Time_Index,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
3094,0,0,0,0
3095,0,0,0,0
3096,0,0,0,0
3097,0,0,0,0
3098,0,0,0,0
3099,0,0,0,0
3100,0,0,0,0
3101,0,0,0,0
3102,0,0,0,0
3103,0,0.066,0.219,0.154
3104,0,0.515,0.749,0.619
3105,0,0.885,0.931,0.971
3106,0,0.973,0.948,0.993
3107,0,0.973,0.948,0.993
3108,0,0.973,0.948,0.993
3109,0,0.973,0.948,0.993
3110,0,0.973,0.948,0.993
3111,0,0.973,0.948,0.993
3112,0,0.973,0.941,0.993
3113,0,0.975,0.929,0.993
3114,0,0.9,0.822,0.443
3115,0,0.61,0.528,0.211
3116,0,0.123,0.044,0
3117,0,0,0,0
3118,0,0,0,0
3119,0,0,0,0
3120,0,0,0,0
3121,0,0,0,0
3122,0,0,0,0
3123,0,0,0,0
3124,0,0,0,0
3125,0,0,0,0
3126,0,0,0,0
3127,0,0.068,0.212,0.149
3128,0,0.528,0.732,0.688
3129,0,0.885,0.924,0.993
3130,0,0.973,0.948,0.993
3131,0,0.849,0.941,0.993
3132,0,0.973,0.944,0.993
3133,0,0.973,0.948,0.993
3134,0,0.973,0.948,0.993
3135,0,0.973,0.947,0.993
3136,0,0.973,0.915,0.993
3137,0,0.975,0.897,0.993
3138,0,0.898,0.799,0.968
3139,0,0.609,0.532,0.487
3140,0,0.126,0.047,0.001
3141,0,0,0,0
3142,0,0,0,0
3143,0,0,0,0
3144,0,0,0,0
3145,0,0,0,0
3146,0,0,0,0
3147,0,0,0,0
3148,0,0,0,0
3149,0,0,0,0
3150,0,0,0,0
3151,0,0.07,0.21,0.197
3152,0,0.543,0.666,0.731
3153,0,0.905,0.803,0.993
3154,0,0.973,0.843,0.993
3155,0,0.973,0.873,0.993
3156,0,0.973,0.877,0.993
3157,0,0.898,0.866,0.993
3158,0,0.973,0.872,0.993
3159,0,0.973,0.875,0.993
3160,0,0.973,0.856,0.993
3161,0,0.814,0.868,0.993
3162,0,0.918,0.77,0.987
3163,0,0.628,0.53,0.507
3164,0,0.132,0.051,0.049
3165,0,0,0,0
3166,0,0,0,0
3167,0,0,0,0
3168,0,0,0,0
3169,0,0,0,0
3170,0,0,0,0
3171,0,0,0,0
3172,0,0,0,0
3173,0,0,0,0
3174,0,0,0,0
3175,0,0.051,0.199,0.145
3176,0,0.563,0.68,0.666
3177,0,0.905,0.839,0.993
3178,0,0.973,0.882,0.993
3179,0,0.907,0.899,0.993
3180,0,0.887,0.903,0.993
3181,0,0.973,0.898,0.993
3182,0,0.973,0.91,0.993
3183,0,0.973,0.887,0.993
3184,0,0.973,0.838,0.993
3185,0,0.966,0.793,0.993
3186,0,0.88,0.722,0.985
3187,0,0.507,0.502,0.477
3188,0,0.053,0.049,0.02
3189,0,0,0,0
3190,0,0,0,0
3191,0,0,0,0
3192,0,0,0,0
3193,0,0,0,0
3194,0,0,0,0
3195,0,0,0,0
3196,0,0,0,0
3197,0,0,0,0
3198,0,0,0,0
3199,0,0.047,0.212,0.211
3200,0,0.382,0.696,0.729
3201,0,0.807,0.861,0.993
3202,0,0.941,0.892,0.993
3203,0,0.973,0.907,0.993
3204,0,0.973,0.911,0.993
3205,0,0.973,0.911,0.993
3206,0,0.973,0.927,0.993
3207,0,0.973,0.936,0.993
3208,0,0.973,0.916,0.993
3209,0,0.945,0.897,0.993
3210,0,0.862,0.807,0.978
3211,0,0.583,0.532,0.481
3212,0,0.122,0.055,0.013
3213,0,0,0,0
3214,0,0,0,0
3215,0,0,0,0
3216,0,0,0,0
3217,0,0,0,0
3218,0,0,0,0
3219,0,0,0,0
3220,0,0,0,0
3221,0,0,0,0
3222,0,0,0,0
3223,0,0.078,0.182,0.19
3224,0,0.527,0.66,0.713
3225,0,0.866,0.824,0.993
3226,0,0.974,0.888,0.993
3227,0,0.973,0.899,0.993
3228,0,0.973,0.887,0.993
3229,0,0.973,0.901,0.993
3230,0,0.973,0.916,0.993
3231,0,0.973,0.875,0.993
3232,0,0.973,0.895,0.993
3233,0,0.965,0.874,0.993
3234,0,0.889,0.777,0.97
3235,0,0.626,0.56,0.519
3236,0,0.143,0.059,0.047
3237,0,0,0,0
3238,0,0,0,0
3239,0,0,0,0
3240,0,0,0,0
3241,0,0,0,0
3242,0,0,0,0
3243,0,0,0,0
3244,0,0,0,0
3245,0,0,0,0
3246,0,0,0,0
3247,0,0.095,0.184,0.188
3248,0,0.569,0.708,0.716
3249,0,0.903,0.926,0.993
3250,0,0.973,0.922,0.993
3251,0,0.973,0.941,0.993
3252,0,0.973,0.948,0.993
3253,0,0.973,0.939,0.993
3254,0,0.973,0.916,0.993
3255,0,0.973,0.88,0.993
3256,0,0.973,0.88,0.993
3257,0,0.958,0.836,0.993
3258,0,0.889,0.742,0.986
3259,0,0.644,0.502,0.521
3260,0,0.159,0.055,0.015
3261,0,0,0,0
3262,0,0,0,0
3263,0,0,0,0
3264,0,0,0,0
3265,0,0,0,0
3266,0,0,0,0
3267,0,0,0,0
3268,0,0,0,0
3269,0,0,0,0
3270,0,0,0,0
3271,0,0.109,0.139,0.207
3272,0,0.599,0.536,0.748
3273,0,0.905,0.744,0.993
3274,0,0.973,0.83,0.993
3275,0,0.973,0.873,0.993
3276,0,0.973,0.885,0.993
3277,0,0.973,0.876,0.993
3278,0,0.973,0.897,0.993
3279,0,0.973,0.854,0.993
3280,0,0.961,0.845,0.993
3281,0,0.94,0.821,0.993
3282,0,0.872,0.719,0.972
3283,0,0.635,0.507,0.515
3284,0,0.156,0.047,0.058
3285,0,0,0,0
3286,0,0,0,0
3287,0,0,0,0
3288,0,0,0,0
3289,0,0,0,0
3290,0,0,0,0
3291,0,0,0,0
3292,0,0,0,0
3293,0,0,0,0
3294,0,0,0,0
3295,0,0.054,0.198,0.11
3296,0,0.311,0.684,0.488
3297,0,0.893,0.864,0.933
3298,0,0.884,0.916,0.943
3299,0,0.856,0.934,0.993
3300,0,0.862,0.931,0.993
3301,0,0.973,0.935,0.993
3302,0,0.973,0.915,0.993
3303,0,0.837,0.878,0.993
3304,0,0.805,0.873,0.993
3305,0,0.848,0.866,0.993
3306,0,0.869,0.806,0.982
3307,0,0.601,0.586,0.531
3308,0,0.088,0.049,0.088
3309,0,0,0,0
3310,0,0,0,0
3311,0,0,0,0
3312,0,0,0,0
3313,0,0,0,0
3314,0,0,0,0
3315,0,0,0,0
3316,0,0,0,0
3317,0,0,0,0
3318,0,0,0,0
3319,0,0.106,0.219,0.096
3320,0,0.578,0.765,0.626
3321,0,0.898,0.935,0.993
3322,0,0.973,0.939,0.993
3323,0,0.973,0.947,0.993
3324,0,0.973,0.947,0.993
3325,0,0.973,0.947,0.993
3326,0,0.973,0.916,0.993
3327,0,0.973,0.905,0.993
3328,0,0.973,0.893,0.993
3329,0,0.973,0.886,0.993
3330,0,0.943,0.809,0.978
3331,0,0.699,0.603,0.532
3332,0,0.185,0.061,0.085
3333,0,0,0,0
3334,0,0,0,0
3335,0,0,0,0
3336,0,0,0,0
3337,0,0,0,0
3338,0,0,0,0
3339,0,0,0,0
3340,0,0,0,0
3341,0,0,0,0
3342,0,0,0,0
3343,0,0.116,0.223,0.208
3344,0,0.602,0.729,0.731
3345,0,0.928,0.92,0.993
3346,0,0.973,0.916,0.993
3347,0,0.973,0.938,0.993
3348,0,0.973,0.917,0.993
3349,0,0.973,0.945,0.993
3350,0,0.973,0.933,0.993
3351,0,0.973,0.932,0.993
3352,0,0.973,0.902,0.993
3353,0,0.973,0.902,0.993
3354,0,0.929,0.818,0.978
3355,0,0.682,0.57,0.518
3356,0,0.181,0.062,0.072
3357,0,0,0,0
3358,0,0,0,0
3359,0,0,0,0
3360,0,0,0,0
3361,0,0,0,0
3362,0,0,0,0
3363,0,0,0,0
3364,0,0,0,0
3365,0,0,0,0
3366,0,0,0,0
3367,0,0.126,0.229,0.154
3368,0,0.631,0.724,0.702
3369,0,0.942,0.888,0.993
3370,0,0.973,0.899,0.993
3371,0,0.973,0.903,0.993
3372,0,0.973,0.896,0.993
3373,0,0.973,0.903,0.993
3374,0,0.973,0.901,0.993
3375,0,0.973,0.899,0.993
3376,0,0.973,0.896,0.993
3377,0,0.973,0.882,0.993
3378,0,0.917,0.793,0.843
3379,0,0.674,0.571,0.475
3380,0,0.18,0.063,0.061
3381,0,0,0,0
3382,0,0,0,0
3383,0,0,0,0
3384,0,0,0,0
3385,0,0,0,0
3386,0,0,0,0
3387,0,0,0,0
3388,0,0,0,0
3389,0,0,0,0
3390,0,0,0,0
3391,0,0.122,0.233,0.145
3392,0,0.618,0.7,0.604
3393,0,0.926,0.865,0.54
3394,0,0.973,0.878,0.725
3395,0,0.973,0.902,0.993
3396,0,0.973,0.917,0.993
3397,0,0.973,0.924,0.993
3398,0,0.973,0.919,0.993
3399,0,0.973,0.892,0.993
3400,0,0.973,0.885,0.993
3401,0,0.973,0.926,0.993
3402,0,0.927,0.837,0.982
3403,0,0.701,0.537,0.542
3404,0,0.126,0.06,0.106
3405,0,0,0,0
3406,0,0,0,0
3407,0,0,0,0
3408,0,0,0,0
3409,0,0,0,0
3410,0,0,0,0
3411,0,0,0,0
3412,0,0,0,0
3413,0,0,0,0
3414,0,0,0,0
3415,0,0.123,0.193,0.239
3416,0,0.588,0.622,0.753
3417,0,0.892,0.812,0.993
3418,0,0.973,0.901,0.993
3419,0,0.973,0.92,0.993
3420,0,0.973,0.922,0.993
3421,0,0.973,0.92,0.993
3422,0,0.973,0.922,0.993
3423,0,0.973,0.936,0.993
3424,0,0.973,0.916,0.993
3425,0,0.973,0.9,0.993
3426,0,0.932,0.843,0.357
3427,0,0.68,0.556,0
3428,0,0.182,0.067,0
3429,0,0,0,0
3430,0,0,0,0
3431,0,0,0,0
3432,0,0,0,0
3433,0,0,0,0
3434,0,0,0,0
3435,0,0,0,0
3436,0,0,0,0
3437,0,0,0,0
3438,0,0,0,0
3439,0,0.09,0.24,0
3440,0,0.504,0.678,0.055
3441,0,0.833,0.871,0.027
3442,0,0.97,0.894,0.055
3443,0,0.973,0.902,0.104
3444,0,0.973,0.913,0.136
3445,0,0.973,0.917,0.272
3446,0,0.973,0.905,0.31
3447,0,0.973,0.866,0.185
3448,0,0.973,0.831,0.159
3449,0,0.973,0.827,0.145
3450,0,0.926,0.762,0.27
3451,0,0.687,0.514,0.332
3452,0,0.192,0.071,0.108
3453,0,0,0,0
3454,0,0,0,0
3455,0,0,0,0
3456,0,0,0,0
3457,0,0,0,0
3458,0,0,0,0
3459,0,0,0,0
3460,0,0,0,0
3461,0,0,0,0
3462,0,0,0,0
3463,0,0.123,0.262,0.21
3464,0,0.588,0.759,0.721
3465,0,0.898,0.939,0.993
3466,0,0.973,0.944,0.993
3467,0,0.973,0.941,0.993
3468,0,0.973,0.934,0.993
3469,0,0.973,0.916,0.993
3470,0,0.973,0.894,0.966
3471,0,0.973,0.892,0.734
3472,0,0.973,0.939,0.887
3473,0,0.973,0.909,0.993
3474,0,0.9,0.842,0.989
3475,0,0.693,0.516,0.591
3476,0,0.209,0.067,0.121
3477,0,0,0,0
3478,0,0,0,0
3479,0,0,0,0
3480,0,0,0,0
3481,0,0,0,0
3482,0,0,0,0
3483,0,0,0,0
3484,0,0,0,0
3485,0,0,0,0
3486,0,0,0,0
3487,0,0.137,0.261,0.204
3488,0,0.622,0.753,0.751
3489,0,0.914,0.903,0.993
3490,0,0.973,0.937,0.993
3491,0,0.973,0.948,0.993
3492,0,0.973,0.948,0.993
3493,0,0.973,0.948,0.993
3494,0,0.973,0.948,0.993
3495,0,0.973,0.942,0.993
3496,0,0.973,0.917,0.993
3497,0,0.964,0.902,0.893
3498,0,0.895,0.809,0.89
3499,0,0.697,0.553,0.392
3500,0,0.21,0.08,0
3501,0,0,0,0
3502,0,0,0,0
3503,0,0,0,0
3504,0,0,0,0
3505,0,0,0,0
3506,0,0,0,0
3507,0,0,0,0
3508,0,0,0,0
3509,0,0,0,0
3510,0,0,0,0
3511,0,0.132,0.277,0.203
3512,0,0.599,0.742,0.678
3513,0,0.878,0.883,0.993
3514,0,0.96,0.893,0.993
3515,0,0.973,0.912,0.993
3516,0,0.973,0.922,0.993
3517,0,0.973,0.92,0.993
3518,0,0.973,0.925,0.567
3519,0,0.973,0.917,0.121
3520,0,0.972,0.901,0.146
3521,0,0.949,0.883,0.327
3522,0,0.881,0.796,0.703
3523,0,0.677,0.536,0.233
3524,0,0.203,0.083,0
3525,0,0,0,0
3526,0,0,0,0
3527,0,0,0,0
3528,0,0,0,0
3529,0,0,0,0
3530,0,0,0,0
3531,0,0,0,0
3532,0,0,0,0
3533,0,0,0,0
3534,0,0,0,0
3535,0,0.144,0.276,0.141
3536,0,0.637,0.729,0.68
3537,0,0.915,0.873,0.993
3538,0,0.973,0.909,0.993
3539,0,0.973,0.932,0.993
3540,0,0.973,0.944,0.993
3541,0,0.973,0.946,0.993
3542,0,0.973,0.947,0.993
3543,0,0.973,0.944,0.993
3544,0,0.973,0.93,0.993
3545,0,0.967,0.918,0.993
3546,0,0.904,0.837,0.985
3547,0,0.695,0.587,0.537
3548,0,0.184,0.096,0.128
3549,0,0,0,0
3550,0,0,0,0
3551,0,0,0,0
3552,0,0,0,0
3553,0,0,0,0
3554,0,0,0,0
3555,0,0,0,0
3556,0,0,0,0
3557,0,0,0,0
3558,0,0,0,0
3559,0,0.143,0.303,0.208
3560,0,0.624,0.788,0.711
3561,0,0.905,0.935,0.993
3562,0,0.973,0.948,0.993
3563,0,0.973,0.945,0.993
3564,0,0.973,0.948,0.993
3565,0,0.973,0.928,0.993
3566,0,0.973,0.914,0.993
3567,0,0.973,0.903,0.993
3568,0,0.888,0.892,0.95
3569,0,0.845,0.892,0.553
3570,0,0.747,0.782,0.747
3571,0,0.248,0.563,0.543
3572,0,0.098,0.098,0.141
3573,0,0,0,0
3574,0,0,0,0
3575,0,0,0,0
3576,0,0,0,0
3577,0,0,0,0
3578,0,0,0,0
3579,0,0,0,0
3580,0,0,0,0
3581,0,0,0,0
3582,0,0,0,0
3583,0,0.141,0.307,0.23
3584,0,0.614,0.761,0.767
3585,0,0.901,0.893,0.993
3586,0,0.973,0.899,0.993
3587,0,0.973,0.926,0.993
3588,0,0.973,0.944,0.993
3589,0,0.973,0.944,0.993
3590,0,0.973,0.94,0.993
3591,0,0.973,0.921,0.993
3592,0,0.973,0.915,0.993
3593,0,0.973,0.907,0.993
3594,0,0.91,0.833,0.993
3595,0,0.705,0.591,0.585
3596,0,0.215,0.113,0.108
3597,0,0,0,0
3598,0,0,0,0
3599,0,0,0,0
3600,0,0,0,0
3601,0,0,0,0
3602,0,0,0,0
3603,0,0,0,0
3604,0,0,0,0
3605,0,0,0,0
3606,0,0,0,0
3607,0,0.124,0.279,0.233
3608,0,0.573,0.688,0.772
3609,0,0.866,0.847,0.993
3610,0,0.842,0.89,0.993
3611,0,0.973,0.888,0.993
3612,0,0.866,0.906,0.993
3613,0,0.923,0.924,0.993
3614,0,0.908,0.925,0.993
3615,0,0.877,0.916,0.993
3616,0,0.973,0.907,0.993
3617,0,0.784,0.898,0.993
3618,0,0.644,0.838,0.985
3619,0,0.196,0.585,0.558
3620,0,0.125,0.106,0.137
3621,0,0,0,0
3622,0,0,0,0
3623,0,0,0,0
3624,0,0,0,0
3625,0,0,0,0
3626,0,0,0,0
3627,0,0,0,0
3628,0,0,0,0
3629,0,0,0,0
3630,0,0,0,0
3631,0,0.097,0.3,0.231
3632,0,0.603,0.786,0.782
3633,0,0.894,0.895,0.993
3634,0,0.973,0.914,0.993
3635,0,0.973,0.933,0.993
3636,0,0.866,0.935,0.993
3637,0,0.973,0.948,0.993
3638,0,0.973,0.943,0.993
3639,0,0.973,0.914,0.993
3640,0,0.973,0.889,0.993
3641,0,0.971,0.87,0.993
3642,0,0.899,0.8,0.986
3643,0,0.705,0.561,0.6
3644,0,0.222,0.098,0.14
3645,0,0,0,0
3646,0,0,0,0
3647,0,0,0,0
3648,0,0,0,0
3649,0,0,0,0
3650,0,0,0,0
3651,0,0,0,0
3652,0,0,0,0
3653,0,0,0,0
3654,0,0,0,0
3655,0,0.139,0.283,0.191
3656,0,0.61,0.735,0.735
3657,0,0.794,0.892,0.993
3658,0,0.7,0.923,0.993
3659,0,0.912,0.945,0.993
3660,0,0.867,0.946,0.993
3661,0,0.892,0.94,0.993
3662,0,0.816,0.934,0.993
3663,0,0.813,0.93,0.993
3664,0,0.842,0.913,0.993
3665,0,0.362,0.892,0.993
3666,0,0.123,0.828,0.98
3667,0,0.008,0.573,0.594
3668,0,0.116,0.106,0.138
3669,0,0,0,0
3670,0,0,0,0
3671,0,0,0,0
3672,0,0,0,0
3673,0,0,0,0
3674,0,0,0,0
3675,0,0,0,0
3676,0,0,0,0
3677,0,0,0,0
3678,0,0,0,0
3679,0,0.163,0.297,0.239
3680,0,0.649,0.742,0.758
3681,0,0.906,0.884,0.993
3682,0,0.969,0.901,0.993
3683,0,0.751,0.925,0.993
3684,0,0.973,0.923,0.993
3685,0,0.973,0.915,0.993
3686,0,0.883,0.905,0.993
3687,0,0.888,0.892,0.993
3688,0,0.758,0.879,0.993
3689,0,0.353,0.856,0.978
3690,0,0.016,0.786,0.416
3691,0,0.02,0.566,0.142
3692,0,0.071,0.113,0.001
3693,0,0,0,0
3694,0,0,0,0
3695,0,0,0,0
3696,0,0,0,0
3697,0,0,0,0
3698,0,0,0,0
3699,0,0,0,0
3700,0,0,0,0
3701,0,0,0,0
3702,0,0,0,0
3703,0,0.007,0.293,0.065
3704,0,0.034,0.703,0.232
3705,0,0.182,0.858,0.599
3706,0,0.404,0.896,0.993
3707,0,0.59,0.907,0.993
3708,0,0.717,0.908,0.993
3709,0,0.808,0.924,0.993
3710,0,0.642,0.926,0.993
3711,0,0.822,0.909,0.993
3712,0,0.623,0.895,0.993
3713,0,0.684,0.874,0.993
3714,0,0.689,0.785,0.959
3715,0,0.594,0.564,0.636
3716,0,0.25,0.115,0.16
3717,0,0,0,0
3718,0,0,0,0
3719,0,0,0,0
3720,0,0,0,0
3721,0,0,0,0
3722,0,0,0,0
3723,0,0,0,0
3724,0,0,0,0
3725,0,0,0,0
3726,0,0,0,0
3727,0,0.172,0.34,0.225
3728,0,0.661,0.773,0.766
3729,0,0.905,0.901,0.993
3730,0,0.967,0.928,0.993
3731,0,0.973,0.948,0.993
3732,0,0.973,0.944,0.993
3733,0,0.973,0.944,0.993
3734,0,0.973,0.948,0.993
3735,0,0.973,0.942,0.993
3736,0,0.973,0.932,0.993
3737,0,0.953,0.93,0.993
3738,0,0.902,0.869,0.986
3739,0,0.741,0.633,0.62
3740,0,0.261,0.133,0.147
3741,0,0,0,0
3742,0,0,0,0
3743,0,0,0,0
3744,0,0,0,0
3745,0,0,0,0
3746,0,0,0,0
3747,0,0,0,0
3748,0,0,0,0
3749,0,0,0,0
3750,0,0,0,0
3751,0,0.175,0.307,0.232
3752,0,0.669,0.787,0.777
3753,0,0.917,0.909,0.993
3754,0,0.973,0.942,0.993
3755,0,0.973,0.943,0.993
3756,0,0.973,0.932,0.993
3757,0,0.973,0.914,0.993
3758,0,0.88,0.903,0.993
3759,0,0.973,0.907,0.993
3760,0,0.973,0.866,0.993
3761,0,0.96,0.85,0.993
3762,0,0.905,0.796,0.98
3763,0,0.743,0.598,0.615
3764,0,0.26,0.133,0.153
3765,0,0,0,0
3766,0,0,0,0
3767,0,0,0,0
3768,0,0,0,0
3769,0,0,0,0
3770,0,0,0,0
3771,0,0,0,0
3772,0,0,0,0
3773,0,0,0,0
3774,0,0,0,0
3775,0,0.167,0.324,0.264
3776,0,0.658,0.775,0.753
3777,0,0.907,0.916,0.993
3778,0,0.973,0.948,0.993
3779,0,0.973,0.948,0.993
3780,0,0.973,0.948,0.993
3781,0,0.973,0.948,0.993
3782,0,0.973,0.948,0.993
3783,0,0.973,0.935,0.993
3784,0,0.878,0.889,0.993
3785,0,0.828,0.89,0.993
3786,0,0.895,0.816,0.979
3787,0,0.729,0.583,0.625
3788,0,0.245,0.128,0.155
3789,0,0,0,0
3790,0,0,0,0
3791,0,0,0,0
3792,0,0,0,0
3793,0,0,0,0
3794,0,0,0,0
3795,0,0,0,0
3796,0,0,0,0
3797,0,0,0,0
3798,0,0,0,0
3799,0,0.16,0.31,0.248
3800,0,0.422,0.739,0.767
3801,0,0.639,0.886,0.993
3802,0,0.973,0.942,0.993
3803,0,0.973,0.934,0.993
3804,0,0.973,0.927,0.993
3805,0,0.973,0.943,0.993
3806,0,0.973,0.948,0.993
3807,0,0.973,0.934,0.993
3808,0,0.897,0.887,0.993
3809,0,0.958,0.873,0.993
3810,0,0.57,0.855,0.948
3811,0,0.411,0.615,0.581
3812,0,0.201,0.141,0.149
3813,0,0,0,0
3814,0,0,0,0
3815,0,0,0,0
3816,0,0,0,0
3817,0,0,0,0
3818,0,0,0,0
3819,0,0,0,0
3820,0,0,0,0
3821,0,0,0,0
3822,0,0,0,0
3823,0,0.011,0.31,0.218
3824,0,0.094,0.741,0.731
3825,0,0.474,0.873,0.979
3826,0,0.496,0.891,0.993
3827,0,0.768,0.913,0.993
3828,0,0.768,0.905,0.993
3829,0,0.891,0.917,0.993
3830,0,0.908,0.927,0.993
3831,0,0.973,0.893,0.993
3832,0,0.973,0.886,0.993
3833,0,0.973,0.901,0.993
3834,0,0.973,0.837,0.964
3835,0,0.831,0.617,0.596
3836,0,0.307,0.151,0.148
3837,0,0,0,0
3838,0,0,0,0
3839,0,0,0,0
3840,0,0,0,0
3841,0,0,0,0
3842,0,0,0,0
3843,0,0,0,0
3844,0,0,0,0
3845,0,0,0,0
3846,0,0,0,0
3847,0,0.184,0.331,0.208
3848,0,0.698,0.782,0.747
3849,0,0.956,0.898,0.993
3850,0,0.973,0.91,0.993
3851,0,0.973,0.914,0.993
3852,0,0.973,0.93,0.993
3853,0,0.973,0.901,0.993
3854,0,0.973,0.922,0.993
3855,0,0.973,0.926,0.993
3856,0,0.973,0.928,0.993
3857,0,0.973,0.922,0.993
3858,0,0.809,0.844,0.982
3859,0,0.567,0.577,0.579
3860,0,0.314,0.143,0.139
3861,0,0,0,0
3862,0,0,0,0
3863,0,0,0,0
3864,0,0,0,0
3865,0,0,0,0
3866,0,0,0,0
3867,0,0,0,0
3868,0,0,0,0
3869,0,0,0,0
3870,0,0,0,0
3871,0,0.19,0.328,0.151
3872,0,0.709,0.8,0.684
3873,0,0.972,0.939,0.986
3874,0,0.973,0.948,0.993
3875,0,0.973,0.948,0.993
3876,0,0.973,0.948,0.993
3877,0,0.973,0.948,0.993
3878,0,0.973,0.948,0.993
3879,0,0.973,0.941,0.993
3880,0,0.973,0.948,0.993
3881,0,0.973,0.92,0.993
3882,0,0.958,0.836,0.947
3883,0,0.823,0.572,0.6
3884,0,0.318,0.133,0.146
3885,0,0,0,0
3886,0,0,0,0
3887,0,0,0,0
3888,0,0,0,0
3889,0,0,0,0
3890,0,0,0,0
3891,0,0,0,0
3892,0,0,0,0
3893,0,0,0,0
3894,0,0,0,0
3895,0,0.202,0.296,0.223
3896,0,0.715,0.732,0.75
3897,0,0.96,0.881,0.993
3898,0,0.973,0.93,0.993
3899,0,0.973,0.925,0.993
3900,0,0.973,0.918,0.993
3901,0,0.973,0.927,0.993
3902,0,0.973,0.915,0.993
3903,0,0.973,0.896,0.993
3904,0,0.973,0.875,0.993
3905,0,0.973,0.873,0.986
3906,0,0.935,0.762,0.903
3907,0,0.785,0.57,0.562
3908,0,0.3,0.141,0.117
3909,0,0,0,0
3910,0,0,0,0
3911,0,0,0,0
3912,0,0,0,0
3913,0,0,0,0
3914,0,0,0,0
3915,0,0,0,0
3916,0,0,0,0
3917,0,0,0,0
3918,0,0,0,0
3919,0,0.183,0.322,0.195
3920,0,0.684,0.801,0.705
3921,0,0.933,0.945,0.96
3922,0,0.973,0.945,0.993
3923,0,0.973,0.948,0.993
3924,0,0.973,0.948,0.993
3925,0,0.973,0.947,0.993
3926,0,0.973,0.942,0.993
3927,0,0.973,0.948,0.993
3928,0,0.973,0.947,0.993
3929,0,0.973,0.935,0.993
3930,0,0.927,0.855,0.964
3931,0,0.783,0.639,0.589
3932,0,0.301,0.162,0.144
3933,0,0,0,0
3934,0,0,0,0
3935,0,0,0,0
3936,0,0,0,0
3937,0,0,0,0
3938,0,0,0,0
3939,0,0,0,0
3940,0,0,0,0
3941,0,0,0,0
3942,0,0,0,0
3943,0,0.181,0.338,0.234
3944,0,0.691,0.793,0.752
3945,0,0.942,0.919,0.993
3946,0,0.973,0.948,0.993
3947,0,0.973,0.948,0.993
3948,0,0.973,0.948,0.993
3949,0,0.973,0.948,0.993
3950,0,0.973,0.948,0.993
3951,0,0.973,0.94,0.993
3952,0,0.973,0.939,0.993
3953,0,0.973,0.93,0.991
3954,0,0.946,0.849,0.943
3955,0,0.804,0.639,0.61
3956,0,0.307,0.151,0.161
3957,0,0,0,0
3958,0,0,0,0
3959,0,0,0,0
3960,0,0,0,0
3961,0,0,0,0
3962,0,0,0,0
3963,0,0,0,0
3964,0,0,0,0
3965,0,0,0,0
3966,0,0,0,0
3967,0,0.166,0.343,0.239
3968,0,0.669,0.774,0.739
3969,0,0.939,0.911,0.983
3970,0,0.973,0.937,0.993
3971,0,0.973,0.944,0.993
3972,0,0.973,0.947,0.993
3973,0,0.973,0.948,0.993
3974,0,0.973,0.945,0.993
3975,0,0.973,0.93,0.993
3976,0,0.973,0.916,0.993
3977,0,0.896,0.912,0.993
3978,0,0.862,0.833,0.95
3979,0,0.6,0.612,0.54
3980,0,0.09,0.148,0.14
3981,0,0,0,0
3982,0,0,0,0
3983,0,0,0,0
3984,0,0,0,0
3985,0,0,0,0
3986,0,0,0,0
3987,0,0,0,0
3988,0,0,0,0
3989,0,0,0,0
3990,0,0,0,0
3991,0,0.205,0.334,0.198
3992,0,0.739,0.796,0.71
3993,0,0.973,0.937,0.975
3994,0,0.973,0.948,0.993
3995,0,0.973,0.945,0.993
3996,0,0.973,0.948,0.993
3997,0,0.973,0.948,0.993
3998,0,0.973,0.947,0.993
3999,0,0.973,0.931,0.993
4000,0,0.973,0.888,0.993
4001,0,0.973,0.856,0.993
4002,0,0.971,0.795,0.96
4003,0,0.835,0.621,0.624
4004,0,0.332,0.158,0.164
4005,0,0,0,0
4006,0,0,0,0
4007,0,0,0,0
4008,0,0,0,0
4009,0,0,0,0
4010,0,0,0,0
4011,0,0,0,0
4012,0,0,0,0
4013,0,0,0,0
4014,0,0,0,0
4015,0,0.193,0.332,0.226
4016,0,0.699,0.791,0.71
4017,0,0.948,0.932,0.993
4018,0,0.973,0.938,0.993
4019,0,0.973,0.945,0.993
4020,0,0.973,0.948,0.993
4021,0,0.973,0.948,0.993
4022,0,0.973,0.948,0.993
4023,0,0.973,0.948,0.993
4024,0,0.906,0.948,0.993
4025,0,0.973,0.944,0.993
4026,0,0.946,0.883,0.917
4027,0,0.804,0.676,0.622
4028,0,0.32,0.168,0.175
4029,0,0,0,0
4030,0,0,0,0
4031,0,0,0,0
4032,0,0,0,0
4033,0,0,0,0
4034,0,0,0,0
4035,0,0,0,0
4036,0,0,0,0
4037,0,0,0,0
4038,0,0,0,0
4039,0,0.191,0.342,0.204
4040,0,0.713,0.822,0.743
4041,0,0.97,0.945,0.993
4042,0,0.973,0.948,0.993
4043,0,0.973,0.948,0.993
4044,0,0.914,0.948,0.993
4045,0,0.965,0.948,0.993
4046,0,0.954,0.948,0.993
4047,0,0.973,0.948,0.993
4048,0,0.973,0.948,0.993
4049,0,0.973,0.942,0.993
4050,0,0.966,0.884,0.969
4051,0,0.816,0.656,0.641
4052,0,0.317,0.168,0.178
4053,0,0,0,0
4054,0,0,0,0
4055,0,0,0,0
4056,0,0,0,0
4057,0,0,0,0
