Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,Total
t7891,2.544341255672693e-7,1.0314738405571994e-6,2.1882148087828548e-5,2.3168056053953016e-5
t7892,1.8592365587259488e-7,9.361842551491416e-7,1.8535973724962275e-5,1.965808163598401e-5
t7893,1.5394005530794913e-7,8.793628759824505e-7,1.7839893196999358e-5,1.8873196128289757e-5
t7894,1.3714500892501395e-7,8.3998367350143e-7,1.8535726207092543e-5,1.9512854889518987e-5
t7895,1.2800857323834287e-7,8.080936352770827e-7,2.06114171739553e-5,2.1547519382470726e-5
t7896,9.982559123491607e-8,7.777851788851354e-7,2.5285217409453117e-5,2.616282817957317e-5
t7897,8.211658301847239e-8,7.442595479630503e-7,2.628982949519877e-5,2.7116205626180294e-5
t7898,8.170603097608063e-8,7.639621096722778e-7,2.929402754594139e-5,3.0139695686589747e-5
t7899,8.153551217989777e-8,7.811221764997844e-7,3.13738024538936e-5,3.223646014257328e-5
t7900,7.832684936989293e-8,7.529149537845569e-7,2.7637816229572565e-5,2.8469058032727015e-5
t7901,7.284834262077569e-8,6.983362737973296e-7,2.1499698268066207e-5,2.2270882884484314e-5
t7902,6.658558179012606e-8,6.321971341008899e-7,1.6003730355689703e-5,1.670251307158072e-5
t7903,5.9527114853851e-8,5.467305504749879e-7,1.1566093785721575e-5,1.2172351451050414e-5
t7904,5.643091388617343e-8,4.879454094421255e-7,9.456486561364738e-6,1.0000862884693037e-5
t7905,6.308990995874091e-8,5.491564710411219e-7,1.1477369859188326e-5,1.2089616240188189e-5
t7906,7.248476061428903e-8,6.034800375631236e-7,1.4068111764479224e-5,1.4744076562656637e-5
t7907,8.555823958794766e-8,6.428355350057487e-7,1.708438869453582e-5,1.7812782469129517e-5
t7908,1.0460790905753587e-7,6.720437235566183e-7,2.098590786437437e-5,2.1762559496988523e-5
t7909,1.3483265592909092e-7,7.006924872082299e-7,2.7176953750142372e-5,2.8012478893279692e-5
t7910,1.906650712857129e-7,7.445405361338006e-7,4.136139465885655e-5,4.229660026627607e-5
t7911,3.2784852624080603e-7,8.300280792429221e-7,0.00011294421898147792,0.00011410209558696166
t7912,1.2164611861228496e-6,1.0391591593120837e-6,1.104866831963638,1.1048690875839835
t7913,3.3614755719063026e-5,1.6949912143383018e-6,1.6456617622820202,1.6456970720289537
t7914,5.424121341300735e-7,1.1884879695665054e-6,3.719446615794432e-5,3.89253662616409e-5
t7915,2.985042153378089e-7,1.0137587010236563e-6,2.315093386601944e-5,2.4463196782380907e-5
t7916,2.1826017910832118e-7,9.274356295879353e-7,1.9379431095098335e-5,2.0525126903794592e-5
t7917,1.7980155402929147e-7,8.766893165021678e-7,1.8406327140513666e-5,1.9462818011045125e-5
t7918,1.5797748225380108e-7,8.428935636768152e-7,1.8841325484612747e-5,1.9842196530543363e-5
t7919,1.403060132838442e-7,8.170744815717399e-7,2.053063331444837e-5,2.1488013809303956e-5
t7920,1.1188271802514714e-7,7.941552132554917e-7,2.428404948147196e-5,2.5190087412752598e-5
t7921,9.28287671557121e-8,7.711250268631937e-7,2.7672387158590217e-5,2.8536340952609122e-5
t7922,8.18456119577791e-8,7.43563245977608e-7,2.724123619388434e-5,2.8066645051819727e-5
t7923,7.992628000654039e-8,7.560868337962918e-7,2.846551737907005e-5,2.9301530492872883e-5
t7924,7.858181506107482e-8,7.630881131137024e-7,2.8489689792274445e-5,2.9331359720449223e-5
t7925,7.424772833682663e-8,7.178707143394466e-7,2.3232835538588615e-5,2.4024953981264887e-5
t7926,6.904452972691837e-8,6.602118040288279e-7,1.785365071970385e-5,1.8582907053459594e-5
t7927,6.287152252266623e-8,5.861074091103883e-7,1.3278003560727595e-5,1.392698249236065e-5
t7928,5.592156104257471e-8,4.80965488862206e-7,9.468651409528603e-6,1.0005538459433383e-5
t7929,6.24843814540072e-8,5.458652478141964e-7,1.1422988883361527e-5,1.203133851262973e-5
t7930,7.146189986805927e-8,6.006349898178546e-7,1.3931486743721644e-5,1.4603583633407557e-5
t7931,8.392740037048378e-8,6.402341919374202e-7,1.6860361694536136e-5,1.758452328684404e-5
t7932,1.0196396757579141e-7,6.681695530912859e-7,2.0599564764852405e-5,2.1369698285519483e-5
t7933,1.3071055623547637e-7,6.961942803222798e-7,2.6614442050281233e-5,2.744134688683899e-5
t7934,1.8437806454311486e-7,7.413628862630751e-7,4.0673554552384016e-5,4.159929550319021e-5
t7935,3.172797176158377e-7,8.300274805539387e-7,0.00011281801117912597,0.00011396531837729576
t7936,1.1432800487917924e-6,1.0370308170419686e-6,1.529818703733128,1.5298208840439937
t7937,5.5298768927040195e-5,1.6661979903411024e-6,1.2206991308118138,1.2207560957787311
t7938,5.890634255338942e-7,1.1802919444437918e-6,3.8057082246252816e-5,3.98264376162305e-5
t7939,3.232170430160927e-7,1.010609593136978e-6,2.3630056016547923e-5,2.4963882652700994e-5
t7940,2.3626017902725094e-7,9.267927376725314e-7,1.9735898672207698e-5,2.089895158890748e-5
t7941,1.9493538485457504e-7,8.781281300795011e-7,1.872053359887405e-5,1.9793597113808128e-5
t7942,1.7203141083053017e-7,8.465858446565592e-7,1.9169052668285303e-5,2.0187669923772393e-5
t7943,1.5502177943000256e-7,8.235320122351816e-7,2.094613945022661e-5,2.1924693241891794e-5
t7944,1.228395173775041e-7,8.041727660494242e-7,2.495408110388977e-5,2.5881093387316697e-5
t7945,1.014248819472767e-7,7.856323649222562e-7,2.916121784684032e-5,3.0048275093709854e-5
t7946,8.710187013200822e-8,7.653052839146658e-7,2.9886523540156297e-5,3.073893069420297e-5
t7947,8.163343362054431e-8,7.408513947209135e-7,2.7367926148608512e-5,2.819041097694997e-5
t7948,7.959891739779722e-8,7.513087927984182e-7,2.7087897763831137e-5,2.7918805474027354e-5
t7949,7.460452804812965e-8,7.090404231364926e-7,2.215471913951087e-5,2.293836409069549e-5
t7950,6.902998441927904e-8,6.546597210648189e-7,1.7230260901131712e-5,1.795395060661581e-5
t7951,6.264359454620342e-8,5.823594889535135e-7,1.293642428890195e-5,1.3581427372401666e-5
t7952,5.561940494840673e-8,4.775666842122992e-7,9.280222695641273e-6,9.813408784801979e-6
t7953,6.254302232795868e-8,5.465237099249452e-7,1.1325036646002689e-5,1.1934103378255593e-5
t7954,7.192279677865575e-8,6.047780498360154e-7,1.3961828924387537e-5,1.4638529771002208e-5
t7955,8.45698024890773e-8,6.427458932647704e-7,1.6901923301347913e-5,1.7629238997101762e-5
t7956,1.0292991445822364e-7,6.699128714917053e-7,2.0668153917062346e-5,2.1440996703012277e-5
t7957,1.3210364099345217e-7,6.96266075114348e-7,2.6638351812379137e-5,2.7466721528486936e-5
t7958,1.8859309667385336e-7,7.473628539291339e-7,4.169930987852588e-5,4.263526582912887e-5
t7959,3.281220071551733e-7,8.38098514379686e-7,0.00011930128560650034,0.0001204675061280352
t7960,1.1956330657834778e-6,1.0406845135757832e-6,2.737063001244866,2.7370652375624456
t7961,5.4418032938663325e-5,1.6544008567682076e-6,0.013446749060976378,0.013502821494771809
t7962,5.942136781009891e-7,1.1770892449644593e-6,3.827482546841319e-5,4.004612839147864e-5
t7963,3.2599037663103543e-7,1.0092283299809175e-6,2.377625263412707e-5,2.5111471340739023e-5
t7964,2.3825758271041708e-7,9.260576063970204e-7,1.985397868555382e-5,2.1018293874661257e-5
t7965,1.9657084255978894e-7,8.777518209936255e-7,1.8835296417844858e-5,1.9909619081398272e-5
t7966,1.7346852224909282e-7,8.46434810757056e-7,1.930430453635433e-5,2.032420786936048e-5
t7967,1.562096525246986e-7,8.235371464238875e-7,2.114212412969554e-5,2.2121870928644128e-5
t7968,1.2380859819796686e-7,8.044157066037228e-7,2.531965575653302e-5,2.624788006133471e-5
t7969,1.0217893864608525e-7,7.859002110234389e-7,2.9458884035016044e-5,3.0346963184685568e-5
t7970,8.784702363848668e-8,7.662286392329358e-7,3.014909068769776e-5,3.1003166350569185e-5
t7971,8.234721347430414e-8,7.425284069044405e-7,2.7669606012785535e-5,2.849448163316428e-5
t7972,7.994814618057464e-8,7.484997877294907e-7,2.6976437929553807e-5,2.7804885863463873e-5
t7973,7.480855373813802e-8,7.060845273016184e-7,2.2057209510031278e-5,2.2838102591071035e-5
t7974,6.911305505708363e-8,6.511591489675335e-7,1.7164185462315654e-5,1.788445766634027e-5
t7975,6.253758280422824e-8,5.779062859684111e-7,1.2895458735685652e-5,1.3535902604458292e-5
t7976,5.513814171964267e-8,4.700986359695777e-7,9.190060640290151e-6,9.715297417979372e-6
t7977,6.088343970831142e-8,5.235252081560944e-7,1.089015178307806e-5,1.1474560430942466e-5
t7978,6.858376438091684e-8,5.674859762934252e-7,1.2927006439613547e-5,1.3563076180287888e-5
t7979,8.079357723824926e-8,6.162292911100917e-7,1.5742621662036992e-5,1.6439644530385334e-5
t7980,9.810598406885504e-8,6.477307313741494e-7,1.90144212109375e-5,1.9760257926380504e-5
t7981,1.2543278872479422e-7,6.767446666510546e-7,2.400050014163946e-5,2.480267759701531e-5
t7982,1.757898944660072e-7,7.209826762790504e-7,3.526865593145041e-5,3.616542850219547e-5
t7983,2.9977264874648057e-7,8.116539876666406e-7,9.011938919830788e-5,9.1230815834721e-5
t7984,1.0626475061485113e-6,1.0367044880650228e-6,0.003025984766776418,0.0030280841187706317
t7985,0.005368220752196372,1.8753411010208353e-6,2.747584030083179,2.7529541261764763
t7986,5.248136365620748e-7,1.2363897682119004e-6,3.36990124147301e-5,3.5460215819504076e-5
t7987,2.8588649489691484e-7,1.0356854792067614e-6,2.1094901500536796e-5,2.2416473474640473e-5
t7988,2.088036887891764e-7,9.389221316600021e-7,1.7770093562757315e-5,1.8917819383206493e-5
t7989,1.728999779587441e-7,8.827563150483971e-7,1.6903198312405445e-5,1.7958854605412587e-5
t7990,1.5414305464971076e-7,8.452311701053574e-7,1.7142559840193517e-5,1.8141934064948585e-5
t7991,1.4429258267775476e-7,8.162225292810723e-7,1.8172301477287695e-5,1.913281658924652e-5
t7992,1.1244109316843864e-7,7.900229789125481e-7,2.0220674211625663e-5,2.112313828370665e-5
t7993,9.238646336912791e-8,7.627997240448368e-7,2.424569827620981e-5,2.5100884463623773e-5
t7994,8.992566016467879e-8,7.784887708910979e-7,2.973956640175347e-5,3.0607980832809246e-5
t7995,8.895497445297612e-8,7.920282306112181e-7,3.423745185583896e-5,3.5118435060903154e-5
t7996,8.362247314496449e-8,7.53508113792909e-7,3.004658920356185e-5,3.088371979049972e-5
t7997,7.713985639082411e-8,7.088805867860835e-7,2.4067195454883762e-5,2.485321589806067e-5
t7998,7.016105077776918e-8,6.535088417144683e-7,1.8247124563302598e-5,1.8970794455794834e-5
t7999,6.262293599647381e-8,5.807356450136783e-7,1.340702466921526e-5,1.4050383250225412e-5
t8000,5.4850856449451345e-8,4.7631477040047337e-7,9.4772034678e-6,1.0008369094649924e-5
t8001,6.124602328998432e-8,5.351683811581637e-7,1.1283704851755845e-5,1.1880119256203992e-5
t8002,7.023952017257079e-8,5.856140046768043e-7,1.3577557573136166e-5,1.423341109798554e-5
t8003,8.390063661098019e-8,6.308120518661939e-7,1.651589228389588e-5,1.7230604972373052e-5
t8004,1.0457704303953453e-7,6.641791316791587e-7,2.02672508108519e-5,2.1036006985570593e-5
t8005,1.395643471540135e-7,6.977241253871015e-7,2.625635468258018e-5,2.7093643155121296e-5
t8006,2.116751374618372e-7,7.492204230633915e-7,4.002680676735758e-5,4.0987702327882814e-5
t8007,4.43767149037394e-7,8.512404587474802e-7,0.00010966649551838823,0.00011096150312617311
t8008,5.9532565456242544e-6,1.1191269083209166e-6,2.2719226528718535,2.2719297252553075
t8009,1.5336510700363e-5,2.19762802945786e-6,0.4786282084564935,0.47864574259522336
t8010,2.825420767004632e-7,1.295620996665418e-6,3.2812660999182144e-5,3.439082407254803e-5
t8011,1.6290621068556203e-7,1.0133969565881914e-6,2.2201747944924484e-5,2.3378051112198237e-5
t8012,1.2605471217595745e-7,8.587847374697406e-7,2.1352800247358703e-5,2.23376396970044e-5
t8013,1.0513829213687839e-7,7.473141541718168e-7,2.3903251429777654e-5,2.475570387608635e-5
t8014,8.442193642951297e-8,6.496103439122613e-7,2.0462549844664826e-5,2.11965821250066e-5
t8015,6.656447734277638e-8,5.476458797679421e-7,1.4479960094572229e-5,1.5094170451682948e-5
t8016,3.4219698076158566e-8,2.379069019276611e-7,7.294894551205856e-6,7.567021151209675e-6
t8017,3.663701557073871e-8,2.886924212966214e-7,8.585654433479073e-6,8.910983870346433e-6
t8018,3.8761432761145994e-8,3.30288941986504e-7,9.790033247697353e-6,1.0159083622445003e-5
t8019,4.050025438236039e-8,3.58783121248741e-7,1.071745292413695e-5,1.111673629976805e-5
t8020,4.187548550250385e-8,3.7318733565912747e-7,1.123420550751557e-5,1.1649268328677201e-5
t8021,4.2810453696207865e-8,3.7367132971896616e-7,1.1175111713022656e-5,1.159159349643783e-5
t8022,4.320108084786374e-8,3.588137936041731e-7,1.0221454138467711e-5,1.0623469012919747e-5
t8023,4.293522452483553e-8,3.2256156341483243e-7,8.444703144189301e-6,8.810199932128969e-6
t8024,4.7978708629157996e-8,3.5286526005098193e-7,9.492594125325045e-6,9.893438094005185e-6
t8025,5.3114041073240436e-8,3.671005197578168e-7,1.0177886306568967e-5,1.0598100867400025e-5
t8026,5.867305822909119e-8,3.7471625215848544e-7,1.0730083493375752e-5,1.1163472803763329e-5
t8027,6.519391057355111e-8,3.829818835609415e-7,1.1445925584525517e-5,1.189410137866001e-5
t8028,7.268862034727274e-8,3.875910954386143e-7,1.2111943115882035e-5,1.2572222831667922e-5
t8029,8.255522143841531e-8,3.9349099852190166e-7,1.3084054189955868e-5,1.3560100409916185e-5
t8030,9.747810395284961e-8,4.04405393552436e-7,1.4875289598152373e-5,1.537717309565766e-5
t8031,1.248357111055585e-7,4.3107309113248844e-7,1.9178456412476767e-5,1.9734365214714815e-5
t8032,1.9178855826767796e-7,5.057402484970967e-7,3.594403147671143e-5,3.66415602834762e-5
t8033,4.5055980025759124e-7,7.742152432712181e-7,1.2825447397309275,1.2825459645059711
t8034,2.482138760961949e-7,5.798630438628306e-7,0.00010549631249380375,0.00010632438941376277
t8035,1.7670971259662747e-7,5.103490973293233e-7,5.37072628607335e-5,5.439432167065945e-5
t8036,1.3887244484759802e-7,4.772479553889918e-7,3.800972510088047e-5,3.862584550111706e-5
t8037,1.1504344761147106e-7,4.5920004100135777e-7,3.0534171699729897e-5,3.1108415188342725e-5
t8038,9.850282321010603e-8,4.4852094136708737e-7,2.634582543169988e-5,2.689284919627707e-5
t8039,8.625890006466747e-8,4.41594358859536e-7,2.3840991253899325e-5,2.4368844512823528e-5
t8040,7.677500373193874e-8,4.365073377126658e-7,2.2368150474505523e-5,2.2881432815950126e-5
t8041,6.916449112591545e-8,4.3191533244958923e-7,2.1069672351281385e-5,2.157075217485689e-5
t8042,6.287899158316713e-8,4.2666404423587135e-7,1.9446718227405067e-5,1.9936261263224105e-5
t8043,5.75656519410019e-8,4.1960695546170056e-7,1.7672604957006974e-5,1.8149777564409675e-5
t8044,5.2977864920918866e-8,4.0924483472395545e-7,1.5886821568970017e-5,1.6349044268614892e-5
t8045,4.893473394993996e-8,3.9354107143475764e-7,1.4185618655508597e-5,1.4628094460893295e-5
t8046,4.52784581357936e-8,3.695243004826486e-7,1.2610371650206933e-5,1.3025174408825376e-5
t8047,4.182216078534918e-8,3.331933198720851e-7,1.0164317260053091e-5,1.0539332740710526e-5
t8048,3.8184597056506006e-8,2.764437869299258e-7,7.094253916825331e-6,7.4088823008117626e-6
t8049,4.3802479338643807e-8,3.2444169147092105e-7,8.490252502417643e-6,8.858496673227208e-6
t8050,5.043423775416351e-8,3.5877625480161166e-7,9.868344516471777e-6,1.0277555009027552e-5
t8051,5.769475118417649e-8,3.7592159717290146e-7,1.095172712168543e-5,1.1385343470042508e-5
t8052,6.618306102992751e-8,3.8508276516711354e-7,1.1916331591834588e-5,1.2367597418031629e-5
t8053,7.715187638632661e-8,3.926978964811555e-7,1.3087336501391003e-5,1.3557186274258485e-5
t8054,9.353117629538425e-8,4.054454510883756e-7,1.514677776606102e-5,1.564575439344478e-5
t8055,1.2257373975503765e-7,4.3303212061921043e-7,1.982925658009706e-5,2.0384862440471306e-5
t8056,1.9211411352946762e-7,5.090291977381976e-7,3.853003065881196e-5,3.9231173970079625e-5
t8057,4.3990713190893104e-7,7.675201456697527e-7,2.6245328296719523,2.62453403709923
t8058,2.4370356148863514e-7,5.766260080327718e-7,9.375684029509453e-5,9.457716986461594e-5
t8059,1.7439015555717049e-7,5.090359208184797e-7,4.99216110296636e-5,5.060503710603925e-5
t8060,1.3739541010454313e-7,4.765919859743923e-7,3.565992725957788e-5,3.627391465565682e-5
t8061,1.1399907800446452e-7,4.58814253894986e-7,2.880958764147824e-5,2.938240097337769e-5
t8062,9.771510009877052e-8,4.481920793475681e-7,2.4972901486442242e-5,2.551880866588858e-5
t8063,8.564140723961996e-8,4.411805930882205e-7,2.2698554598720252e-5,2.322537659904809e-5
t8064,7.627887314679013e-8,4.358759892500712e-7,2.1389367278939224e-5,2.1901522141336084e-5
t8065,6.876465110574633e-8,4.3095002977201286e-7,2.0188623062592477e-5,2.0688337743470235e-5
t8066,6.263993025048341e-8,4.2627683748376735e-7,1.8790027017682008e-5,1.9278943785416257e-5
t8067,5.742821345999463e-8,4.19488150025264e-7,1.7201556486023152e-5,1.767847284950841e-5
t8068,5.295537510355763e-8,4.1008995598427334e-7,1.5652693833539727e-5,1.6115739164627557e-5
t8069,4.8952016149082834e-8,3.946618262984943e-7,1.4077854643981124e-5,1.4521468486428701e-5
t8070,4.530158803508268e-8,3.706285601589939e-7,1.2552755861407782e-5,1.2968686009601859e-5
t8071,4.1852297907352084e-8,3.345309100100476e-7,1.017861571094689e-5,1.055499891886429e-5
t8072,3.824177370391108e-8,2.786974104395086e-7,7.176130333761069e-6,7.493069517904489e-6
t8073,4.350096941030865e-8,3.2419014144695163e-7,8.49574162670301e-6,8.86343273756027e-6
t8074,4.9679227707347825e-8,3.5516182189444805e-7,9.703583185711008e-6,1.0108424235312804e-5
t8075,5.699738120635293e-8,3.7454913041065883e-7,1.0856966372214436e-5,1.1288512883831448e-5
t8076,6.547400722639065e-8,3.8359579924448396e-7,1.1816420502816292e-5,1.2265490309287166e-5
t8077,7.673978458495703e-8,3.9255672050321076e-7,1.3098966005908935e-5,1.3568262510997103e-5
t8078,9.348176434825449e-8,4.054605601147993e-7,1.5251199971845977e-5,1.575014229630903e-5
t8079,1.2379782887472899e-7,4.350818299573328e-7,2.039855317180794e-5,2.095743283064e-5
t8080,1.9613744198086666e-7,5.123739673600906e-7,4.130015940561493e-5,4.2008670814955885e-5
t8081,4.5050885558489304e-7,7.729937515152986e-7,2.4689618689130453,2.4689630924156525
t8082,2.43125707741774e-7,5.792419661008391e-7,7.024429331726429e-5,7.10666609911069e-5
t8083,1.7237172890917784e-7,5.105098509342756e-7,3.752563918883264e-5,3.820852076867609e-5
t8084,1.3515046206162233e-7,4.774342154760044e-7,2.690406354606765e-5,2.7516648223605278e-5
t8085,1.1176159319784578e-7,4.5904093397391087e-7,2.1817891157661263e-5,2.238869368483302e-5
t8086,9.555905623534528e-8,4.477294846346623e-7,1.8992493622451268e-5,1.9535782163321275e-5
t8087,8.359055009130801e-8,4.3984175307865607e-7,1.7348487248857e-5,1.7871919552026963e-5
t8088,7.433708407209103e-8,4.332586769804931e-7,1.6440838213370463e-5,1.694843397442305e-5
t8089,6.693320132258609e-8,4.264211285671983e-7,1.5340957043737905e-5,1.583431137362769e-5
t8090,6.084331512921526e-8,4.178911118815188e-7,1.4036070828168005e-5,1.4514805255178739e-5
t8091,5.590111274352016e-8,4.088939991379747e-7,1.2901357460254202e-5,1.3366152572135697e-5
t8092,5.280504628818977e-8,4.1651650115805093e-7,1.3459303317783065e-5,1.3928624865229305e-5
t8093,4.867904021738791e-8,3.9661892330661896e-7,1.253081660694092e-5,1.2976114570464927e-5
t8094,4.4936897239908984e-8,3.6872657865571676e-7,1.1439656554876111e-5,1.1853320030771736e-5
t8095,4.137403057156765e-8,3.289390126402359e-7,9.478297871073566e-6,9.84861091428537e-6
t8096,3.874216031697964e-8,2.842223885653055e-7,7.393085898896017e-6,7.716050447778301e-6
t8097,4.369280459091396e-8,3.252761732503989e-7,8.57544866064587e-6,8.944417638487183e-6
t8098,4.992006000620295e-8,3.55981517556234e-7,9.791467426127513e-6,1.019736900368995e-5
t8099,5.7309697186527476e-8,3.7436268889471067e-7,1.0927610620826228e-5,1.1359283006907467e-5
t8100,6.617243176214401e-8,3.840165969189005e-7,1.1978458706276474e-5,1.2428647734957519e-5
t8101,7.803212706384321e-8,3.922408182247241e-7,1.3357995837424274e-5,1.3828268782712842e-5
t8102,9.659637812591409e-8,4.0688363583935e-7,1.6021086947383617e-5,1.652456696134888e-5
t8103,1.3102648388729478e-7,4.3699348233960127e-7,2.261396258220551e-5,2.3181982548432407e-5
t8104,2.2234537743514935e-7,5.200533324106642e-7,5.867267617967085e-5,5.9415074889516666e-5
t8105,5.959766002486837e-7,8.089182003153007e-7,2.750486185583435,2.7504875904782353
t8106,2.6344732413485964e-7,5.942690636119795e-7,4.411057771098532e-5,4.4968294098732164e-5
t8107,1.7592650195209743e-7,5.191297003741e-7,2.350280995327998e-5,2.4197866155606178e-5
t8108,1.339006067083964e-7,4.824251136698158e-7,1.7239199329390215e-5,1.7855525049768428e-5
t8109,1.0863242537547541e-7,4.6120454799756166e-7,1.4414074059195974e-5,1.498391103256901e-5
t8110,9.160863223838478e-8,4.469981126755338e-7,1.2998388440709457e-5,1.3536995185623375e-5
t8111,7.931776411725688e-8,4.3555506481950703e-7,1.2348835428124841e-5,1.2863708257061605e-5
t8112,6.999760507889488e-8,4.24135856749983e-7,1.2225345604846149e-5,1.2719479066675027e-5
t8113,6.258748775230876e-8,4.1035728081471177e-7,1.144392775736947e-5,1.191687252593649e-5
t8114,5.7170044962771836e-8,3.9990447587508044e-7,1.0694747163415074e-5,1.1151821684252927e-5
t8115,5.4646920073982426e-8,4.1162853225157065e-7,1.1346460437740431e-5,1.1812735890065984e-5
t8116,5.208148194422707e-8,4.194780052451652e-7,1.2462673027125044e-5,1.2934232514314436e-5
t8117,4.871367944089459e-8,4.068140290886957e-7,1.2854307396623255e-5,1.3309835105152845e-5
t8118,4.5273459312200994e-8,3.8146110808059616e-7,1.2620688911040418e-5,1.3047423478433215e-5
t8119,4.146136561321288e-8,3.3651693107429504e-7,1.0250118352884181e-5,1.062809664957169e-5
t8120,3.7444139873209014e-8,2.752076314486298e-7,7.079065935649689e-6,7.391717706971528e-6
t8121,4.295374481720485e-8,3.2422029128030186e-7,8.550981090061293e-6,8.918155126158799e-6
t8122,4.919321130114171e-8,3.557946278673314e-7,9.782477383673836e-6,1.018746522284231e-5
t8123,5.652844257220044e-8,3.7480213380276865e-7,1.0920986901727614e-5,1.1352317478102583e-5
t8124,6.509693694423692e-8,3.8387241440543066e-7,1.188538838004045e-5,1.2334357731390116e-5
t8125,7.646618325073858e-8,3.9240397119621746e-7,1.3159402410455444e-5,1.36282725649024e-5
t8126,9.352285516931882e-8,4.0538380080981396e-7,1.537610197253007e-5,1.5875008628509202e-5
t8127,1.2452698680461805e-7,4.3474869447045864e-7,2.0735726873374516e-5,2.1295002554649592e-5
t8128,2.0075970642891326e-7,5.141075741399168e-7,4.4413957648818965e-5,4.512882492938779e-5
t8129,4.7618396216186974e-7,7.825417919773294e-7,2.712369362645682,2.7123706213714365
t8130,2.478144221447241e-7,5.831273907230199e-7,5.784044673341073e-5,5.867138854627847e-5
t8131,1.7332758019584001e-7,5.126766753150612e-7,3.087597245890633e-5,3.156197671441723e-5
t8132,1.3482594233717607e-7,4.78488720687942e-7,2.2200619808650504e-5,2.281393447167562e-5
t8133,1.108935660641769e-7,4.591820116558915e-7,1.8086856120809688e-5,1.8656931698529758e-5
t8134,9.443880414349362e-8,4.468301772170854e-7,1.5834906084200723e-5,1.63761750655613e-5
t8135,8.236370356135125e-8,4.37552832476211e-7,1.4560758993902351e-5,1.5080675529939913e-5
t8136,7.308261192866396e-8,4.289585844197514e-7,1.3893828884453046e-5,1.4395870080801461e-5
t8137,6.56761992207557e-8,4.190863191739857e-7,1.2878308867362357e-5,1.3363071385757098e-5
t8138,6.007447675868449e-8,4.119154647465511e-7,1.2063189728365825e-5,1.253517966987106e-5
t8139,5.5958332066708236e-8,4.09688922517695e-7,1.1801740771117728e-5,1.2267388025702132e-5
t8140,5.305107825993351e-8,4.171848493937645e-7,1.2665985214325303e-5,1.3136221141979e-5
t8141,4.936165264051447e-8,4.036917098401534e-7,1.2757567857318927e-5,1.3210621219799594e-5
t8142,4.568668936289708e-8,3.7745191315385664e-7,1.2299180802299893e-5,1.2722319404816646e-5
t8143,4.201666355161182e-8,3.3680113735028936e-7,1.0297493952991704e-5,1.0676311753893606e-5
t8144,3.8185470138856465e-8,2.779859432772164e-7,7.258227140255219e-6,7.574398553671291e-6
t8145,4.37420815655955e-8,3.2401889381136923e-7,8.61794125284118e-6,8.985702228218143e-6
t8146,5.077609638265548e-8,3.5608329313103947e-7,9.964518723047146e-6,1.0371378112560841e-5
t8147,5.986601548920413e-8,3.7579961679118976e-7,1.138371777547853e-5,1.1819383407758924e-5
t8148,7.212389875733964e-8,3.877706545560394e-7,1.3055955798667498e-5,1.3515850351980877e-5
t8149,9.15611388078867e-8,4.0347601918094055e-7,1.614200568273402e-5,1.6637042840722848e-5
t8150,1.2909055057981002e-7,4.344334864069307e-7,2.458822830008383e-5,2.5151752337070572e-5
t8151,2.425635701149499e-7,5.201412762409198e-7,8.650938857548553e-5,8.72720934218414e-5
t8152,1.062527008098947e-6,8.523835149945216e-7,2.750605146669012,2.750607061579535
t8153,2.723078520030237e-7,6.125621433868535e-7,3.547560883728086e-5,3.6360478832670736e-5
t8154,1.699165643343689e-7,5.296464217589046e-7,1.9603819341932404e-5,2.0303382328025676e-5
t8155,1.2704877919976127e-7,4.890693313294708e-7,1.4969611887097104e-5,1.5585729997626337e-5
t8156,1.0228713641342978e-7,4.654364955879904e-7,1.3039700376233182e-5,1.3607424008234602e-5
t8157,8.536857660435152e-8,4.493050071162821e-7,1.2231700216234183e-5,1.2766373799954817e-5
t8158,7.311211381314386e-8,4.360426948971022e-7,1.2067161149057485e-5,1.257631595776773e-5
t8159,6.410499657674811e-8,4.225843555253553e-7,1.2423057105462755e-5,1.2909746457564859e-5
t8160,5.713747637155223e-8,4.063550596425373e-7,1.1580544315257744e-5,1.2044036851271834e-5
t8161,5.121314158501056e-8,3.845574172112382e-7,9.99796447540489e-6,1.043373503420114e-5
t8162,4.952757080392633e-8,3.972004585020687e-7,1.0239551143965247e-5,1.0686279173271242e-5
t8163,4.789171785445575e-8,4.027155692121408e-7,1.0625347699853427e-5,1.1075954986920023e-5
t8164,4.615725414825651e-8,4.0155922989841996e-7,1.1291176072385964e-5,1.173889255643264e-5
t8165,4.392934288698857e-8,3.841662124494526e-7,1.1724315743599326e-5,1.2152411298935768e-5
t8166,4.1137015690956844e-8,3.452504258443455e-7,1.0402728192100743e-5,1.0789115633636045e-5
t8167,3.743991594179286e-8,2.8149184086941946e-7,7.3352371493332775e-6,7.65416890614449e-6
t8168,4.2445094449480486e-8,3.291523990393496e-7,8.807092576406768e-6,9.178690069895599e-6
t8169,4.761942174649535e-8,3.5542304056397026e-7,9.81240489096177e-6,1.0215447353272235e-5
t8170,5.366121394323946e-8,3.721917592397284e-7,1.0751014170612306e-5,1.1176867143795274e-5
t8171,6.056619969547813e-8,3.8187495753786836e-7,1.1581466533397854e-5,1.2023907690631201e-5
