Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
t1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.15475149152243,0.0,0.0,0.0,0.0,0.0,0.0,-25.91656957049085,-33.700028439207884,-35.04754464453241,-52.063002542062904,-45.913663578030864,-24.15475149152243,-24.15475149152243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.8323953877933,-203.5879246688932,-203.56784550317306
t1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.614683666550565,0.0,0.0,0.0,0.0,0.0,0.0,-26.491382071972197,-33.7335359704515,-35.04966120751215,-52.100359376229825,-45.91471791528835,-24.614683666550565,-24.614683666550565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.8286040253634,-203.58776783407487,-203.56749399225774
t1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.7296870785377,0.0,0.0,0.0,0.0,0.0,0.0,-34.12376041526777,-35.231157639427444,-35.71258280086915,-52.309394688429315,-45.918263982888476,-32.7296870785377,-32.7296870785377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.82494206249555,-203.58762146219462,-203.5671584185359
t1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.98797710483348,0.0,0.0,0.0,0.0,0.0,0.0,-221.43178512228366,-221.6510886327618,-221.96976173532676,-214.80566244158058,-221.92355967245751,-221.98797710483348,-221.98797710483348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.82140072485203,-203.5874848062336,-203.56683775295784
t1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.9882353483115,0.0,0.0,0.0,0.0,0.0,0.0,-221.75289423067565,-221.71088377315138,-221.97358896647324,-214.98920662512447,-221.92704216398266,-221.9882353483115,-221.9882353483115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.81774448562916,-203.58733866964474,-203.56650261408709
t1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.9882769725572,0.0,0.0,0.0,0.0,0.0,0.0,-221.83140151981087,-221.72028436786883,-221.97457751723218,-215.00957965111283,-221.92803030013533,-221.9882769725572,-221.9882769725572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.81396820013413,-203.58718245162984,-203.56615221876592
t1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.98816686253042,0.0,0.0,0.0,0.0,0.0,0.0,-221.8026586765399,-221.70778200625378,-221.97438761873985,-214.95960359184332,-221.92798247027207,-221.98816686253042,-221.98816686253042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.8100654742829,-203.58701544686969,-203.56578558314501
t1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.9878162265032,0.0,0.0,0.0,0.0,0.0,0.0,-221.69583703715196,-221.67845868050395,-221.9733305773252,-214.85449425211468,-221.92717711147262,-221.9878162265032,-221.9878162265032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.80602939276392,-203.58683684324316,-203.56540165868705
t1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.9870198845278,0.0,0.0,0.0,0.0,0.0,0.0,-221.51153575445366,-221.63057725033744,-221.9713800943964,-214.6871189006043,-221.92558021437372,-221.9870198845278,-221.9870198845278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.80185247398163,-203.58664572212317,-203.56499931097932
t1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.98568310686565,0.0,0.0,0.0,0.0,0.0,0.0,-221.223790298262,-221.55500109965504,-221.96823521399628,-214.42575587462974,-221.9228646696186,-221.98568310686565,-221.98568310686565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.7975265735875,-203.58644104708605,-203.56457729064564
t1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.98415109549404,0.0,0.0,0.0,0.0,0.0,0.0,-220.80564312315116,-221.44901230385008,-221.9638593800417,-214.0497139208532,-221.9189814455384,-221.98415109549404,-221.98415109549404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.79304263409523,-203.58622165041572,-203.56413420971236
t1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.98262366010542,0.0,0.0,0.0,0.0,0.0,0.0,-220.3970632295004,-221.34317329706084,-221.95933080621646,-213.6558028348748,-221.91487198873145,-221.98262366010542,-221.98262366010542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.7884341487352,-203.58598768423673,-203.56367220328767
t1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.98113468315648,0.0,0.0,0.0,0.0,0.0,0.0,-220.00558725662725,-221.2383046158437,-221.95474811842448,-213.25931190539606,-221.91064036239402,-221.98113468315648,-221.98113468315648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.78382927020283,-203.5857525769737,-203.56320953572026
t1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.9797224459016,0.0,0.0,0.0,0.0,0.0,0.0,-219.63275001734382,-221.13483813929403,-221.95015188171934,-212.8663393914033,-221.906325813799,-221.9797224459016,-221.9797224459016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.77922732796787,-203.58551713267656,-203.56274760265364
t1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.97836238212238,0.0,0.0,0.0,0.0,0.0,0.0,-219.27970088022056,-221.03319462063266,-221.94549953719485,-212.47835472626417,-221.90188516224703,-221.97836238212238,-221.97836238212238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.77462701200614,-203.58528123051235,-203.56228626208517
t1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.9768598618158,0.0,0.0,0.0,0.0,0.0,0.0,-218.82091862609067,-220.89802704388975,-221.93904335487238,-211.9644259942485,-221.89565646645661,-221.9768598618158,-221.9768598618158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.76989973626178,-203.58503164342176,-203.56180835377108
t1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.0949721537606,0.0,0.0,0.0,0.0,0.0,0.0,-181.1426756406966,-181.4179584987338,-182.197774356006,-182.39909818772264,-184.4736986096517,-179.0949721537606,-179.0949721537606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.76499151901243,-203.58476317269745,-203.56130530961084
t1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.30024534942599,0.0,0.0,0.0,0.0,0.0,0.0,-46.098991967874824,-46.147138466612006,-46.20350820942873,-54.17117319387586,-47.93083276754955,-43.30024534942599,-43.30024534942599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.7598893742174,-203.58447371723597,-203.56077503740931
t1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.633044514543062,0.0,0.0,0.0,0.0,0.0,0.0,-33.92923531941267,-34.555995462856046,-34.66274769097563,-53.252926309539085,-47.912374871409085,-31.633044514543062,-31.633044514543062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.75498972449554,-203.58420605748236,-203.56027303142727
t1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.01920192248254,0.0,0.0,0.0,0.0,0.0,0.0,-29.39025427517839,-33.831302332518284,-34.59212258448783,-52.800318432231464,-47.90618910374889,-27.01920192248254,-27.01920192248254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.75028189857176,-203.58395801743126,-203.55979712570502
t1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.300344399068816,0.0,0.0,0.0,0.0,0.0,0.0,-27.336049103504962,-33.667385702525934,-34.58496379336594,-52.523321900372345,-47.90273835399591,-23.300344399068816,-23.300344399068816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.74575433084925,-203.5837277040232,-203.55934532653814
t1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.299439405693583,0.0,0.0,0.0,0.0,0.0,0.0,-26.728843595228337,-33.58567706588497,-34.58143845512328,-52.3373015802832,-47.90058672281995,-23.299439405693583,-23.299439405693583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.74139591798627,-203.58351351035967,-203.55891594202373
t1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.29925745917935,0.0,0.0,0.0,0.0,0.0,0.0,-26.430033513753916,-33.53749066359359,-34.57946872483072,-52.21066228016309,-47.899268164099816,-23.29925745917935,-23.29925745917935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.7371956752874,-203.58331404453565,-203.55850739837155
t1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.299267130312302,0.0,0.0,0.0,0.0,0.0,0.0,-26.295076094936515,-33.510927712978905,-34.578564023380636,-52.13182601083725,-47.898624447939284,-23.299267130312302,-23.299267130312302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.73314459944748,-203.58312810806527,-203.55811831124385
t1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.299451294551513,0.0,0.0,0.0,0.0,0.0,0.0,-26.329017206545853,-33.5057554778854,-34.57875446018655,-52.10181256810955,-47.898682891054754,-23.299451294551513,-23.299451294551513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.72923424305665,-203.58295465139994,-203.5577474192868
t1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.158571635420177,0.0,0.0,0.0,0.0,0.0,0.0,-27.277279588430616,-33.54207877309551,-34.581010027617765,-52.1416321436627,-47.89976011086634,-25.158571635420177,-25.158571635420177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.72545730509816,-203.58279275789212,-203.55739355850955
t1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.656168651188366,0.0,0.0,0.0,0.0,0.0,0.0,-38.10537796760634,-38.51560989320955,-38.70679742657454,-52.359003838000184,-47.90336250618406,-36.656168651188366,-36.656168651188366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.7218064189383,-203.58264161657178,-203.55705566049508
t1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.87732624996912,0.0,0.0,0.0,0.0,0.0,0.0,-241.52141669071094,-241.6836597728016,-241.86174145544422,-239.49478710943382,-241.84351688957744,-241.87732624996912,-241.87732624996912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.71827331792377,-203.58250044721368,-203.556732685802
t1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.87761650168275,0.0,0.0,0.0,0.0,0.0,0.0,-241.94407283919526,-241.76783144341388,-241.8659653408346,-239.81612112875433,-241.84762769622577,-241.87761650168275,-241.87761650168275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.71462408825604,-203.5823494185172,-203.55639502281986
t1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.8776978708611,0.0,0.0,0.0,0.0,0.0,0.0,-242.1043091777784,-241.79615756699087,-241.86727092428697,-239.9112365696625,-241.84899826270896,-241.8776978708611,-241.8776978708611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.71085353528233,-203.58218789068383,-203.55604176139843
t1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.8776511137696,0.0,0.0,0.0,0.0,0.0,0.0,-242.15507430267553,-241.80240033284213,-241.8673865584666,-239.9219405253029,-241.84928666904779,-241.8776511137696,-241.8776511137696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.70695494640802,-203.58201509606823,-203.55567188468953
t1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.87748307497725,0.0,0.0,0.0,0.0,0.0,0.0,-242.13622912067697,-241.79465019071117,-241.8667027866571,-239.8809771069483,-241.84886930387935,-241.87748307497725,-241.87748307497725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.70292117057605,-203.5818301621228,-203.55528431187844
t1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.87720388807205,0.0,0.0,0.0,0.0,0.0,0.0,-242.062733435085,-241.7754953480562,-241.86529022450077,-239.7978712437213,-241.84782413559498,-241.87720388807205,-241.87720388807205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.69874451848702,-203.5816320998397,-203.5548778700852
t1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.8768757347232,0.0,0.0,0.0,0.0,0.0,0.0,-241.93962929626213,-241.74536457632377,-241.86324338887113,-239.67227656305792,-241.84620478833287,-241.8768757347232,-241.8768757347232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.69441668778438,-203.5814197889156,-203.5544512614672
t1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.8765393960557,0.0,0.0,0.0,0.0,0.0,0.0,-241.76612301454182,-241.70363731546135,-241.8609604332579,-239.49577807543088,-241.8442662454303,-241.8765393960557,-241.8765393960557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.6899284995246,-203.58119196507542,-203.55400304881994
t1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.87619590989743,0.0,0.0,0.0,0.0,0.0,0.0,-241.54883400013296,-241.65246918464888,-241.85852546494377,-239.27187213034875,-241.84215456935942,-241.87619590989743,-241.87619590989743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.68526953738728,-203.58094715418855,-203.55353158552737
t1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.87585501146432,0.0,0.0,0.0,0.0,0.0,0.0,-241.3398465093618,-241.60155975755686,-241.85599987241918,-239.0522208044189,-241.83993200769802,-241.87585501146432,-241.87585501146432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.68043736983915,-203.5806838630619,-203.55303552212143
t1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.87552001773122,0.0,0.0,0.0,0.0,0.0,0.0,-241.1184559947069,-241.54487223474797,-241.85329304511487,-238.81350819060063,-241.83740028637195,-241.87552001773122,-241.87552001773122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.67542036300708,-203.58040028658215,-203.55251303014836
t1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.87516007663763,0.0,0.0,0.0,0.0,0.0,0.0,-240.77806646314227,-241.4589961616764,-241.84966365959693,-238.4560917052538,-241.8336995762943,-241.87516007663763,-241.87516007663763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.6701939575329,-203.580093652298,-203.5519609460637
t1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.87463958252857,0.0,0.0,0.0,0.0,0.0,0.0,-240.1799762184369,-241.30450087665344,-241.8429339513186,-237.8173157171493,-241.8269525409025,-241.87463958252857,-241.87463958252857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.66474098393158,-203.57976100557838,-203.55137640951867
t1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.68940771012655,0.0,0.0,0.0,0.0,0.0,0.0,-196.82722028389068,-197.2212019492034,-197.78720683499006,-199.6634195870008,-200.248593636744,-194.68940771012655,-194.68940771012655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.65904207606593,-203.57939874854347,-203.55075614627975
t1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.73347819865674,0.0,0.0,0.0,0.0,0.0,0.0,-47.551448366884436,-47.63966328965054,-47.67992473211178,-54.13158164478019,-49.63445549665123,-44.73347819865674,-44.73347819865674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.6530750540757,-203.57900232631766,-203.5500963400927
t1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.737650090055816,0.0,0.0,0.0,0.0,0.0,0.0,-33.87042268395818,-34.71901360406395,-34.84932876983889,-53.190445273356524,-49.61567490598606,-31.737650090055816,-31.737650090055816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.64737937568503,-203.57864069800394,-203.54947676906536
t1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.481909614165637,0.0,0.0,0.0,0.0,0.0,0.0,-28.470100520544342,-33.88196785533004,-34.77545838264407,-52.72877617846495,-49.609411543396575,-26.481909614165637,-26.481909614165637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.64193643042805,-203.57830923427602,-203.5488935148376
t1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.32251007521978,0.0,0.0,0.0,0.0,0.0,0.0,-24.83958299408204,-33.711007443483986,-34.768041903752,-52.447598962671925,-49.60591912867362,-21.32251007521978,-21.32251007521978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.63672570057085,-203.57800421881262,-203.548343261328
t1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.321554437784016,0.0,0.0,0.0,0.0,0.0,0.0,-24.127785028588757,-33.627474631381716,-34.764421294998286,-52.259460916921604,-49.60374025665375,-21.321554437784016,-21.321554437784016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.63173155297466,-203.57772263804873,-203.54782314295426
t1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.321364523341185,0.0,0.0,0.0,0.0,0.0,0.0,-23.803832016857033,-33.57849687430061,-34.762401322589774,-52.1315734625566,-49.60240069499781,-21.321364523341185,-21.321364523341185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.62693855947845,-203.5774620004077,-203.54733065881376
t1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.321368674985695,0.0,0.0,0.0,0.0,0.0,0.0,-23.650030952065553,-33.551391210350836,-34.76145623015216,-52.05175814934662,-49.60173627471886,-21.321368674985695,-21.321368674985695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.62233222465838,-203.57722022700176,-203.54686360828507
t1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.321546784001885,0.0,0.0,0.0,0.0,0.0,0.0,-23.655860087944113,-33.54566054549216,-34.76160710837862,-52.02079643353973,-49.601771095993996,-21.321546784001885,-21.321546784001885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.6179014598854,-203.57699555978112,-203.5464201038398
t1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.3602640564211,0.0,0.0,0.0,0.0,0.0,0.0,-24.344491077869982,-33.58083682056259,-34.76381154048529,-52.05934965389318,-49.60281707632193,-22.3602640564211,-22.3602640564211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.6136354263557,-203.57678650036905,-203.54599837817057
