Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro
t5976,253.91566486018965,0.003986282852996084,208.21528652021775,0.00021963351360370387,0.0,0.0,0.0,3.3286003938114774e-5,0.0,0.0,3.3138341394116204e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5977,196.79462324819315,0.003905389867871179,184.19351081436207,0.0002196186945993257,0.0,0.0,0.0,3.328552523840579e-5,0.0,0.0,3.3137891333669116e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5978,142.97569425394772,0.0038352908991963553,160.17014871117482,0.0002195221145270443,0.0,0.0,0.0,3.3283009468947036e-5,0.0,0.0,3.313541539221032e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5979,104.17295409388568,0.003762621734192005,136.14619864295082,0.00021947383958842933,0.0,0.0,0.0,3.3281704135022135e-5,0.0,0.0,3.313416084081729e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5980,84.489564185537,0.0036729923688198574,112.12190134981331,0.0002194195514759189,0.0,0.0,0.0,3.328027776280185e-5,0.0,0.0,3.3132782065800446e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5981,71.73888130251363,0.0035472612204048076,88.0973770813877,0.0002193908830311762,0.0,0.0,0.0,3.3279528823134104e-5,0.0,0.0,3.313204772636483e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5982,51.04726002187217,0.003349953467817024,64.07271384254103,0.00021934470145597716,0.0,0.0,0.0,3.3278366865535335e-5,0.0,0.0,3.3130910700952465e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5983,18.95395098462839,0.0029952190545546016,40.047927771077795,0.00021883645407555,0.0,0.0,0.0,3.326546745754388e-5,0.0,0.0,3.311786630825849e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5984,0.006540099236850955,0.0022490889548347007,0.011022443240098174,0.00014184538859316425,0.0,0.0,0.0,3.0736116687581464e-5,0.0,0.0,3.0609446213247596e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5985,0.00594252126910678,0.0020169281766598012,0.004991455290536387,0.0001377846656139226,0.0,0.0,0.0,3.054135821853085e-5,0.0,0.0,3.04160322701814e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5986,0.005777174550391576,0.0019361442110732902,0.0042331536733700124,0.00013722460000507527,0.0,0.0,0.0,3.0513822855230626e-5,0.0,0.0,3.0388574065353252e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5987,0.005760968818141534,0.001921986095099448,0.004090322877492168,0.0001382118018135844,0.0,0.0,0.0,3.056241681544287e-5,0.0,0.0,3.043669539864516e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5988,0.005848380775587305,0.001939198477197355,0.004193304140226736,0.00013933965546049736,0.0,0.0,0.0,3.061726208008797e-5,0.0,0.0,3.0491071488275924e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5989,0.006063198253932415,0.0019812508316321394,0.004578113284140342,0.00014068046491673926,0.0,0.0,0.0,3.068153560305563e-5,0.0,0.0,3.055478657607748e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5990,0.006519015718283244,0.002055058681110165,0.005771093253596898,0.00014311262508908356,0.0,0.0,0.0,3.07956275709377e-5,0.0,0.0,3.066793804260405e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5991,0.0076785900170031375,0.002163800145901919,0.013451022407767072,0.0001449699207061009,0.0,0.0,0.0,3.088068761131648e-5,0.0,0.0,3.075232678704666e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5992,0.02122438147480009,0.0023481039683688858,62.91237153767218,0.00014703199504365077,0.0,0.0,0.0,3.097314175145886e-5,0.0,0.0,3.0844081124809214e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5993,617.7028721898312,0.002704560674264221,64.07517865876066,0.00015112227773579308,0.0,0.0,0.0,3.1150559722255454e-5,0.0,0.0,3.102015840811216e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5994,332.907900740463,0.0035317277973357726,88.09853457650757,0.00016276231590612932,0.0,0.0,0.0,3.161603520853998e-5,0.0,0.0,3.14820171150247e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5995,475.57643565026734,0.005949944425720091,112.12470237838086,0.00023873298878689575,0.0,0.0,0.0,3.330387596102529e-5,0.0,0.0,3.31559844949466e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5996,618.2463053550899,0.00853767694058307,136.15107272280375,5.718878128131907,0.0,0.0,0.0,4.093191514988218e-5,0.0,0.0,4.0709732631382284e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5997,609.8095875650845,0.005398908022970847,160.17467350527332,0.00023839869545070203,0.0,0.0,0.0,3.329793170859934e-5,0.0,0.0,3.315038072059805e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5998,532.4353994860303,0.004566437205647485,184.19798961420554,0.00021979682928861843,0.0,0.0,0.0,3.329053669012601e-5,0.0,0.0,3.314292472812475e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t5999,442.1634444553669,0.004254776817451654,208.21957206449662,0.0002196580551317393,0.0,0.0,0.0,0.0,0.0,0.0,3.3139400718399315e-5,0.0,3.3286956361207125e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6000,389.52599891670326,0.004083770491531849,208.21583705727838,0.00021977651920403944,3.3289687994280205e-5,0.0,0.0,0.0,0.0,0.0,3.314213545274607e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6001,315.79301439335165,0.003967464716391871,184.19405543069033,0.00021969627687531886,3.328764062723937e-5,0.0,0.0,0.0,0.0,0.0,3.3140153639514764e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6002,240.86391115468223,0.0038757488141741214,160.1706849796546,0.00021966054313760788,3.328666697457513e-5,0.0,0.0,0.0,0.0,0.0,3.313922286145617e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6003,166.8498065039372,0.003788830336335886,136.146724746745,0.00021950374664864158,3.328275835904787e-5,0.0,0.0,0.0,0.0,0.0,3.313536604343367e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6004,161.14057079588758,0.0036910782814107332,112.12241830101217,0.00021960220378289364,3.32851718362263e-5,0.0,0.0,0.0,0.0,0.0,3.313773856028657e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6005,132.3627904836975,0.003559455169300354,88.097882595338,0.00021958605745655023,3.328477692692309e-5,0.0,0.0,0.0,0.0,0.0,3.313728863371851e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6006,85.14173095428123,0.0033575988288409237,64.07320604016392,0.0002195196949704383,3.3283066496319396e-5,0.0,0.0,0.0,0.0,0.0,3.313556323343275e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6007,19.0530177824022,0.0029988016659158456,40.048405896291456,0.00021871680140882655,3.326262005556629e-5,0.0,0.0,0.0,0.0,0.0,3.311502630900426e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6008,0.006811521894909681,0.0022525455284397437,0.011764538778615627,0.000143331787066139,3.0805437845517086e-5,0.0,0.0,0.0,0.0,0.0,3.0678109698034476e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6009,0.006169423799688273,0.0019902085768376612,0.004911382504498128,0.0001363494823192568,3.047060026833452e-5,0.0,0.0,0.0,0.0,0.0,3.0345697917521587e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6010,0.0060045566353536806,0.001896800786672784,0.0041338233544664675,0.0001348813026718072,3.0396827907501363e-5,0.0,0.0,0.0,0.0,0.0,3.0272418612814413e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6011,0.006006025679417669,0.001884008999191824,0.004023139698471312,0.00013614188778987958,3.0460328691570855e-5,0.0,0.0,0.0,0.0,0.0,3.033537592326226e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6012,0.006121812542105215,0.0019061806267684355,0.004187756998129836,0.0001374722961654283,3.0526382377469944e-5,0.0,0.0,0.0,0.0,0.0,3.0400901680638232e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6013,0.006400051114741734,0.001957354788300414,0.004757346906517323,0.00013953506647759685,3.0626834258047546e-5,0.0,0.0,0.0,0.0,0.0,3.050060291937682e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6014,0.007018809520246055,0.002036294130034261,0.007141798103006171,0.00014151761841106134,3.0721231944280066e-5,0.0,0.0,0.0,0.0,0.0,3.059424549208343e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6015,0.009558947770980479,0.0021641998571343916,0.046387056559794485,0.0001447999663543728,3.087297358102271e-5,0.0,0.0,0.0,0.0,0.0,3.07447830298086e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6016,311.1278185825997,0.0023607292353265996,62.922308941281344,0.00014589661326437213,3.092254708812982e-5,0.0,0.0,0.0,0.0,0.0,3.079401629596757e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6017,595.5043414564361,0.00276922423166115,64.09001392383826,0.00015000600758919736,3.110302946642319e-5,0.0,0.0,0.0,0.0,0.0,3.097318204449754e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6018,470.1044593570956,0.003814415372365312,88.11570622909977,0.0001637839980121552,3.165468223131272e-5,0.0,0.0,0.0,0.0,0.0,3.152053589739039e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6019,640.7762761323526,0.0072212930134051894,112.14208754770505,0.0002598031755706763,3.3313261819379366e-5,0.0,0.0,0.0,0.0,0.0,3.3165505876205467e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6020,811.4491096576515,0.010653131100223702,136.16858136185996,5.720336574776981,4.2851734945305325e-5,0.0,0.0,0.0,0.0,0.0,4.260890643515353e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6021,658.6088329742141,0.006192245830810153,160.19214163788888,0.00025865990966805747,3.329795600432617e-5,0.0,0.0,0.0,0.0,0.0,3.315055394705574e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6022,523.4797394535085,0.00488358496566238,184.21546231863198,0.00021994015520530945,3.329403115440675e-5,0.0,0.0,0.0,0.0,0.0,3.3146391911060175e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6023,391.1354926987857,0.004426313390493395,208.23701732965145,0.00021984132751323222,3.329163179195306e-5,0.0,0.0,0.0,0.0,0.0,3.3144017786534215e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6024,261.85338438617555,0.004184451405928887,208.21649933510372,0.0002194943275654658,3.3282967445058706e-5,0.0,0.0,0.0,0.0,0.0,3.313546364282521e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6025,175.2093713452722,0.004029865455316799,184.1947307062433,0.00021953881859818685,3.3283895493147455e-5,0.0,0.0,0.0,0.0,0.0,3.3136374992734966e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6026,129.9813032839209,0.0039151901640010305,160.1713691527734,0.0002195318182837687,3.3283617338521184e-5,0.0,0.0,0.0,0.0,0.0,3.313610156602713e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6027,95.07711735614184,0.003814419645491643,136.14741771255208,0.00021937745257516507,3.327977037970266e-5,0.0,0.0,0.0,0.0,0.0,3.31322950540638e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6028,101.83955806608932,0.0037088768841335947,112.12312133173474,0.00021947802964812684,3.328207614526587e-5,0.0,0.0,0.0,0.0,0.0,3.313457295914256e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6029,101.30190416677752,0.0035739315777539157,88.09859575423543,0.00021949534925246435,3.3282422919205886e-5,0.0,0.0,0.0,0.0,0.0,3.3134866711280604e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6030,84.68600109309347,0.00337281349106672,64.07392892245613,0.00021950689601539167,3.3282694750480206e-5,0.0,0.0,0.0,0.0,0.0,3.31351120454686e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6031,50.68204862936492,0.0030204120872177236,40.04914060679933,0.0002193322703013517,3.3278045401176934e-5,0.0,0.0,0.0,0.0,0.0,3.3130185212546664e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6032,0.006167636263413079,0.0022836386002020085,0.012900956064182631,0.0001450080938843043,3.0882017545671364e-5,0.0,0.0,0.0,0.0,0.0,3.075396107002106e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6033,0.0054381125766715345,0.0020175158063385264,0.0050223203159279785,0.00013801887913078085,3.055305988486486e-5,0.0,0.0,0.0,0.0,0.0,3.0427384188080338e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6034,0.0052264501934253145,0.0019117644925263162,0.004096424737828723,0.00013557677923178483,3.0431966781805728e-5,0.0,0.0,0.0,0.0,0.0,3.03071600301612e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6035,0.005194756530081047,0.0018911140843191105,0.003914228908094225,0.00013674821201385532,3.0490537798327872e-5,0.0,0.0,0.0,0.0,0.0,3.0365246792905978e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6036,0.00526397493884415,0.0019023748343486764,0.003974090790297168,0.0001377674061356346,3.0540913191729966e-5,0.0,0.0,0.0,0.0,0.0,3.04152044092234e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6037,0.005451600564820148,0.00193726052675096,0.004275642275346048,0.00013895893726310028,3.059901519591197e-5,0.0,0.0,0.0,0.0,0.0,3.047281487930981e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6038,0.005845382001883949,0.001999981252163386,0.005139313970151495,0.00014064839585862707,3.0680064029374106e-5,0.0,0.0,0.0,0.0,0.0,3.055320987398555e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6039,0.006812958272975671,0.0021018246250904425,0.009873061323810307,0.00014271949702771396,3.077740190720887e-5,0.0,0.0,0.0,0.0,0.0,3.064978009545131e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6040,0.014554416456856109,0.0022700350592661307,62.88951211511861,0.00014359985880388608,3.0818132990918464e-5,0.0,0.0,0.0,0.0,0.0,3.069024071505461e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6041,546.587787583275,0.0026200009676578618,64.0724704709798,0.0001464142189824242,3.094582998762271e-5,0.0,0.0,0.0,0.0,0.0,3.0817063630045196e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6042,294.5802089006339,0.0035136769095214333,88.08814294664265,0.00016196180907628597,3.158596349303287e-5,0.0,0.0,0.0,0.0,0.0,3.1452199271524225e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6043,420.8231343534482,0.006023957487953538,112.11419853495475,0.00024034849942924902,3.331125840518121e-5,0.0,0.0,0.0,0.0,0.0,3.3163349901634516e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6044,547.0679201091694,0.008638395927689746,136.14056404843242,5.718507173484176,4.1034521659241364e-5,0.0,0.0,0.0,0.0,0.0,4.0810848393791516e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6045,559.3367885948288,0.005445122176089138,160.16420769661,0.00024120470301618757,3.332816021904121e-5,0.0,0.0,0.0,0.0,0.0,3.31803822630911e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6046,435.34303329248365,0.00458243875754891,184.18748044292767,0.00021990355310816043,3.329339471008577e-5,0.0,0.0,0.0,0.0,0.0,3.3145717331693186e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6047,311.61716116009643,0.004258155801036571,208.2089375378016,0.0002197160339029972,3.3288598205829575e-5,0.0,0.0,0.0,0.0,0.0,3.314109214374228e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6048,175.0795910448925,0.0040742628368416025,208.21298272091352,0.0002184652086669123,3.325840408272739e-5,0.0,0.0,0.0,0.0,0.0,3.311128823293489e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6049,102.26893616169995,0.003960186147431406,184.1922026288949,0.00021914947222348931,3.327466903267929e-5,0.0,0.0,0.0,0.0,0.0,3.312745056363334e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6050,104.55450401181682,0.0038707658597023345,160.16903983704344,0.0002194798330706097,3.3282458818306425e-5,0.0,0.0,0.0,0.0,0.0,3.313520766226489e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6051,94.19904193684638,0.0037843774414184884,136.1451876777615,0.00021940595151557956,3.328055948596146e-5,0.0,0.0,0.0,0.0,0.0,3.3133340077803906e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6052,107.97895656872862,0.003686061265957361,112.12096473161533,0.000219455141624549,3.328163275091226e-5,0.0,0.0,0.0,0.0,0.0,3.313437368862639e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6053,130.28470094536559,0.003553847508569277,88.09650266600555,0.0002195201926729377,3.32831891667531e-5,0.0,0.0,0.0,0.0,0.0,3.313586316464526e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6054,105.87937051065161,0.003350011472412263,64.07189387080133,0.0002195339194665669,3.328351639524163e-5,0.0,0.0,0.0,0.0,0.0,3.313613482883786e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6055,61.77701486648743,0.0029856706230503315,40.04715646336916,0.00021933685828210935,3.327821733171594e-5,0.0,0.0,0.0,0.0,0.0,3.313055933185716e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6056,0.005312281324705245,0.0022149505548572247,0.010001144933985403,0.00014027287252033866,3.066196995719115e-5,0.0,0.0,0.0,0.0,0.0,3.0535859571257534e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6057,0.0046724107405131925,0.0019755916885476283,0.004629870213323001,0.00013624198992516652,3.0465216210324388e-5,0.0,0.0,0.0,0.0,0.0,3.0340403457582004e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6058,0.00448203662428697,0.0018858200359423809,0.003886378321097509,0.00013531884741313854,3.0418856002325343e-5,0.0,0.0,0.0,0.0,0.0,3.029430644779467e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6059,0.004438490627021485,0.0018590973504516682,0.003702281440830335,0.00013554882990724014,3.0430438462235634e-5,0.0,0.0,0.0,0.0,0.0,3.0305745572369016e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6060,0.0044953984582800114,0.001864152949846717,0.003735542609546639,0.00013617007021439562,3.0461613519082866e-5,0.0,0.0,0.0,0.0,0.0,3.03366434696025e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6061,0.004663874399183952,0.0018925721692525843,0.003975761016118582,0.0001371157422688177,3.0508594549987998e-5,0.0,0.0,0.0,0.0,0.0,3.0383245389153482e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6062,0.005017453622428536,0.0019474925545356003,0.004626565882415067,0.00013881221779017328,3.059169731438204e-5,0.0,0.0,0.0,0.0,0.0,3.0465693702666105e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6063,0.005817735890745128,0.0020330610490223275,0.007414663005300137,0.00013985828509424268,3.064229587780151e-5,0.0,0.0,0.0,0.0,0.0,3.0515977081877438e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6064,0.01057929565322535,0.0021888410747731056,0.07945734242789235,0.0001408460962622766,3.0689505911629427e-5,0.0,0.0,0.0,0.0,0.0,3.056293599263336e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t6065,196.62354931839624,0.0025137012889362596,62.92421981582598,0.00014348050213470307,3.081271417941818e-5,0.0,0.0,0.0,0.0,0.0,3.0685284245641e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
