BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge
t73,198.67078651071247,105.35460108042861,-77.25061501128246,0.0,0.0,0.0,4.6789268294629706e-11,0.0,0.0,-73.0,63.3420703699979,-65.62207027069391
t74,198.5654581860083,70.00000046671326,-102.2506159813073,0.0,0.0,0.0,4.691047686813918e-11,0.0,0.0,-68.0,62.117817717192416,-64.39781758002778
t75,198.21229827577818,95.95238158021391,-84.25061587804001,0.0,0.0,0.0,4.691047541437136e-11,0.0,0.0,-66.0,63.34204385242488,-65.62204373334458
t76,197.67946058644048,70.00000044914789,-105.25061561697629,0.0,0.0,0.0,4.691047663496109e-11,0.0,0.0,-65.0,62.117815961527896,-64.39781581953946
t77,197.45021645545881,80.00000095711826,-85.25061602335515,0.0,0.0,0.0,4.691047669334988e-11,0.0,0.0,-65.0,63.34200945015159,-65.62200934593153
t78,197.17760188897157,70.0000004535115,-95.25061600409384,0.0,0.0,0.0,4.691047679412513e-11,0.0,0.0,-75.0,62.11780055411023,-64.39780040133388
t79,197.48377767708553,122.35460080338748,-60.25061496445956,0.0,0.0,0.0,4.685493130531669e-11,0.0,0.0,-90.0,63.34200007655663,-65.62199996919863
t80,201.36460814224705,70.0000005942183,-72.25061540177589,0.0,0.0,0.0,4.691047727786504e-11,0.0,0.0,-98.0,62.11779551333079,-64.39779532238725
t81,211.22359179624658,82.80543006921226,-57.05604556084875,0.0,0.0,0.0,4.6921746646076556e-11,0.0,0.0,-96.0,63.34188901120733,-65.62188890849444
t82,216.33913241200486,35.92595685332536,-93.4617124433826,0.0,0.0,0.0,4.691047705171248e-11,0.0,0.0,-86.0,62.11774350930375,-64.39774342018505
t83,218.96324039838234,69.06712192018021,-78.40061568168998,0.0,0.0,0.0,4.687933730917206e-11,0.0,0.0,-77.0,63.34141784180412,-65.62141776827559
t84,220.29500113924144,2.2399429294574127e-6,-160.0150014212273,0.0,0.0,0.0,4.687933165627739e-11,0.0,0.0,-68.0,60.78158577586561,-63.061585703539734
t85,222.70444230089308,2.2251893406135277e-6,-151.42444307750992,0.0,0.0,0.0,4.687933165067472e-11,0.0,0.0,-74.0,60.780834538508685,-63.060834456124184
t86,224.343434756743,2.258227833095374e-6,-163.06343494691944,0.0,0.0,0.0,4.687933140062911e-11,0.0,0.0,-69.0,60.781591915381036,-63.06159183212836
t87,223.40517008979117,22.303228546228013,-89.15062036592866,0.0,0.0,0.0,4.687933199785935e-11,0.0,0.0,-71.0,63.341153048874425,-65.62115296596572
t88,218.80720173720863,2.1789130157695497e-6,-146.52720264159387,0.0,0.0,0.0,4.687933158089493e-11,0.0,0.0,-80.0,60.7816124801603,-63.06161240853559
t89,200.91175207434912,122.35460050956596,-60.25061523118193,0.0,0.0,0.0,4.6828213319274046e-11,0.0,0.0,-90.0,63.341936303962136,-65.62193619973745
t90,198.28045198733798,65.00000385035003,-70.2506159718441,0.0,0.0,0.0,4.6879331885340624e-11,0.0,0.0,-100.0,62.11776508773458,-64.39776496292833
t91,198.94340123225226,130.00000092282812,-52.25061617483105,0.0,0.0,0.0,4.687932771298053e-11,0.0,0.0,-98.0,63.341911073320645,-65.62191096094051
t92,199.32753994072868,70.00000008769534,-73.51083932703952,0.0,0.0,0.0,4.687933181708689e-11,0.0,0.0,-97.0,62.117773613347154,-64.3977734986091
t93,199.612546215799,126.35459859794105,-56.250615452050354,0.0,0.0,0.0,4.6868442864649194e-11,0.0,0.0,-94.0,63.34194352087357,-65.62194340734663
t94,199.47623884290283,70.00000078185278,-74.65953842705218,0.0,0.0,0.0,4.687933175760245e-11,0.0,0.0,-96.0,62.117781080688644,-64.39778093819176
t95,199.42667256919566,120.35460068666828,-62.25061511706039,0.0,0.0,0.0,4.682193646546053e-11,0.0,0.0,-88.0,63.34197474507066,-65.62197464050195
t96,199.65591669953253,40.00000209141719,-88.83921594811017,0.0,0.0,0.0,4.687933170721643e-11,0.0,0.0,-82.0,62.11778577929019,-64.3977856716875
t97,199.45145569767996,114.3546008121462,-68.2506151984548,0.0,0.0,0.0,4.678767833785963e-11,0.0,0.0,-82.0,63.342012980435676,-65.62201287971206
t98,199.34612727913702,69.99999956513741,-91.52942669025481,0.0,0.0,0.0,4.687933131514404e-11,0.0,0.0,-79.0,62.117797766803676,-64.39779765442445
t99,199.0053590016762,109.35460057067786,-73.25061517660062,0.0,0.0,0.0,4.682793115157682e-11,0.0,0.0,-77.0,63.342040251288836,-65.62204014641172
t100,198.92481371999122,64.99999851037677,-95.25061638801593,0.0,0.0,0.0,4.68793311811734e-11,0.0,0.0,-75.0,62.117810999382655,-64.39781088004776
t101,198.7017654335477,89.03945170196783,-70.2506157885547,0.0,0.0,0.0,4.687933054704712e-11,0.0,0.0,-80.0,63.342053526657665,-65.62205341689072
t102,198.74513579261352,65.00000196779527,-83.25061607095728,0.0,0.0,0.0,4.6879331182168563e-11,0.0,0.0,-87.0,62.117810418096425,-64.39781030488906
t103,198.80773918816155,134.3546009444303,-48.25061511943245,0.0,0.0,0.0,4.677169648733111e-11,0.0,0.0,-102.0,63.34206577491635,-65.62206567356117
t104,200.13691180865143,65.91516473205327,-56.25061603950007,0.0,0.0,0.0,4.6879331109535676e-11,0.0,0.0,-114.0,62.11781242804096,-64.39781230822453
t105,209.44074874908068,2.224494833136084e-6,-104.160749727419,0.0,0.0,0.0,4.687933054078951e-11,0.0,0.0,-108.0,60.780822380205095,-63.06082230458418
t106,214.4612235354026,2.239284357998645e-6,-124.18122437785982,0.0,0.0,0.0,4.6879330154712874e-11,0.0,0.0,-98.0,60.781546288855296,-63.0615462091565
t107,216.712519354794,2.242093510655956e-6,-135.43252000410106,0.0,0.0,0.0,4.687932998815681e-11,0.0,0.0,-84.0,60.780745750908075,-63.06074567364722
t108,218.33821570209335,2.262278248001612e-6,-154.05821592446085,0.0,0.0,0.0,4.6879329826601894e-11,0.0,0.0,-72.0,60.78153635993249,-63.06153628675098
t109,220.40874977891,2.3940873886030507e-6,-153.1287499558788,0.0,0.0,0.0,4.687932982673501e-11,0.0,0.0,-65.0,60.780593498972564,-63.060593419438135
t110,221.59674107686533,2.2943777702538643e-6,-161.31674124473898,0.0,0.0,0.0,4.6879329718026936e-11,0.0,0.0,-68.0,60.781540156076105,-63.06154008980194
t111,221.4216893881028,2.2328428360778144e-6,-155.14169006880402,0.0,0.0,0.0,4.687932975141518e-11,0.0,0.0,-69.0,60.78073830988399,-63.060738236145724
t112,215.8189805483246,2.1880045394443845e-6,-147.53898176828858,0.0,0.0,0.0,4.687932985340183e-11,0.0,0.0,-76.0,60.78155205593684,-63.061551975440054
t113,199.70106704282807,93.47271831361277,-66.75061687827622,0.0,0.0,0.0,4.726427821351421e-11,0.0,0.0,-88.0,65.32899404728008,-63.04899510250243
t114,196.79965894152667,69.99999988999916,-72.75061413651636,0.0,0.0,0.0,4.726427945063092e-11,0.0,0.0,-102.0,64.16605874263033,-61.88605972145743
t115,196.6633513585039,130.29459853428642,-52.31061725610919,0.0,0.0,0.0,4.716038076624162e-11,0.0,0.0,-98.0,63.402168761355426,-65.56216825570993
t116,196.5890020502101,69.99999993763976,-76.75061469440493,0.0,0.0,0.0,4.726427962942545e-11,0.0,0.0,-98.0,64.16607726417914,-61.88607816128129
t117,196.53323959920976,135.06921695542906,-47.53599875899138,0.0,0.0,0.0,4.7176280235426346e-11,0.0,0.0,-103.0,63.498302495138915,-65.43291821635064
t118,196.4774781150634,65.00000036948998,-72.75061360681913,0.0,0.0,0.0,4.72642797688286e-11,0.0,0.0,-102.0,64.16607090262943,-61.88607194443382
t119,196.38454110249037,126.29460096810011,-56.31061483858992,0.0,0.0,0.0,4.7161804988285084e-11,0.0,0.0,-94.0,63.40214837738275,-65.56214780968283
t120,196.28540867605997,32.51788516783135,-87.75061431595782,0.0,0.0,0.0,4.726428034935226e-11,0.0,0.0,-87.0,64.16605732086569,-61.88605844051256
t121,196.2172545138019,70.00002606944284,-75.75061576793163,0.0,0.0,0.0,4.7264279558469396e-11,0.0,0.0,-79.0,65.32898296089554,-63.04898398251575
t122,196.26682104085017,64.99999990115695,-96.75061192684714,0.0,0.0,0.0,4.7264278671522024e-11,0.0,0.0,-78.0,64.166050286863,-61.88605128660894
t123,196.13051416690843,101.00537754663391,-76.5306172933654,0.0,0.0,0.0,4.724472245960128e-11,0.0,0.0,-76.0,64.36083201722096,-64.30083158247825
t124,196.0561644043172,69.99999963162782,-97.75061448562064,0.0,0.0,0.0,4.726427858921572e-11,0.0,0.0,-77.0,64.16604038952127,-61.88604137900033
t125,195.96942366355697,108.29459888706529,-74.31061697388262,0.0,0.0,0.0,4.715686214253641e-11,0.0,0.0,-76.0,63.40208516984498,-65.56208474332745
t126,195.83931144741754,70.00000006896667,-97.75061555730271,0.0,0.0,0.0,4.726427856474283e-11,0.0,0.0,-77.0,64.16602192948712,-61.88602287756704
t127,196.05867108857362,119.29460044647786,-63.31061566948995,0.0,0.0,0.0,4.706743549384925e-11,0.0,0.0,-87.0,63.40205875625841,-65.5620587221689
t128,200.15487056759738,69.99999998057064,-86.75061525950302,0.0,0.0,0.0,4.726427954320202e-11,0.0,0.0,-88.0,64.16600687098,-61.886007813974466
t129,209.83261770607808,115.00537751626103,-62.530618097848574,0.0,0.0,0.0,4.7225847879227e-11,0.0,0.0,-90.0,64.36074823995529,-64.30074829483627
t130,214.65638610117068,69.99999998751142,-96.21204697474269,0.0,0.0,0.0,4.7264278562625196e-11,0.0,0.0,-88.0,64.1660009578655,-61.886001938583135
t131,216.96215278228868,110.85538050982653,-66.68061498297085,0.0,0.0,0.0,4.7229087770318683e-11,0.0,0.0,-91.0,64.36072569392823,-64.30072571231375
t132,218.1935652720819,64.9999997144301,-99.91651345900522,0.0,0.0,0.0,4.7264278437303895e-11,0.0,0.0,-88.0,64.16599620266548,-61.88599727256472
t133,220.35019470859723,114.69460193192967,-67.91061415591005,0.0,0.0,0.0,4.709565845418025e-11,0.0,0.0,-91.0,63.40200842180951,-65.56200829241476
t134,221.5183831239073,70.00000006022339,-105.38383542216576,0.0,0.0,0.0,4.726427812693005e-11,0.0,0.0,-86.0,64.16600228712903,-61.88600321619802
t135,220.50918911074618,112.39460055299477,-70.21061554278805,0.0,0.0,0.0,4.709944919220237e-11,0.0,0.0,-90.0,63.4020343389209,-65.56203421972982
t136,215.5701505490157,70.00000004420097,-94.6506143459805,0.0,0.0,0.0,4.7264278641662846e-11,0.0,0.0,-92.0,64.16600547078994,-61.88600642559597
t137,198.07856713431698,126.29459940749645,-56.31061663383238,0.0,0.0,0.0,4.71153798917528e-11,0.0,0.0,-94.0,63.4020617347777,-65.56206160644658
t138,194.96570612786118,70.00000004375798,-74.7506150618187,0.0,0.0,0.0,4.726427962176245e-11,0.0,0.0,-100.0,64.1660174328713,-61.88601839934712
t139,195.52952254155062,127.2945991293125,-55.31061688141072,0.0,0.0,0.0,4.7111586660908266e-11,0.0,0.0,-95.0,63.40207697788699,-65.5620768805844
t140,196.2730170401899,70.00000003578575,-82.75061407429929,0.0,0.0,0.0,4.726427944834005e-11,0.0,0.0,-92.0,64.16603041875526,-61.886031361945996
t141,196.65095991133578,125.29459979223705,-57.31061623752824,0.0,0.0,0.0,4.7110542537778494e-11,0.0,0.0,-93.0,63.402089289403854,-65.5620891598202
t142,196.94835796395807,70.00000002863024,-84.75061320640185,0.0,0.0,0.0,4.726427933293926e-11,0.0,0.0,-90.0,64.16603630504021,-61.88603721416523
t143,196.91737892694232,116.29460061649417,-66.31061518045513,0.0,0.0,0.0,4.716066222443231e-11,0.0,0.0,-84.0,63.40206696918038,-65.56206645346582
t144,196.8802043343409,70.00000003011394,-94.75061511995997,0.0,0.0,0.0,4.7264278350322855e-11,0.0,0.0,-80.0,64.16603492834619,-61.88603593606919
t145,197.10325249515554,90.08562657590329,-81.750614976613,0.0,0.0,0.0,4.726427779191442e-11,0.0,0.0,-73.0,65.32893925707246,-63.04894025699479
t146,197.2147764187936,64.99999831443199,-102.75061662126808,0.0,0.0,0.0,4.7264277932831856e-11,0.0,0.0,-72.0,64.16602800318654,-61.88602907419454
t147,197.053686576772,89.78537750618108,-87.75061562383831,0.0,0.0,0.0,4.725807364658746e-11,0.0,0.0,-67.0,65.32892966274406,-63.04893128984574
t148,197.02270730566045,65.00000003948294,-112.5359944143402,0.0,0.0,0.0,4.725215269221872e-11,0.0,0.0,-62.0,64.06925571132945,-62.00387833881918
t149,197.05988222344442,91.0053814769495,-86.5306143983681,0.0,0.0,0.0,4.72176489022979e-11,0.0,0.0,-66.0,64.36077946297253,-64.3007795764155
t150,196.98553239332063,69.99999989013641,-104.75061348648168,0.0,0.0,0.0,4.726427757774624e-11,0.0,0.0,-70.0,64.1660135148473,-61.886014412705265
t151,197.31641594961468,108.29459899072498,-74.3106167969733,0.0,0.0,0.0,4.7161132834587513e-11,0.0,0.0,-76.0,63.401984347593185,-65.56198377924889
t152,201.48973976856905,69.99999986515567,-91.75061401907433,0.0,0.0,0.0,4.726427849374595e-11,0.0,0.0,-83.0,64.1659980942664,-61.88599905934339
t153,211.11898590936784,88.96196877577492,-75.75061298855287,0.0,0.0,0.0,4.7264277820461024e-11,0.0,0.0,-79.0,65.3288541151191,-63.04885515827736
t154,215.58168881313557,65.00000010559376,-109.09026245172015,0.0,0.0,0.0,4.7264277008251386e-11,0.0,0.0,-75.0,64.1659951827641,-61.88599621444749
t155,217.48202947522145,60.00000621189941,-96.90061202292571,0.0,0.0,0.0,4.726427773403104e-11,0.0,0.0,-63.0,65.32884080334894,-63.04884195472417
t156,218.3608528565928,49.839479463059384,-127.6965156271385,0.0,0.0,0.0,4.723244517696395e-11,0.0,0.0,-58.0,63.167179607320136,-63.10717969769648
t157,220.1692270185248,62.40537967694396,-115.13061532924377,0.0,0.0,0.0,4.723453320113233e-11,0.0,0.0,-46.0,64.36070478979758,-64.30070486395284
t158,221.2703263716842,37.59543668520505,-139.94055894541634,0.0,0.0,0.0,4.721528682890565e-11,0.0,0.0,-49.0,63.16718922662733,-63.10718946115001
t159,220.57335330290076,73.10537825779157,-104.4306168466913,0.0,0.0,0.0,4.723281854104398e-11,0.0,0.0,-58.0,64.3607282707665,-64.30072835358901
t160,215.85181247875406,61.885372971108346,-115.65061613904706,0.0,0.0,0.0,4.726067596867001e-11,0.0,0.0,-71.0,64.16599890312818,-61.88600029696531
t161,199.06149300535887,114.07460057846944,-68.5306141731671,0.0,0.0,0.0,4.719225555158481e-11,0.0,0.0,-84.0,64.36075882597325,-64.3007595317521
t162,196.204863121233,65.00000013384225,-82.75061442057425,0.0,0.0,0.0,4.726427855136629e-11,0.0,0.0,-92.0,64.16600790240983,-61.88600889172328
t163,196.89259553818226,122.07459840158594,-60.53061578372265,0.0,0.0,0.0,4.7193683263047746e-11,0.0,0.0,-92.0,64.36078338543912,-64.30078397548833
t164,197.22716779250686,65.00000002991412,-81.75061406870691,0.0,0.0,0.0,4.7264278520855276e-11,0.0,0.0,-93.0,64.1660272941148,-61.8860282706723
t165,197.3448883788631,119.00538011910339,-58.53061561474903,0.0,0.0,0.0,4.7211294338740065e-11,0.0,0.0,-94.0,64.3607949673964,-64.30079521600092
t166,197.56174039106907,64.9999997172922,-80.75061492058953,0.0,0.0,0.0,4.726427847852568e-11,0.0,0.0,-94.0,64.16603214346398,-61.88603313988693
t167,197.518370492521,110.00537748295172,-67.53061658486332,0.0,0.0,0.0,4.7247891023966475e-11,0.0,0.0,-85.0,64.3607809045456,-64.3007800736082
t168,197.51217420273343,70.00000007395954,-95.75061818906217,0.0,0.0,0.0,4.7264277555765994e-11,0.0,0.0,-79.0,64.1660328510429,-61.88603384000456
t169,197.5617404969432,71.74523814868371,-74.72061415587102,0.0,0.0,0.0,4.7264278123114255e-11,0.0,0.0,-80.0,65.29890323380762,-63.07890401255898
t170,197.62989431202115,30.578547367363313,-98.72061434131734,0.0,0.0,0.0,4.7264278276674073e-11,0.0,0.0,-76.0,64.1360245277146,-61.91602535443623
t171,197.64848141171603,99.00537931705821,-78.53061527964832,0.0,0.0,0.0,4.723985914476654e-11,0.0,0.0,-74.0,64.36077757712482,-64.30077781677221
t172,197.6732648301326,64.999998501629,-102.7506109722222,0.0,0.0,0.0,4.726427731849181e-11,0.0,0.0,-72.0,64.16602328528566,-61.886024381246685
t173,197.6360901920918,79.99999999826142,-80.72061383770074,0.0,0.0,0.0,4.7264277437552204e-11,0.0,0.0,-74.0,65.29888430739382,-63.078885073233586
t174,197.56174016984795,27.855390865980723,-95.72061507748111,0.0,0.0,0.0,4.7264278213702326e-11,0.0,0.0,-79.0,64.1359977630968,-61.91599860653389
t175,197.75574669724583,124.07459945651526,-58.530615637739785,0.0,0.0,0.0,4.7188923439701024e-11,0.0,0.0,-94.0,64.36074429302153,-64.30074553511928
t176,201.82986269324843,38.54815176127201,-70.72061645636032,0.0,0.0,0.0,4.726427830963954e-11,0.0,0.0,-104.0,64.13599684042167,-61.91599773601538
t177,211.49229221743306,60.83332205930979,-52.720615282340695,0.0,0.0,0.0,4.72642783532437e-11,0.0,0.0,-102.0,65.29880945564211,-63.078810318715654
t178,216.51660674064672,28.60171415278178,-77.9790728171871,0.0,0.0,0.0,4.7264278162829807e-11,0.0,0.0,-106.0,64.135979971694,-61.91598086217667
t179,218.74133364031013,59.99999833564959,-66.87061616784794,0.0,0.0,0.0,4.7264277955181423e-11,0.0,0.0,-93.0,65.29878677166562,-63.07878770218251
t180,219.82697410745695,15.000001366568757,-107.85944986060281,0.0,0.0,0.0,4.726427738653761e-11,0.0,0.0,-80.0,64.13597508747833,-61.91597601891084
t181,221.62630193096444,9.625317998959053,-87.32061469716399,0.0,0.0,0.0,4.7264277431551455e-11,0.0,0.0,-76.0,65.29875851583054,-63.07875951280607
t182,222.75054915915942,1.004013814651909e-6,-118.12379388920536,0.0,0.0,0.0,4.726427711916127e-11,0.0,0.0,-73.0,64.13596648635325,-61.915967465971725
t183,221.8969712551737,5.749144625383026e-7,-150.11695870368416,0.0,0.0,0.0,4.7264276900509476e-11,0.0,0.0,-74.0,62.841251325547276,-60.62126429930176
t184,217.39414402345108,4.601957562591401e-7,-146.61413487466697,0.0,0.0,0.0,4.7264276690027294e-11,0.0,0.0,-83.0,62.84290829896382,-60.62291851928432
t185,200.22139627564383,117.00538207625644,-60.53061566078526,0.0,0.0,0.0,4.7196819972467334e-11,0.0,0.0,-92.0,64.36077379382562,-64.30077424571633
t186,196.83683350054903,65.00000021817229,-71.75061435951207,0.0,0.0,0.0,4.7264277199235744e-11,0.0,0.0,-103.0,64.16601944639467,-61.886020438506
t187,196.8182460954731,124.00537825693374,-53.530616841765095,0.0,0.0,0.0,4.722901097377399e-11,0.0,0.0,-99.0,64.36079923956217,-64.30079932605808
t188,196.83683352796876,64.99999982131438,-75.75061590466251,0.0,0.0,0.0,4.726427714760187e-11,0.0,0.0,-99.0,64.1660431147778,-61.88604420150872
t189,196.7253095438128,125.0053788905891,-52.53061572287645,0.0,0.0,0.0,4.723911524628143e-11,0.0,0.0,-100.0,64.36083124203083,-64.30083118789815
t190,196.743896922349,64.99999999063888,-73.75061450286535,0.0,0.0,0.0,4.72642771376407e-11,0.0,0.0,-101.0,64.16605386897321,-61.88605487128902
t191,196.8925955015589,80.00000192672198,-63.750616018399754,0.0,0.0,0.0,4.726427688500369e-11,0.0,0.0,-91.0,65.32897850891428,-63.048980179096326
t192,196.89879130474205,37.627049906640096,-89.72061607824261,0.0,0.0,0.0,4.7264277063748865e-11,0.0,0.0,-85.0,64.13605339103029,-61.91605428014452
t193,196.8616163114371,79.99999937762897,-75.72061500476792,0.0,0.0,0.0,4.726427673614904e-11,0.0,0.0,-79.0,65.29896056238357,-63.07896149257009
t194,196.73770060425701,39.99999953944297,-102.72061506237691,0.0,0.0,0.0,4.7264276813994184e-11,0.0,0.0,-72.0,64.13605497955086,-61.91605581615767
t195,196.63856851262977,70.00000023411607,-81.72061428350615,0.0,0.0,0.0,4.7264276705672543e-11,0.0,0.0,-73.0,65.29895246759361,-63.07895331878714
t196,196.48367388664383,34.99999951518153,-101.7206146338464,0.0,0.0,0.0,4.7264276827089254e-11,0.0,0.0,-73.0,64.13604588740762,-61.916046792316166
t197,196.27301695313045,80.0000002632157,-80.72061707767615,0.0,0.0,0.0,4.726427637370478e-11,0.0,0.0,-74.0,65.29895341502797,-63.07895426937309
t198,196.03757692827506,40.000000057408926,-92.72061465245856,0.0,0.0,0.0,4.72642768256793e-11,0.0,0.0,-82.0,64.13602856252601,-61.91602946300693
t199,196.05076532545542,130.29460030660726,-52.31061566668214,0.0,0.0,0.0,4.7130033109618074e-11,0.0,0.0,-98.0,63.40206376330275,-65.56206356250614
t200,199.75860805785265,65.00000006092688,-69.75061554370453,0.0,0.0,0.0,4.7264276855104866e-11,0.0,0.0,-105.0,64.16601529734395,-61.8860162993105
t201,209.2446301945983,129.99998615753046,-50.53061373686669,0.0,0.0,0.0,4.71956914730948e-11,0.0,0.0,-102.0,64.36075966930316,-64.30076012081415
t202,213.58931150145446,65.00000022024344,-87.38660879050589,0.0,0.0,0.0,4.7264276236430514e-11,0.0,0.0,-96.0,64.16600920967801,-61.88601019721047
t203,215.59148462953473,116.924601646306,-65.68061348619902,0.0,0.0,0.0,4.7188444195349326e-11,0.0,0.0,-92.0,64.3607479750915,-64.30074944446648
t204,217.1472413047452,65.00000015895372,-97.55791993018902,0.0,0.0,0.0,4.726427390116474e-11,0.0,0.0,-90.0,64.1660018385422,-61.88600290329818
t205,219.08287690269347,100.00000106499455,-82.13061473072209,0.0,0.0,0.0,4.7195689003267734e-11,0.0,0.0,-79.0,64.36074114132607,-64.30074167258022
t206,220.4944862008604,58.83224204274171,-118.70375395703421,0.0,0.0,0.0,4.7201767353158676e-11,0.0,0.0,-70.0,63.16720112444435,-63.107201459596816
t207,219.87528288549854,91.39460064817337,-91.21061499829719,0.0,0.0,0.0,4.716588668180438e-11,0.0,0.0,-69.0,63.40200809453006,-65.56200780947381
t208,215.48135578133315,64.99999995288053,-107.2415870525281,0.0,0.0,0.0,4.725214971192685e-11,0.0,0.0,-78.0,63.531160564037556,-62.66019156741458
t209,198.20890522119404,113.0053809623521,-64.53061496420423,0.0,0.0,0.0,4.720290903241508e-11,0.0,0.0,-88.0,64.36081180080824,-64.30081216181352
t210,194.7302661736003,65.00000014084233,-74.7506171323468,0.0,0.0,0.0,4.7264276051899134e-11,0.0,0.0,-100.0,64.16604350599441,-61.886044536782045
t211,194.8603774142343,121.00538232100247,-56.5306147290841,0.0,0.0,0.0,4.71973889621098e-11,0.0,0.0,-96.0,64.36087117549063,-64.30087160073234
t212,195.0834258324838,65.00000015806808,-79.75061340102522,0.0,0.0,0.0,4.726427577337559e-11,0.0,0.0,-95.0,64.16607484302881,-61.886075818902334
t213,195.26929971968224,125.074602080118,-57.5306130352566,0.0,0.0,0.0,4.71884438944318e-11,0.0,0.0,-95.0,64.3609286598907,-64.30093021014228
t214,195.5357186409798,64.9999998412771,-77.664076089108,0.0,0.0,0.0,4.725215241227114e-11,0.0,0.0,-96.0,63.67649007901281,-62.48302858406283
t215,195.72778759301522,79.99999979450286,-66.14738036805723,0.0,0.0,0.0,4.725214982907311e-11,0.0,0.0,-87.0,64.61210276064475,-63.96533916148058
t216,195.9446400607051,36.0083536013094,-92.13286740561068,0.0,0.0,0.0,4.7252149822368307e-11,0.0,0.0,-81.0,63.42083283747493,-62.788581641305626
t217,196.19866780861963,79.99997537288812,-70.04080856197677,0.0,0.0,0.0,4.725214948846812e-11,0.0,0.0,-83.0,64.56559212339377,-64.02539885452
t218,196.29160450912698,30.00000276048827,-95.07874303524028,0.0,0.0,0.0,4.7252149610106924e-11,0.0,0.0,-78.0,63.39650290816789,-62.818376334785206
t219,196.34117050338338,76.22627865887327,-74.99982306944631,0.0,0.0,0.0,4.725214922917394e-11,0.0,0.0,-78.0,64.54771481996426,-64.04850644352348
t220,196.45889061758058,30.00000200719979,-97.03294837992175,0.0,0.0,0.0,4.725214941171721e-11,0.0,0.0,-76.0,63.37592077395129,-62.843585329404696
t221,196.5951977917813,79.99999901681889,-73.97381786196537,0.0,0.0,0.0,4.725214905484641e-11,0.0,0.0,-79.0,64.5363570997238,-64.06315443149647
t222,196.71911329170638,40.00000018162422,-87.00526185645623,0.0,0.0,0.0,4.725214933723186e-11,0.0,0.0,-86.0,63.36346201927447,-62.85881722375629
t223,196.76198916243996,80.00000314320253,-48.99732911497303,0.0,0.0,0.0,4.725214911130835e-11,0.0,0.0,-104.0,64.54657770041383,-64.04986151754112
t224,198.7022978815694,40.00000012900119,-59.05139746467147,0.0,0.0,0.0,4.7252149763101565e-11,0.0,0.0,-114.0,63.384149035987704,-62.83336611210807
t225,207.36352444460255,30.000002219147923,-41.01776625000747,0.0,0.0,0.0,4.72521496405652e-11,0.0,0.0,-112.0,64.55535151320913,-64.03820046675665
t226,211.84094161344174,1.0919375037750452e-6,-83.95911791802429,0.0,0.0,0.0,4.725214913059616e-11,0.0,0.0,-97.0,63.3426495763035,-62.88414947743825
t227,213.3414156297278,1.2625260968637762e-6,-59.11086818167273,0.0,0.0,0.0,4.7252149165497746e-11,0.0,0.0,-99.0,64.53048587788865,-64.07023091483632
t228,214.71951429665734,9.441112972041987e-7,-96.33855024815368,0.0,0.0,0.0,4.7252148920223986e-11,0.0,0.0,-88.0,63.333398710096134,-62.895463244819496
t229,216.64629592170286,6.856927805174833e-7,-143.00236069610412,0.0,0.0,0.0,4.725214882818124e-11,0.0,0.0,-74.0,61.98280776155623,-61.6267379825434
t230,217.68749158657468,1.1272908759676325e-6,-112.97825689142343,0.0,0.0,0.0,4.725214871498331e-11,0.0,0.0,-75.0,63.32879216795549,-62.90114947915377
t231,217.40103356527152,9.394489610802521e-7,-79.83615219456397,0.0,0.0,0.0,4.725214888764815e-11,0.0,0.0,-83.0,64.5197013744356,-64.08416648546152
t232,214.70678973362914,5.013503931935868e-7,-136.0614076990475,0.0,0.0,0.0,4.725214847455929e-11,0.0,0.0,-89.0,61.98398946874139,-61.62937367428788
t233,199.45563340266787,100.0000012681899,-55.906147363795775,0.0,0.0,0.0,4.725214810761556e-11,0.0,0.0,-97.0,64.50680264779811,-64.10127286834054
t234,196.98553202412737,65.00000004788463,-66.95821007601913,0.0,0.0,0.0,4.7252148867534054e-11,0.0,0.0,-106.0,63.358831516654945,-62.871236315152764
t235,196.92357470852792,128.03492113709862,-49.501074931518225,0.0,0.0,0.0,4.719939069477857e-11,0.0,0.0,-103.0,64.33127323394257,-64.33035855844135
t236,197.07227344819162,65.00000004783358,-70.9542952207443,0.0,0.0,0.0,4.7252148832797845e-11,0.0,0.0,-102.0,63.35709445493744,-62.87341398882802
t237,197.20858055066697,80.00000072328683,-49.92740930399022,0.0,0.0,0.0,4.725214873281073e-11,0.0,0.0,-103.0,64.51611308230589,-64.08931706817785
t238,197.2147762396768,40.00000013725626,-67.93250992648808,0.0,0.0,0.0,4.7252148951292444e-11,0.0,0.0,-105.0,63.33078316271819,-62.89888830547328
t239,197.30771343018378,30.00000113446921,-57.93802996117808,0.0,0.0,0.0,4.725214897742029e-11,0.0,0.0,-95.0,64.52067493259361,-64.08326202532365
t240,197.48119510297786,15.000003929034946,-84.92854021329602,0.0,0.0,0.0,4.725214883952201e-11,0.0,0.0,-88.0,63.32899955561143,-62.90107646389693
t241,197.59271961593004,30.00002145113548,-71.92763455570343,0.0,0.0,0.0,4.725214866040083e-11,0.0,0.0,-81.0,64.5161757526587,-64.08916040392765
