CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,FishLake,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
1.51E-09,8.59E-10,1.67E-09,2.06E-09,0,0,0,0,0,0,0,3.80E-10,2.96E-07,4.97E-08,0,2.99E-07,0,6.92E-07,0,2.55,0.656292277,4.25E-08,0.066699992,3.87E-08,1.56E-07,1.02E-08,2.36E-07,0.687732351,9.999999987,9.999999992,1.17E-07,9.999999997,9.999999963,9.999999812,9.999999855,1.93E-07,0,0,9.999999988,9.999999984,9.999999985,9.999999983,9.999999984,9.999999997,9.999999997,9.999999919,9.999999919,0,1.529999906,9.999999992,9.999999992
0,0,0,2.12E-09,0,0,0,0,0,0,0,3.82E-10,2.97E-07,5.06E-08,0,3.00E-07,0,6.93E-07,0,0,0,4.14E-08,0.066699993,3.52E-08,1.62E-07,1.75E-08,0,0.768277584,4.999999993,4.999999993,1.21E-07,4.999999997,4.999999978,4.999999978,4.999999978,4.999999886,0,0,4.99999999,4.999999988,4.999999989,4.999999987,4.999999987,4.999999997,4.999999997,4.999999991,4.999999991,0,1.529999932,4.999999993,4.999999993
0,0,0,2.13E-09,0,0,0,0,0,0,0,3.82E-10,2.97E-07,5.06E-08,0,3.00E-07,0,6.93E-07,0,0,0,3.94E-08,0.066699993,3.86E-08,1.76E-07,2.32E-08,0,0.780669158,9.999999989,9.999999993,1.21E-07,9.999999997,9.999999979,9.999999913,9.999999941,5.069219633,0,0,9.999999991,9.999999988,9.999999989,9.999999987,9.999999988,9.999999997,9.999999997,9.999999949,9.999999949,0,1.529999933,9.999999993,9.999999993
0,0,0,2.12E-09,0,0,0,0,0,0,0,3.81E-10,2.97E-07,5.05E-08,0,3.00E-07,0,6.93E-07,0,0,0,3.80E-08,0.066699993,4.04E-08,1.86E-07,2.53E-08,0,0.762081797,4.999999993,4.999999993,1.21E-07,4.999999997,4.999999977,4.999999977,4.999999977,4.999999865,0,0,4.99999999,4.999999988,4.999999988,4.999999987,4.999999987,4.999999997,4.999999997,4.999999991,4.999999991,0,1.529999931,4.999999993,4.999999993
0,0,0,2.10E-09,0,0,0,0,0,0,0,3.81E-10,2.98E-07,5.14E-08,0,3.01E-07,0,6.94E-07,0,0,0,3.95E-08,0.066699994,4.12E-08,1.98E-07,3.04E-08,0,0.830235456,9.999999991,9.999999994,1.22E-07,9.999999995,9.735851614,9.773959752,9.745261958,8.56E-05,0,0,9.999999983,9.999999973,9.999999976,9.999999968,9.999999971,9.999999995,9.999999995,9.999999778,9.999999778,0,1.5004816,9.999999994,9.999999994
0,0,0,2.08E-09,0,0,0,0,0,0,0,3.80E-10,2.96E-07,5.01E-08,0,2.99E-07,0,6.92E-07,0,0,0,3.36E-08,0.066699992,3.99E-08,2.04E-07,3.59E-08,0,1.102850084,4.999999992,4.999999992,1.19E-07,4.999999997,4.99999997,4.99999997,4.99999997,1.93E-06,0,0,4.999999989,4.999999986,4.999999987,4.999999985,4.999999985,4.999999997,4.999999997,4.999999988,4.999999988,0,1.529999918,4.999999992,4.999999992
0,0,0,2.07E-09,0,0,0,0,0,0,0,3.79E-10,2.98E-07,5.12E-08,0,3.01E-07,0,6.94E-07,0,0,0,2.41E-08,0.066699994,4.10E-08,2.04E-07,4.43E-08,0,1.425031012,9.999999991,9.999999994,1.15E-07,9.999999995,7.881512494,8.389072236,8.054020009,2.01E-07,0,0,9.999999983,9.99999996,9.999999965,9.999999946,9.999999954,9.999999995,9.999999995,9.999996896,9.999996896,0,1.50000004,9.999999994,9.999999994
0,0,0,1.92E-09,0,0,0,0,0,0,0,3.73E-10,2.93E-07,4.76E-08,0,2.96E-07,0,6.88E-07,0,0,0,1.22E-08,0.066699989,3.75E-08,1.83E-07,4.62E-08,0,1.722428785,4.999999989,4.999999989,1.10E-07,4.999999995,1.445213955,1.095425353,1.323260656,3.46E-08,0,0,4.999999982,4.999999857,4.99999991,4.999999506,4.999999731,4.999999995,4.999999995,2.09E-06,2.09E-06,0,1.49999997,4.999999989,4.999999989
0,0,0,1.91E-09,0,0,0,0,0,0,0,3.72E-10,2.93E-07,4.75E-08,0,2.96E-07,0,6.88E-07,0,0,0,7.59E-09,0.066699988,3.74E-08,1.65E-07,5.34E-08,0,2.044609711,9.99999998,9.999999988,1.12E-07,9.999999995,1.50E-06,1.30E-06,1.31E-06,3.19E-08,0,0,9.99999998,9.999999221,9.999999776,5.932718071,7.267147304,9.999999995,9.999999995,3.030730942,3.030730942,0,1.499999961,9.999999988,9.999999988
0,0,0,1.90E-09,0,0,0,0,0,0,0,3.69E-10,2.92E-07,4.72E-08,0,2.95E-07,0,6.88E-07,0,0,0,5.71E-09,0.066699988,3.72E-08,1.53E-07,5.54E-08,0,2.410161147,4.999999988,4.999999988,1.12E-07,4.999999995,4.62E-07,4.62E-07,4.62E-07,3.01E-08,0,0,4.99999998,4.081583,4.99999934,4.999998527,4.999998283,4.999999995,4.999999995,3.36E-07,3.36E-07,0,1.499999956,4.999999988,4.999999988
0,0,0,1.90E-09,0,0,0,0,0,0,0,3.66E-10,2.92E-07,4.72E-08,0,2.95E-07,0,6.88E-07,0,0,0,4.84E-09,0.066699988,3.71E-08,1.48E-07,5.88E-08,0,2.627013693,9.999999979,9.999999988,1.13E-07,9.999999995,3.98E-07,3.98E-07,3.98E-07,2.97E-08,0,0,9.99999998,6.41392499,9.999998798,0.643392162,1.730523016,9.999999995,9.999999995,2.72E-07,2.72E-07,0,1.499999955,9.999999988,9.999999988
0,0,0,1.91E-09,0,0,0,0,0,0,0,3.56E-10,2.93E-07,4.76E-08,0,2.96E-07,0,6.88E-07,0,0,0,4.06E-09,0.066699989,3.75E-08,1.33E-07,6.33E-08,0,2.688971564,4.999999989,4.999999989,1.11E-07,4.999999995,0.888060633,0.891608539,0.890417031,3.28E-08,0,0,4.999999982,4.999999798,4.999999827,4.999999798,4.999999798,4.999999995,4.999999995,4.999999622,4.999999622,0,1.499999963,4.999999989,4.999999989
0,0,0,1.93E-09,0,0,0,0,0,0,0,3.26E-10,2.94E-07,4.84E-08,0,2.97E-07,0,6.90E-07,0,0,0,2.94E-09,0.06669999,3.82E-08,1.21E-07,6.41E-08,0,2.695167352,9.999999983,9.99999999,1.10E-07,9.999999995,1.51E-06,1.51E-06,1.51E-06,3.61E-08,0,0,9.999999981,9.999999725,9.999999776,9.999999725,9.999999725,9.999999995,9.999999995,9.017687195,9.017687195,0,1.499999966,9.99999999,9.99999999
0,0,0,2.07E-09,0,0,0,0,0,0,0,7.28E-11,2.97E-07,5.05E-08,0,3.00E-07,0,6.93E-07,0,0,0,2.32E-09,0.066699993,4.03E-08,1.26E-07,6.72E-08,0,2.868649393,4.999999993,4.999999993,1.14E-07,4.999999997,4.99999998,4.99999998,4.99999998,4.81E-07,0,0,4.99999999,4.999999982,4.999999982,4.999999982,4.999999982,4.999999997,4.999999997,4.99999999,4.99999999,0,1.529999875,4.999999993,4.999999993
0,0,0,2.35E-09,0,0,0,0,0,0,0,0,3.01E-07,5.38E-08,0,3.04E-07,0,6.97E-07,0,0,0.25710419,2.20E-09,0.066699997,4.36E-08,1.53E-07,7.19E-08,0,3.029739861,9.999999996,9.999999997,1.20E-07,9.999999998,9.999986608,9.999996203,9.999995553,2.534695817,0,0,9.999999993,9.813185422,9.999998799,7.457264385,9.519483123,9.999999998,9.999999998,9.999997814,9.999997814,0,1.499999989,9.999999997,9.999999997
1.75E-09,9.34E-10,1.74E-09,1.96E-09,0,0,0,0,0,0,0,0,2.99E-07,5.18E-08,0,3.02E-07,0,6.94E-07,0,0.65,3.132611633,1.64E-09,0.066699994,4.14E-08,1.62E-07,6.98E-08,3.96E-08,3.17224296,4.999999994,4.999999994,1.18E-07,4.999999998,0.004876215,2.66E-06,3.15E-06,1.267261999,0,0,4.999999994,4.999999966,4.999999967,4.999999966,4.999999966,4.999999998,4.999999998,1.55E-06,1.55E-06,0,1.470000025,4.999999994,4.999999994
1.61E-09,8.95E-10,1.73E-09,1.54E-09,0,0,0,0,0,0,0,0,1.52E-07,2.84E-08,0,1.53E-07,0,3.50E-07,0,8.372044298,4.325819693,1.16E-09,0,2.28E-08,7.76E-08,3.68E-08,1.58E-07,2.79634843,9.107618499,9.551372322,6.08E-08,3.035374542,3.06E-08,1.13E-08,1.20E-08,1.06E-08,0,0,5.838153172,6.08E-07,6.08E-07,3.59E-07,6.08E-07,3.035374542,3.035374542,5.63E-09,5.63E-09,0,0.931686506,9.544188877,9.541191083
1.54E-09,8.74E-10,1.68E-09,1.47E-09,0,0,0,0,0,0,0,0,2.34E-07,3.24E-08,0,2.37E-07,0,6.14E-07,0,4.9999999,4.9999999,1.16E-09,0.0666999,2.52E-08,8.29E-08,4.35E-08,1.75E-07,3.042131336,4.9999999,4.9999999,7.45E-08,3.22E-08,9.84E-09,6.34E-09,6.57E-09,6.11E-09,0,0,9.10E-08,8.39E-08,8.39E-08,1.74E-08,8.40E-08,3.22E-08,3.22E-08,3.17E-09,3.17E-09,0,1.469999806,4.9999999,4.9999999
1.52E-09,8.67E-10,1.66E-09,1.45E-09,0,0,0,0,0,0,0,0,1.58E-07,2.86E-08,0,1.60E-07,0,3.82E-07,0,9.999998124,6.353178102,1.15E-09,0.066698127,2.28E-08,6.34E-08,3.78E-08,1.19E-07,3.283765255,9.999996241,9.999998124,5.83E-08,1.12E-07,9.14E-09,6.04E-09,6.25E-09,5.83E-09,0,0,2.01E-07,2.01E-07,2.01E-07,1.53E-08,2.01E-07,1.12E-07,1.12E-07,3.02E-09,3.02E-09,0,1.469996255,9.999998124,9.999998124
1.50E-09,8.58E-10,1.63E-09,1.43E-09,0,0,0,0,0,0,0,0,6.24E-08,2.37E-08,0,6.25E-08,0,7.41E-08,0,8.40E-08,8.40E-08,1.39E-09,8.40E-08,1.91E-08,4.47E-08,2.98E-08,5.49E-08,8.40E-08,8.40E-08,8.40E-08,4.05E-08,2.27E-08,8.34E-09,5.68E-09,5.86E-09,5.50E-09,0,0,6.08E-08,6.08E-08,6.08E-08,1.32E-08,6.08E-08,2.27E-08,2.27E-08,2.84E-09,2.84E-09,0,8.40E-08,8.40E-08,8.40E-08
1.48E-09,8.54E-10,1.61E-09,1.42E-09,0,0,0,0,0,0,0,0,4.07E-08,2.07E-08,0,4.08E-08,0,4.49E-08,0,4.82E-08,4.82E-08,2.15E-09,4.82E-08,1.58E-08,3.59E-08,2.54E-08,3.90E-08,4.82E-08,4.82E-08,4.82E-08,3.13E-08,1.42E-08,7.85E-09,5.45E-09,5.62E-09,5.28E-09,0,0,3.98E-08,3.98E-08,3.98E-08,1.20E-08,3.98E-08,1.42E-08,1.42E-08,2.72E-09,2.72E-09,0,4.82E-08,4.82E-08,4.82E-08
1.48E-09,8.55E-10,1.61E-09,1.42E-09,0,0,0,0,0,0,0,0,4.10E-08,2.07E-08,0,4.11E-08,0,4.52E-08,0,4.86E-08,4.86E-08,2.96E-09,4.86E-08,1.56E-08,3.76E-08,2.62E-08,3.75E-08,4.86E-08,4.86E-08,4.86E-08,3.11E-08,1.43E-08,7.86E-09,5.45E-09,5.62E-09,5.28E-09,0,0,4.01E-08,4.01E-08,4.01E-08,1.20E-08,4.01E-08,1.43E-08,1.43E-08,2.73E-09,2.73E-09,0,4.86E-08,4.86E-08,4.86E-08
1.49E-09,8.56E-10,1.61E-09,1.42E-09,0,0,0,0,0,0,0,0,4.52E-08,2.15E-08,0,4.53E-08,0,5.05E-08,0,5.48E-08,5.48E-08,4.37E-09,5.47E-08,1.74E-08,4.15E-08,2.78E-08,4.52E-08,5.48E-08,5.48E-08,5.48E-08,3.24E-08,1.59E-08,7.98E-09,5.51E-09,5.68E-09,5.34E-09,0,0,4.41E-08,4.41E-08,4.41E-08,1.23E-08,4.41E-08,1.59E-08,1.59E-08,2.76E-09,2.76E-09,0,5.48E-08,5.48E-08,5.48E-08
1.44E-09,8.39E-10,1.54E-09,1.38E-09,0,0,0,0,0,0,0,7.20E-11,2.24E-08,1.54E-08,0,2.25E-08,0,2.35E-08,0,2.44E-08,2.44E-08,6.51E-09,2.44E-08,1.37E-08,2.14E-08,1.84E-08,2.28E-08,2.44E-08,2.44E-08,2.44E-08,1.91E-08,7.64E-09,6.89E-09,4.98E-09,5.12E-09,4.84E-09,0,0,2.21E-08,2.21E-08,2.21E-08,9.84E-09,2.21E-08,7.64E-09,7.64E-09,2.49E-09,2.49E-09,0,2.44E-08,2.44E-08,2.44E-08
1.54E-09,8.68E-10,1.59E-09,2.01E-09,0,0,0,0,0,0,0,3.51E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.96E-07,0,2.55,0.554803783,2.20E-08,0.066699996,4.25E-08,1.94E-07,9.61E-08,5.50E-08,5.235440048,9.999999994,9.999999996,1.02E-07,9.999999999,7.212386115,1.66E-07,5.42E-07,9.44E-08,0,0,9.999999996,9.999999996,9.999999996,9.999999993,9.999999996,9.999999999,9.999999999,8.30E-08,8.30E-08,0,1.470000012,9.999999996,9.999999996
0,0,0,2.15E-09,0,0,0,0,0,0,0,3.69E-10,3.01E-07,5.35E-08,0,3.03E-07,0,6.96E-07,0,0,0,2.59E-08,0.066699996,4.32E-08,1.98E-07,1.10E-07,0,4.999999996,4.999999996,4.999999996,1.04E-07,4.999999999,4.999999977,4.999999969,4.999999975,4.999999957,0,0,4.999999996,4.999999996,4.999999996,4.999999995,4.999999996,4.999999999,4.999999999,4.999999984,4.999999984,0,1.470000032,4.999999996,4.999999996
0,0,0,2.11E-09,0,0,0,0,0,0,0,3.68E-10,3.00E-07,5.34E-08,0,3.03E-07,0,6.96E-07,0,0,0,2.91E-08,0.066699996,4.30E-08,2.02E-07,1.14E-07,0,5.167286391,9.999999995,9.999999996,1.10E-07,9.999999999,9.99999997,9.999999864,9.999999934,5.069219785,0,0,9.999999996,9.999999996,9.999999996,9.999999994,9.999999996,9.999999999,9.999999999,9.999999924,9.999999924,0,1.470000024,9.999999996,9.999999996
0,0,0,2.12E-09,0,0,0,0,0,0,0,3.65E-10,3.00E-07,5.34E-08,0,3.03E-07,0,6.96E-07,0,0,0,3.32E-08,0.066699996,4.30E-08,2.00E-07,1.09E-07,0,4.999999996,4.999999996,4.999999996,1.11E-07,4.999999999,4.999999971,4.999999956,4.999999968,4.999999927,0,0,4.999999996,4.999999996,4.999999996,4.999999994,4.999999996,4.999999999,4.999999999,4.999999978,4.999999978,0,1.470000025,4.999999996,4.999999996
0,0,0,2.07E-09,0,0,0,0,0,0,0,3.55E-10,3.00E-07,5.32E-08,0,3.03E-07,0,6.96E-07,0,0,0,3.57E-08,0.066699996,4.28E-08,1.91E-07,1.01E-07,0,4.938042271,9.999999995,9.999999996,1.12E-07,9.999999999,9.999999951,9.999999656,9.999999861,4.94E-06,0,0,9.999999996,9.999999996,9.999999996,9.999999994,9.999999996,9.999999999,9.999999999,9.999999784,9.999999784,0,1.470000018,9.999999996,9.999999996
0,0,0,1.96E-09,0,0,0,0,0,0,0,3.48E-10,3.00E-07,5.26E-08,0,3.02E-07,0,6.95E-07,0,0,0,3.23E-08,0.066699995,4.21E-08,1.76E-07,1.02E-07,0,4.801734954,4.999999995,4.999999995,1.09E-07,4.999999998,1.11E-07,6.55E-08,9.15E-08,5.00E-08,0,0,4.999999995,4.999999995,4.999999995,4.999999992,4.999999995,4.999999998,4.999999998,3.28E-08,3.28E-08,0,1.470000008,4.999999995,4.999999995
0,0,0,2.21E-09,0,0,0,0,0,0,0,3.64E-10,3.01E-07,5.40E-08,0,3.04E-07,0,6.97E-07,0,0,0,2.64E-08,0.066699997,3.64E-08,1.67E-07,1.11E-07,0,4.820322318,9.999999996,9.999999997,1.09E-07,9.999999999,9.999999916,8.631606818,9.999999685,2.25E-07,0,0,9.999999996,9.999999996,9.999999996,9.999999993,9.999999996,9.999999999,9.999999999,9.361497109,9.361497109,0,1.470000017,9.999999997,9.999999997
0,0,0,1.94E-09,0,0,0,0,0,0,0,3.59E-10,2.99E-07,5.26E-08,0,3.02E-07,0,6.95E-07,0,0,0,1.97E-08,0.066699995,2.91E-08,1.62E-07,1.06E-07,0,4.764560232,4.999999995,4.999999995,1.07E-07,4.999999998,8.86E-08,5.68E-08,7.56E-08,4.47E-08,0,0,4.999999995,4.999999995,4.999999995,4.999999991,4.999999995,4.999999998,4.999999998,2.84E-08,2.84E-08,0,1.470000007,4.999999995,4.999999995
0,0,0,2.26E-09,0,0,0,0,0,0,0,3.65E-10,3.01E-07,5.42E-08,0,3.04E-07,0,6.97E-07,0,0,0,1.66E-08,0.066699997,2.94E-08,1.72E-07,1.11E-07,0,4.603469771,9.999999996,9.999999997,1.08E-07,9.999999999,9.999999916,2.007687497,9.999999686,2.25E-07,0,0,9.999999996,9.999999996,9.999999996,9.999999993,9.999999996,9.999999999,9.999999999,1.673456859,1.673456859,0,1.470000018,9.999999997,9.999999997
0,0,0,2.12E-09,0,0,0,0,0,0,0,3.51E-10,3.00E-07,5.34E-08,0,3.03E-07,0,6.96E-07,0,0,0,1.52E-08,0.066699996,3.00E-08,1.78E-07,1.17E-07,0,4.49814139,4.999999996,4.999999996,1.08E-07,4.999999999,4.999999971,4.999999955,4.999999967,4.999999926,0,0,4.999999996,4.999999996,4.999999996,4.999999994,4.999999996,4.999999999,4.999999999,4.999999978,4.999999978,0,1.470000025,4.999999996,4.999999996
0,0,0,2.02E-09,0,0,0,0,0,0,0,3.49E-10,3.00E-07,5.30E-08,0,3.03E-07,0,6.96E-07,0,0,0,1.17E-08,0.066699996,3.10E-08,1.78E-07,1.17E-07,0,4.144981528,9.999999994,9.999999996,1.10E-07,9.999999999,9.999999727,2.41E-07,5.952380565,1.15E-07,0,0,9.999999996,9.999999996,9.999999996,9.999999993,9.999999996,9.999999999,9.999999999,1.21E-07,1.21E-07,0,1.470000013,9.999999996,9.999999996
0,0,0,2.11E-09,0,0,0,0,0,0,0,3.61E-10,3.00E-07,5.34E-08,0,3.03E-07,0,6.96E-07,0,0,0,1.08E-08,0.066699996,3.33E-08,1.73E-07,1.17E-07,0,3.612143842,4.999999996,4.999999996,1.15E-07,4.999999999,4.999999969,4.999999952,4.999999965,4.999999916,0,0,4.999999996,4.999999996,4.999999996,4.999999994,4.999999996,4.999999999,4.999999999,4.999999976,4.999999976,0,1.470000024,4.999999996,4.999999996
0,0,0,1.93E-09,0,0,0,0,0,0,0,3.60E-10,2.99E-07,5.25E-08,0,3.02E-07,0,6.95E-07,0,0,0,8.39E-09,0.066699995,3.57E-08,1.71E-07,1.18E-07,0,3.38289972,9.999999993,9.999999995,1.16E-07,9.999999998,7.02E-08,4.85E-08,6.17E-08,3.93E-08,0,0,9.999999995,9.999999995,9.999999995,9.999999991,9.999999995,9.999999998,9.999999998,2.42E-08,2.42E-08,0,1.470000006,9.999999995,9.999999995
0,0,0,2.11E-09,0,0,0,0,0,0,0,3.70E-10,3.00E-07,5.34E-08,0,3.03E-07,0,6.96E-07,0,0,0,4.42E-09,0.066699996,4.30E-08,1.60E-07,1.11E-07,0,3.110285091,4.999999996,4.999999996,1.20E-07,4.999999999,4.99999997,4.999999953,4.999999966,4.999999918,0,0,4.999999996,4.999999996,4.999999996,4.999999994,4.999999996,4.999999999,4.999999999,4.999999976,4.999999976,0,1.470000024,4.999999996,4.999999996
0,0,0,2.14E-09,0,0,0,0,0,0,0,3.75E-10,3.01E-07,5.37E-08,0,3.04E-07,0,6.96E-07,0,0,0.324763188,7.42E-10,0.066699997,4.33E-08,1.41E-07,1.22E-07,0,3.091697731,9.999999995,9.999999997,1.16E-07,9.999999999,9.999999916,6.576136682,9.999999684,2.24E-07,0,0,9.999999996,9.999999996,9.999999996,9.999999993,9.999999996,9.999999999,9.999999999,7.889232107,7.889232107,0,1.470000017,9.999999997,9.999999997
1.97E-09,9.97E-10,1.92E-09,2.21E-09,0,0,0,0,0,0,0,3.79E-10,3.01E-07,5.37E-08,0,3.04E-07,0,6.96E-07,0,0.649999997,3.667117726,0,0.0667,4.34E-08,1.50E-07,1.30E-07,1.17E-07,2.980173564,4.999999997,4.999999997,1.04E-07,4.999999999,4.999999983,4.999999979,4.999999982,4.999999975,0,0,4.999999997,4.999999997,4.999999997,4.999999995,4.999999997,4.999999999,4.999999999,4.99999999,4.99999999,0,1.470000056,4.999999997,4.999999997
1.86E-09,9.68E-10,2.01E-09,1.77E-09,0,0,0,0,0,0,0,3.63E-10,2.97E-07,5.08E-08,0,3.00E-07,0,6.93E-07,0,8.749999993,5.277401892,0,0.0667,4.01E-08,1.41E-07,1.26E-07,6.85E-07,3.128872449,9.999999989,9.999999993,9.30E-08,9.999999998,2.21E-08,1.91E-08,2.10E-08,1.73E-08,0,0,9.999999993,9.999999993,9.999999993,9.999999982,9.999999993,9.999999998,9.999999998,9.54E-09,9.54E-09,0,1.469999997,9.999999993,9.999999993
1.74E-09,9.34E-10,1.90E-09,1.65E-09,0,0,0,0,0,0,0,3.55E-10,2.94E-07,4.84E-08,0,2.97E-07,0,6.90E-07,0,4.99999999,4.99999999,0,0.06669999,3.40E-08,1.26E-07,1.22E-07,8.78E-07,3.060718788,4.99999999,4.99999999,9.23E-08,4.999999996,1.22E-08,1.12E-08,1.18E-08,1.05E-08,0,0,4.999999989,4.999999989,4.999999989,0.925956128,4.999999989,4.999999996,4.999999996,5.58E-09,5.58E-09,0,1.469999988,4.99999999,4.99999999
1.55E-09,8.76E-10,1.69E-09,1.47E-09,0,0,0,0,0,0,0,3.47E-10,2.66E-07,3.67E-08,0,2.69E-07,0,6.58E-07,0,9.999999955,6.617050028,1.98E-09,0.066699955,2.05E-08,1.06E-07,9.79E-08,1.16E-06,3.12887241,9.999999914,9.999999955,7.60E-08,9.99999989,6.30E-09,6.00E-09,6.21E-09,5.80E-09,0,0,9.982163546,9.981257178,9.981418027,1.50E-08,9.122283191,9.99999989,9.99999989,3.00E-09,3.00E-09,0,1.469999916,9.999999955,9.999999955
1.48E-09,8.53E-10,1.61E-09,1.41E-09,0,0,0,0,0,0,0,3.47E-10,6.14E-08,2.36E-08,0,6.15E-08,0,7.26E-08,0,8.21E-08,8.21E-08,5.58E-09,8.21E-08,1.60E-08,4.28E-08,4.13E-08,7.54E-08,8.21E-08,8.21E-08,8.21E-08,3.63E-08,2.37E-08,5.34E-09,5.13E-09,5.27E-09,4.98E-09,0,0,6.56E-08,6.56E-08,6.56E-08,1.05E-08,6.55E-08,2.37E-08,2.37E-08,2.56E-09,2.56E-09,0,8.21E-08,8.21E-08,8.21E-08
1.48E-09,8.53E-10,1.60E-09,1.41E-09,0,0,0,0,0,0,0,3.49E-10,5.72E-08,2.32E-08,0,5.74E-08,0,6.67E-08,0,7.45E-08,7.45E-08,1.32E-08,7.45E-08,1.75E-08,4.20E-08,3.83E-08,6.95E-08,7.45E-08,7.45E-08,7.45E-08,3.39E-08,2.18E-08,5.31E-09,5.10E-09,5.24E-09,4.95E-09,0,0,6.07E-08,6.07E-08,6.07E-08,1.04E-08,6.07E-08,2.18E-08,2.18E-08,2.55E-09,2.55E-09,0,7.45E-08,7.45E-08,7.45E-08
1.48E-09,8.55E-10,1.61E-09,1.42E-09,0,0,0,0,0,0,0,3.50E-10,6.62E-08,2.41E-08,0,6.64E-08,0,7.99E-08,0,9.18E-08,9.18E-08,1.94E-08,9.18E-08,1.68E-08,5.07E-08,4.09E-08,8.38E-08,9.18E-08,9.18E-08,9.18E-08,3.34E-08,2.61E-08,5.37E-09,5.15E-09,5.30E-09,5.00E-09,0,0,7.15E-08,7.15E-08,7.15E-08,1.07E-08,7.14E-08,2.61E-08,2.61E-08,2.58E-09,2.58E-09,0,9.18E-08,9.18E-08,9.18E-08
1.51E-09,8.63E-10,1.63E-09,1.44E-09,0,0,0,0,0,0,0,3.52E-10,1.90E-07,2.98E-08,0,1.93E-07,0,5.17E-07,0,9.999999718,5.534505811,3.41E-08,0.066699718,2.24E-08,1.12E-07,6.77E-08,1.19E-06,3.903345554,9.999999429,9.999999718,3.81E-08,7.434407963,5.75E-09,5.50E-09,5.67E-09,5.32E-09,0,0,8.64E-07,8.64E-07,8.64E-07,1.22E-08,8.57E-07,7.434407963,7.434407963,2.75E-09,2.75E-09,0,1.469999442,9.999999718,9.999999718
1.46E-09,8.46E-10,1.56E-09,1.40E-09,0,0,0,0,0,0,0,3.50E-10,4.35E-08,2.12E-08,0,4.36E-08,0,4.84E-08,0,5.22E-08,5.22E-08,2.31E-08,5.22E-08,1.79E-08,3.88E-08,3.38E-08,4.97E-08,5.22E-08,5.22E-08,5.22E-08,2.23E-08,1.59E-08,5.18E-09,4.98E-09,5.11E-09,4.83E-09,0,0,4.52E-08,4.52E-08,4.52E-08,9.91E-09,4.51E-08,1.59E-08,1.59E-08,2.49E-09,2.49E-09,0,5.22E-08,5.22E-08,5.22E-08
1.73E-09,9.27E-10,1.69E-09,2.19E-09,0,0,0,0,0,0,0,3.86E-10,3.01E-07,5.39E-08,0,3.04E-07,0,6.97E-07,0,2.549999997,0.74424898,6.29E-08,0.0667,4.36E-08,2.00E-07,1.31E-07,3.49E-07,3.550185972,9.999999996,9.999999997,5.45E-08,9.999999999,7.968278465,8.08987318,8.460320904,2.25E-07,0,0,9.999999996,9.999999996,9.999999996,9.999999993,9.999999996,9.999999999,9.999999999,8.918063815,8.918063815,0,1.470000017,9.999999997,9.999999997
0,0,0,2.13E-09,0,0,0,0,0,0,0,3.84E-10,3.01E-07,5.35E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.25E-08,0.066699997,4.32E-08,2.23E-07,1.34E-07,0,4.213135186,4.999999997,4.999999997,4.81E-08,4.999999999,4.999999879,4.999999879,4.999999879,3.34E-06,0,0,4.999999996,4.999999996,4.999999996,4.999999994,4.999999996,4.999999999,4.999999999,4.999999939,4.999999939,0,1.470000019,4.999999997,4.999999997
0,0,0,2.12E-09,0,0,0,0,0,0,0,3.84E-10,3.01E-07,5.35E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.25E-08,0.066699996,2.63E-08,2.22E-07,1.32E-07,0,4.876084401,9.999999995,9.999999996,5.12E-08,9.999999999,9.999999863,9.999999603,9.999999637,1.30E-06,0,0,9.999999996,9.999999996,9.999999996,9.999999994,9.999999996,9.999999999,9.999999999,9.999999765,9.999999765,0,1.470000019,9.999999996,9.999999996
