Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate
t7937,6.050807616331538e-5,5.225937400681228e-6,2.7508271573215297
t7938,6.103444103942157e-5,5.8291482808994664e-6,2.750852621991213
t7939,6.128710383445229e-5,6.19200183200373e-6,2.750859502774335
t7940,6.144521389019996e-5,6.419963085560522e-6,2.7508577832120786
t7941,6.155437541193383e-5,6.561718028895866e-6,2.750850258270941
t7942,6.163327208852075e-5,6.643831082199861e-6,2.7508391128637424
t7943,6.168718218931194e-5,6.680680660695599e-6,2.7508277690456535
t7944,6.168819706296745e-5,6.678918791231095e-6,2.7508220758001882
t7945,6.16356781100807e-5,6.639999892047429e-6,2.750825635020924
t7946,6.151785048935589e-5,6.559918909540767e-6,2.7508334790684326
t7947,6.136649433642243e-5,6.428887804235834e-6,2.750839959170733
t7948,6.119375862148443e-5,6.327914831147512e-6,2.750847339602002
t7949,6.096963563122098e-5,6.131777612377168e-6,2.7508486668021024
t7950,6.063819555283183e-5,5.795372814743346e-6,2.750840813772775
t7951,5.9983394180625117e-5,5.220060406945211e-6,2.750812968383584
t7952,5.11883725264948e-6,4.086274036248615e-6,1.5300004363916488
t7953,4.155407303262607e-6,3.591498499324325e-6,0.0003356821105670044
t7954,3.909961342149174e-6,3.358097812789171e-6,0.00023472695498178087
t7955,3.8050853030655683e-6,3.245331220494188e-6,0.0002086120788318669
t7956,3.773084011180228e-6,3.2024456727118182e-6,0.00020103581893701894
t7957,3.8005816114164835e-6,3.215047613940047e-6,0.0002061030760957602
t7958,3.904497660913312e-6,3.3168536204040824e-6,0.000230781195420009
t7959,4.161301748247765e-6,3.5531420132496424e-6,0.00033630587224021816
t7960,5.2950897277962584e-6,4.049211559659252e-6,2.7373881740504102
t7961,5.965843634936658e-5,5.231253842825476e-6,2.75082587971604
t7962,6.0189974710542424e-5,5.83034860974089e-6,2.7508515073742497
t7963,6.0445515860043485e-5,6.191238348940142e-6,2.75085847110656
t7964,6.060582072535682e-5,6.418088327508304e-6,2.7508567910230495
t7965,6.0716927346966124e-5,6.559279809540429e-6,2.7508493054697007
t7966,6.079770344478403e-5,6.641214217879629e-6,2.75083827846866
t7967,6.0853409351162974e-5,6.678173690505082e-6,2.750827256301765
t7968,6.0856521046106145e-5,6.677006464694184e-6,2.7508222434549463
t7969,6.080676699251439e-5,6.638736891963289e-6,2.750826502658636
t7970,6.0693991978895954e-5,6.56071985870577e-6,2.750834920363439
t7971,6.054905400245144e-5,6.433428345126497e-6,2.750842058309224
t7972,6.038159648862504e-5,6.32592193982848e-6,2.7508495857414776
t7973,6.0162998030896626e-5,6.1223415115623496e-6,2.7508511112487555
t7974,5.9838161847065195e-5,5.775582197732056e-6,2.7508436060242105
t7975,5.919462130615751e-5,5.182243419745566e-6,2.7508166337779767
t7976,4.259757764178833e-6,3.9899421841812365e-6,2.737250868057357
t7977,3.013522549951393e-6,3.414834066767609e-6,0.0002903300023622039
t7978,2.715170830607173e-6,3.101024124673187e-6,0.0001880060148807034
t7979,2.5955944273183438e-6,2.9602110257001296e-6,0.00016462639915789298
t7980,2.5548651918528787e-6,2.905254341359475e-6,0.00015770679728155737
t7981,2.574231681177909e-6,2.9131782201007064e-6,0.00016159241433035565
t7982,2.6645100302657166e-6,2.9989856776112046e-6,0.00018057456713472275
t7983,2.892859052607266e-6,3.220675651424942e-6,0.00025751442863702797
t7984,3.894252423234411e-6,3.7301261934427138e-6,0.0032730391266328064
t7985,0.005372061777224595,5.159276369082722e-6,2.7508488733728598
t7986,0.00537252410336961,5.832892950960002e-6,2.7508708749630535
t7987,0.0053727382781188805,6.230337216848868e-6,2.750876306314427
t7988,0.005372866266524157,6.475697800533266e-6,2.750873985696705
t7989,0.005372949042785115,6.623277117847298e-6,2.7508660440912966
t7990,0.00537300420906645,6.700744076094589e-6,2.7508533740952554
t7991,0.005373041751791391,6.721600718348014e-6,2.7508371378141696
t7992,0.005373019343532342,6.689951657705851e-6,2.750820458640465
t7993,0.0053729294003435615,6.602346404617546e-6,2.7508097619675076
t7994,0.005372826293007308,6.551888150447026e-6,2.750813818829438
t7995,0.005372718563027825,6.531350408753468e-6,2.750826802488483
t7996,0.005372586719015525,6.430318113726342e-6,2.7508366306262033
t7997,0.005372408483749177,6.228075368636039e-6,2.750839559229749
t7998,0.005372134196239324,5.881163796326487e-6,2.750832452271688
t7999,0.005371570032486987,5.2889706062006765e-6,2.7508045881474072
t8000,5.732133621203946e-6,4.12453445935119e-6,2.626346758824506
t8001,4.216915496191635e-6,3.575884759910852e-6,0.00032190721471116055
t8002,3.93227786838296e-6,3.291497046116219e-6,0.00021764427151882085
t8003,3.8234159584356944e-6,3.159832517975041e-6,0.00019241145400769006
t8004,3.795775063686442e-6,3.114826752911199e-6,0.00018542180724864059
t8005,3.83484895363881e-6,3.1390421678748166e-6,0.00019085180842587463
t8006,3.965569698797947e-6,3.2507412222154033e-6,0.0002141354313181202
t8007,4.341520449970515e-6,3.5110170900223006e-6,0.0003101909629491507
t8008,1.0236507384936349e-5,4.105884227105977e-6,2.272221959922322
t8009,2.552151239968612e-5,5.862799178875462e-6,2.750841529278399
t8010,2.5737480950036278e-5,6.588688339909116e-6,2.7508608238620087
t8011,2.581418743319841e-5,6.933138375641551e-6,2.7508630154493248
t8012,2.5829322310890904e-5,7.024115105025251e-6,2.7508577185710252
t8013,2.5795331521413226e-5,6.8867036272211105e-6,2.750852906201047
t8014,2.570221022299198e-5,6.4817022637164285e-6,2.7508465371037563
t8015,2.546380666176835e-5,5.640586325883169e-6,2.7508231249517503
t8016,9.140359774363984e-6,3.1293817963398255e-6,2.2726036911240035
t8017,3.0782501733103163e-6,2.571925722635635e-6,0.00039612536762325757
t8018,2.4541650884194458e-6,2.3161515506471706e-6,0.00026062462201401965
t8019,2.1345029969848405e-6,2.1760542946497613e-6,0.00021706811637044827
t8020,1.9075430117349017e-6,2.084566458838771e-6,0.00018989129520525624
t8021,1.7214311770694038e-6,2.001586467904308e-6,0.00016712521552864654
t8022,1.5526386879644281e-6,1.8894527110191927e-6,0.00014209087230520663
t8023,1.3836158277343792e-6,1.6861500428822338e-6,0.00010190075790325565
t8024,1.2919246422452026e-6,1.5897804458000827e-6,8.735452614084896e-5
t8025,1.2360807066653103e-6,1.5356549118162393e-6,7.957377350652166e-5
t8026,1.2035880733234516e-6,1.5028380800138658e-6,7.509372504853649e-5
t8027,1.1899241934715126e-6,1.4897290187894353e-6,7.313937393221772e-5
t8028,1.1925184639200175e-6,1.4867775648260954e-6,7.284849725166484e-5
t8029,1.2122312123100523e-6,1.4952864037339666e-6,7.431434056016055e-5
t8030,1.253451369217399e-6,1.5231033497304393e-6,7.837626845246732e-5
t8031,1.3284432820940286e-6,1.5946763175887685e-6,8.777133773608745e-5
t8032,1.4767518356703619e-6,1.7746494968777333e-6,0.00011525997800767822
t8033,1.889977776273719e-6,2.2769659934062003e-6,1.2826530943047436
t8034,2.09674391068853e-6,2.5268069843790223e-6,1.2827485548448123
t8035,2.228309631163819e-6,2.6697083155186474e-6,1.2827896841951345
t8036,2.3182840940498216e-6,2.7547694395271794e-6,1.282813530498716
t8037,2.3803326808736805e-6,2.8055021444399818e-6,1.2828281793392582
t8038,2.4212205264191893e-6,2.8348463487939e-6,1.2828368364755636
t8039,2.4445262791805372e-6,2.849987644607604e-6,1.2828411958604176
t8040,2.4520456847376277e-6,2.854720800546859e-6,1.282842448544322
t8041,2.444329855067244e-6,2.8502675560517534e-6,1.2828410927487695
t8042,2.4208341409943116e-6,2.8355422204934234e-6,1.282836631894357
t8043,2.3797911919592923e-6,2.8070648401528955e-6,1.282827898893942
t8044,2.3176722397802855e-6,2.7579571216920546e-6,1.282813225540515
t8045,2.2278839125929777e-6,2.6759285904006756e-6,1.2827895107657017
t8046,2.0973193556103675e-6,2.538291385259826e-6,1.282748929987132
t8047,1.895611534319856e-6,2.2988309879480854e-6,1.2826586881052944
t8048,1.5197686815191071e-6,1.8220597312241059e-6,0.00012564390514171632
t8049,1.3764850706117925e-6,1.6321831641547285e-6,9.353257177737662e-5
t8050,1.3051672894953987e-6,1.5551723530937144e-6,8.298126892723425e-5
t8051,1.2690527156723404e-6,1.522977636562571e-6,7.835829100284327e-5
t8052,1.2575185864187827e-6,1.5121500571574822e-6,7.680606222400027e-5
t8053,1.2680712054427507e-6,1.5169414363029168e-6,7.770109352783845e-5
t8054,1.303807486845761e-6,1.5448394557169652e-6,8.176373400429884e-5
t8055,1.376104035139625e-6,1.6180616547258355e-6,9.168171846597399e-5
t8056,1.524726888050529e-6,1.8013387565361344e-6,0.00012170603844982388
t8057,1.927167881109188e-6,2.295167871731413e-6,2.6246475726817806
t8058,2.129227869567646e-6,2.540032503220302e-6,2.6247312083363665
t8059,2.2582712088080413e-6,2.6804234999247143e-6,2.6247683959135726
t8060,2.346542984866017e-6,2.7639471604809316e-6,2.624789566474422
t8061,2.4072885167494637e-6,2.8135972813657e-6,2.6248019408012766
t8062,2.447082927390017e-6,2.8419703080546907e-6,2.6248084023187133
t8063,2.4694012721858547e-6,2.855995223399279e-6,2.624810503460432
t8064,2.4759667017926482e-6,2.8592144037426517e-6,2.6248094166952356
t8065,2.467281739746862e-6,2.8526215717031216e-6,2.624805698036941
t8066,2.4430130749666123e-6,2.8369892149328668e-6,2.624799092871081
t8067,2.401322434787484e-6,2.8081832824873093e-6,2.6247883260014424
t8068,2.3389523112282795e-6,2.760846279399481e-6,2.6247719990913776
t8069,2.2491179860637625e-6,2.6812738510176007e-6,2.6247468519658015
t8070,2.1185094469163934e-6,2.546251637575453e-6,2.6247045087041356
t8071,1.916899301463014e-6,2.310785402501432e-6,2.624608870576337
t8072,1.5435928170445995e-6,1.8459927922030066e-6,0.00013128719818086306
t8073,1.3946896284453344e-6,1.6523951190840795e-6,9.654681401668198e-5
t8074,1.3182496867719924e-6,1.5648902961160452e-6,8.448677974330796e-5
t8075,1.2795868302602374e-6,1.5289471577260376e-6,7.93116223974297e-5
t8076,1.2663356437678134e-6,1.5146545481028465e-6,7.738664690139516e-5
t8077,1.276141111369041e-6,1.5189594345338641e-6,7.821415804314507e-5
t8078,1.3117790644274164e-6,1.5467182422987458e-6,8.236914371247893e-5
t8079,1.3854793197405424e-6,1.6231733657954908e-6,9.293447201618726e-5
t8080,1.5382986952576907e-6,1.8108252035862488e-6,0.00012580621661859378
t8081,1.951420281695672e-6,2.310485233167598e-6,2.469080772558296
t8082,2.152865413573022e-6,2.5582505004421717e-6,2.469140778245976
t8083,2.279714740642936e-6,2.7001600133169937e-6,2.4691648394531205
t8084,2.365406742385622e-6,2.7842766226207742e-6,2.4691755815470295
t8085,2.4233711642903226e-6,2.8334696795977603e-6,2.4691779185946308
t8086,2.4601858511887916e-6,2.8601273418403426e-6,2.4691734728195898
t8087,2.4792485452751054e-6,2.870798113497306e-6,2.4691629396570507
t8088,2.482138858070856e-6,2.8682356209867578e-6,2.4691470489899277
t8089,2.4691412435722538e-6,2.8521551221695684e-6,2.4691264299754185
t8090,2.4393496738162185e-6,2.819254177348328e-6,2.4690979599038916
t8091,2.3912943890682227e-6,2.768726473463359e-6,2.469056631024386
t8092,2.328762411266821e-6,2.737175978739436e-6,2.4690168493825553
t8093,2.2368837836227508e-6,2.6635458009919494e-6,2.4689617046655195
t8094,2.1009360433559284e-6,2.524579917140587e-6,2.4688606298049085
t8095,1.8853028048993893e-6,2.2709254613983758e-6,2.4679497331528486
t8096,1.5467162169654989e-6,1.8462459059701612e-6,0.00013039256989094927
t8097,1.4018482849069081e-6,1.6560860248673078e-6,9.701905402578087e-5
t8098,1.3272349322122178e-6,1.5701542551055598e-6,8.523182564418527e-5
t8099,1.2897578644396749e-6,1.533330865785497e-6,8.009862044337652e-5
t8100,1.2781640602723374e-6,1.5194725596121646e-6,7.838134800341618e-5
t8101,1.2901682336710182e-6,1.5227578923681237e-6,7.951635056001482e-5
t8102,1.3299987143399945e-6,1.552759853324133e-6,8.463754006110633e-5
t8103,1.41195321247388e-6,1.6319003244752068e-6,9.767780568051846e-5
t8104,1.592006080040124e-6,1.8296657168491806e-6,0.0001482961069050193
t8105,2.151570089749378e-6,2.3690036727060573e-6,2.750628138254766
t8106,2.3739435691608463e-6,2.6344569427329963e-6,2.7506626188825996
t8107,2.504511937365856e-6,2.786449865626216e-6,2.7506723599425404
t8108,2.5886210058206304e-6,2.8754207151626086e-6,2.750670810207312
t8109,2.642479731614668e-6,2.9247068025225033e-6,2.750658722733639
t8110,2.673477376511942e-6,2.9461302711199884e-6,2.750633152210074
t8111,2.6851519624414077e-6,2.944717793814447e-6,2.750588493825826
t8112,2.678830828571078e-6,2.920395988246653e-6,2.750519839766116
t8113,2.654081625812737e-6,2.867888268282832e-6,2.750434089774871
t8114,2.6111069548326346e-6,2.7945563484718113e-6,2.7502804969345256
t8115,2.556538024124514e-6,2.751262682393109e-6,2.7501646337123002
t8116,2.4887808944670677e-6,2.7267488372295325e-6,2.750096105573018
t8117,2.3963870979292597e-6,2.6766502308676733e-6,2.750040556717199
t8118,2.2638201905549785e-6,2.5702583845661102e-6,2.749983402188351
t8119,2.043459930299769e-6,2.3395308917737935e-6,2.7498736827233894
t8120,1.5725211897648596e-6,1.8466199303074136e-6,0.0001292729632082552
t8121,1.4099455071719967e-6,1.6529653608784759e-6,9.61529413842356e-5
t8122,1.3293384178810234e-6,1.5668823722446701e-6,8.455287018019293e-5
t8123,1.2887095567990479e-6,1.5312737719506667e-6,7.953911191309671e-5
t8124,1.274469600022618e-6,1.51731452739486e-6,7.772349277971611e-5
t8125,1.2837675059384647e-6,1.5210966482951142e-6,7.861030684278274e-5
t8126,1.3194552821196428e-6,1.5485405575122717e-6,8.290374137770145e-5
t8127,1.3940036662312278e-6,1.624317829515435e-6,9.38343677628997e-5
t8128,1.5516791580121622e-6,1.8143203097180095e-6,0.0001299036884016785
t8129,1.990745676635782e-6,2.324667461316128e-6,2.7124924860308335
t8130,2.197047793135515e-6,2.5770805832734932e-6,2.7125400915223223
t8131,2.324905688623883e-6,2.7215503713508055e-6,2.7125569467456287
t8132,2.4101894226419305e-6,2.8065639916924734e-6,2.7125613274031455
t8133,2.4670267922190474e-6,2.8550811694325757e-6,2.7125563113528472
t8134,2.50222219055806e-6,2.8791421733321043e-6,2.7125416603475863
t8135,2.5192275262236604e-6,2.8845677830049437e-6,2.7125156857830333
t8136,2.51957232422372e-6,2.8728250586157996e-6,2.7124767890050796
t8137,2.5033746210661768e-6,2.8413906231126355e-6,2.712425653651478
t8138,2.471026843967112e-6,2.7962737077073803e-6,2.7123514452585056
t8139,2.4231497037865113e-6,2.7486789449197273e-6,2.7122585090677003
t8140,2.361816675831084e-6,2.7195319205123555e-6,2.7121909756570273
t8141,2.2762222879748426e-6,2.6629320777424317e-6,2.712127671794145
t8142,2.152055051737249e-6,2.5471632002593334e-6,2.712053160051462
t8143,1.956466145214046e-6,2.319588060534546e-6,2.7119166368250336
t8144,1.5870507619834728e-6,1.848923956566931e-6,0.00012903412214758364
t8145,1.4431750715979747e-6,1.6544099118774082e-6,9.679566258929261e-5
t8146,1.3741487007475137e-6,1.5688731749370529e-6,8.57813313590976e-5
t8147,1.3451515143986227e-6,1.5351482917192848e-6,8.169613026891523e-5
t8148,1.3460727311397437e-6,1.5284709223109878e-6,8.180698524115055e-5
t8149,1.3786667793367622e-6,1.5518513610541781e-6,8.683203104005826e-5
t8150,1.4580391318650322e-6,1.6268676764221473e-6,0.00010194656622518609
t8151,1.658413820478725e-6,1.8250562045700888e-6,0.00018070094956247179
t8152,2.6850509850495e-6,2.412881439054588e-6,2.750779986632929
t8153,2.916388887945918e-6,2.7005929257390694e-6,2.75080659207172
t8154,3.0404534731513686e-6,2.865855982919682e-6,2.7508134760669334
t8155,3.11653241512861e-6,2.9628015191583388e-6,2.7508110077757824
t8156,3.161952715420983e-6,3.016198965873421e-6,2.7507998102906663
t8157,3.1830558384040387e-6,3.038254433067175e-6,2.750777898541975
t8158,3.182042119065509e-6,3.0338956548211154e-6,2.750741897925363
t8159,3.1588827574742304e-6,3.002288149056314e-6,2.750690261804575
t8160,3.1112843245466836e-6,2.9366633672102513e-6,2.7506299736543753
t8161,3.030530008341628e-6,2.8218731334325347e-6,2.750431748069694
t8162,2.929603593651051e-6,2.7447068932820646e-6,2.75010360521584
t8163,2.812263759991768e-6,2.684509396306337e-6,2.749806522035696
t8164,2.6745566576527617e-6,2.625143209475462e-6,2.7496404847551355
t8165,2.4984286858184073e-6,2.528634441713242e-6,2.7495219018519745
t8166,2.2291548957096346e-6,2.3308585062623676e-6,2.749375932712063
t8167,1.6277150621002276e-6,1.8798977920428114e-6,0.00013668084360041392
t8168,1.4438861293879017e-6,1.6976234429152356e-6,0.0001030090123217309
t8169,1.3480321894577568e-6,1.6061335456912337e-6,8.975150046923288e-5
t8170,1.2944577517064094e-6,1.5613593000191747e-6,8.323620522537691e-5
t8171,1.2676841020249833e-6,1.5407043534508063e-6,8.014715135295585e-5
t8172,1.2619947580851503e-6,1.5339624325072666e-6,7.932293222541424e-5
t8173,1.2768241944080828e-6,1.5420489255712663e-6,8.077486125618326e-5
t8174,1.3154904371228817e-6,1.5709306171104438e-6,8.524382328257462e-5
t8175,1.3896232790142313e-6,1.6459992069702715e-6,9.57948036350994e-5
t8176,1.5351471840077622e-6,1.8281951009219474e-6,0.00012688578367456662
t8177,1.8897975626988246e-6,2.3070248361351983e-6,1.238895645371536
t8178,2.073788311523646e-6,2.5465744216125062e-6,1.2389777749032806
t8179,2.191707588715863e-6,2.6841335672614873e-6,1.239014487011408
t8180,2.271604010030286e-6,2.765810308335548e-6,1.2390354790571867
t8181,2.3252413763203012e-6,2.813955597743598e-6,1.239047868407865
t8182,2.358455641040254e-6,2.8407086811746093e-6,1.239054540555614
t8183,2.374238229194305e-6,2.8526973136147648e-6,1.2390571069408711
t8184,2.37387084481658e-6,2.8528899113788653e-6,1.23905677287119
t8185,2.357342091307274e-6,2.8414758213520376e-6,1.239053546760888
t8186,2.3233385574214136e-6,2.815829546432787e-6,1.239046207876564
t8187,2.268833248068249e-6,2.7697891640747327e-6,1.2390331145165963
t8188,2.187974764281577e-6,2.6919390352152356e-6,1.2390113232571804
t8189,2.0691647666658805e-6,2.561374671280514e-6,1.2389736035444632
t8190,1.8859665013220626e-6,2.3358191972936615e-6,1.2388900769970645
t8191,1.5520285854415362e-6,1.8956953383904696e-6,0.00015083559988502703
t8192,1.391223325994713e-6,1.6846073532095738e-6,0.00010154797053107342
t8193,1.3023582486217033e-6,1.5786964487200924e-6,8.61469469545065e-5
t8194,1.2521681237501499e-6,1.5273253244747174e-6,7.893933018120438e-5
t8195,1.227417173507406e-6,1.5048163881267938e-6,7.561587067923364e-5
t8196,1.2228247423798836e-6,1.498186766056503e-6,7.46718414046218e-5
t8197,1.2377227058319408e-6,1.5046207193066374e-6,7.580571554605605e-5
t8198,1.2759271151669503e-6,1.53202298661589e-6,7.979991697537255e-5
t8199,1.3495651641855578e-6,1.6054274140332018e-6,8.947245460028531e-5
t8200,1.4973091649774729e-6,1.7860994900974998e-6,0.00011768366399108087
t8201,1.9051073497279546e-6,2.2853376484455844e-6,1.8140568422230212
t8202,2.1090816853789166e-6,2.5318375825798006e-6,1.8141450380667254
t8203,2.2393721928476085e-6,2.6730650403650506e-6,1.8141848345563671
t8204,2.328619140248545e-6,2.757112885277768e-6,1.8142080276125425
t8205,2.39021310175054e-6,2.8072820816065106e-6,1.8142222568714814
t8206,2.430791751356387e-6,2.836245722234652e-6,1.8142305878480063
t8207,2.4538819751742345e-6,2.8511550280295054e-6,1.8142346781698149
t8208,2.4612488700358975e-6,2.855741214214824e-6,1.814235700826447
t8209,2.453445283459804e-6,2.8513354220068683e-6,1.8142341708888354
t8210,2.429914426676045e-6,2.8367664861208465e-6,1.814229574265007
t8211,2.3889061185036725e-6,2.8086392693021165e-6,1.8142207460666282
t8212,2.326919289929991e-6,2.7601191004814526e-6,1.8142060173925656
t8213,2.2374151032083305e-6,2.678951840913829e-6,1.814182280146612
t8214,2.1075091266044567e-6,2.5429608860400183e-6,1.8141418543437224
t8215,1.9074216730535552e-6,2.3067073211992146e-6,1.8140528184768843
t8216,1.5362746413778254e-6,1.8366597049755696e-6,0.00012877414778110252
t8217,1.3923259084164147e-6,1.6493214426978826e-6,9.612592505897628e-5
t8218,1.3186713824627374e-6,1.568026025926191e-6,8.481457791979959e-5
t8219,1.2809459542128405e-6,1.532715901029899e-6,7.976114219156661e-5
t8220,1.2683981143261404e-6,1.5203208333749797e-6,7.79901200725659e-5
t8221,1.2783645369926932e-6,1.5245795471280928e-6,7.880617766209056e-5
t8222,1.3137041388039018e-6,1.5514574448667575e-6,8.282649452700724e-5
t8223,1.3859386676376501e-6,1.6239583776238067e-6,9.28317699781712e-5
t8224,1.5349179380360266e-6,1.8056132700437096e-6,0.00012335445416411482
t8225,1.9447159073952285e-6,2.2993106652218055e-6,2.744867484829668
t8226,2.149212338396272e-6,2.544448865947649e-6,2.744950994401346
t8227,2.279583135375778e-6,2.685124525182491e-6,2.7449878942960386
t8228,2.3687519633773155e-6,2.7689385737174178e-6,2.74500897770214
t8229,2.430187208294772e-6,2.8189172535337337e-6,2.7450214914654936
t8230,2.470564060875926e-6,2.8476969590820334e-6,2.74502837231854
t8231,2.493417517532417e-6,2.86231382851131e-6,2.7450312711331706
t8232,2.5005104144515494e-6,2.8664058051917615e-6,2.7450314671200844
t8233,2.4923858750982763e-6,2.8611840958695266e-6,2.745029562279933
t8234,2.4685621167130304e-6,2.8460634378967864e-6,2.745025046776
t8235,2.4272737309842593e-6,2.8174010464348376e-6,2.7450166306399115
t8236,2.3651898644443263e-6,2.769217779133264e-6,2.745002764423489
t8237,2.275711450454041e-6,2.6885149302713236e-6,2.7449803690523464
t8238,2.146006710416555e-6,2.5528296610846815e-6,2.744941928222179
t8239,1.946917198178572e-6,2.317129107742516e-6,2.7448559274345117
t8240,1.5818900300800462e-6,1.8497719955011106e-6,0.00013353507792168373
t8241,1.4408911121189116e-6,1.6626184995435472e-6,9.921913844953312e-5
t8242,1.3711914795326522e-6,1.5815124045095082e-6,8.785292324007506e-5
t8243,1.339100468449726e-6,1.5466625562823822e-6,8.329818779714027e-5
t8244,1.334892377837185e-6,1.5352323986924555e-6,8.275588402415531e-5
t8245,1.3579563547267657e-6,1.540987898587519e-6,8.616009609553318e-5
t8246,1.4172951748226706e-6,1.5743485246491692e-6,9.652152440033988e-5
t8247,1.547697670883336e-6,1.6659923417819002e-6,0.00013227049108241787
t8248,2.009819820362811e-6,1.8940721743479339e-6,0.0006033021755787577
t8249,0.007205444549281385,2.5668643801467755e-6,2.750887803009931
t8250,0.007205743926314032,2.892176837721273e-6,2.7509015551942815
t8251,0.007205884514850641,3.082432711238325e-6,2.75090453319159
t8252,0.007205970170196497,3.197338348838505e-6,2.7509023839361624
t8253,0.007206027303547137,3.2636122274206298e-6,2.7508964487287875
t8254,0.0072060673351167755,3.294830757727102e-6,2.7508875155471175
t8255,0.0072060966989042005,3.2969987226041867e-6,2.750877177009239
t8256,0.007206095382756903,3.2704515352852167e-6,2.750869340483928
t8257,0.007206095217446489,3.29674633195574e-6,2.7508759811418533
t8258,0.0072060648758520895,3.2947312943323687e-6,2.7508858860618597
t8259,0.007206023447485872,3.26421932866331e-6,2.7508947499670326
t8260,0.007205964752358641,3.1994519061298144e-6,2.750900705197864
t8261,0.0072058777091068196,3.0871523613038474e-6,2.750902839352727
t8262,0.007205735924737405,2.9012899793726545e-6,2.750899765111182
t8263,0.007205435474656199,2.5846888477075494e-6,2.7508858798447258
t8264,2.1765510480654633e-6,1.940987956561762e-6,0.0011086563449437426
t8265,1.6488403654913166e-6,1.699710804067235e-6,0.00014418138678207298
t8266,1.5138967517743361e-6,1.597691096836537e-6,0.00010204134128278608
t8267,1.4560640745417485e-6,1.554924969177666e-6,9.060879990461074e-5
t8268,1.4387071808620012e-6,1.5403518631860672e-6,8.750154911553822e-5
t8269,1.4550136301277874e-6,1.5465374677708697e-6,9.031578955557833e-5
t8270,1.5126232204046625e-6,1.5809758576971316e-6,0.00010190848691320015
t8271,1.6524949397390786e-6,1.6738648477232118e-6,0.0001491647386985745
t8272,2.3313388294747515e-6,1.9115964992732267e-6,0.0038675027913452975
t8273,0.014865807739670724,2.6293477785733565e-6,2.7508982621395432
t8274,0.014866015708588361,2.971454427368184e-6,2.7509095598701703
t8275,0.01486610357580729,3.1695776641251643e-6,2.750911530224256
t8276,0.01486614661699939,3.286185138470983e-6,2.7509088346563675
t8277,0.014866163016555849,3.3478947222301565e-6,2.750902491621233
t8278,0.014866160309559296,3.3670145442346204e-6,2.7508928806368833
t8279,0.014866143387940343,3.3471785473666557e-6,2.750881161525955
t8280,0.014866063751835114,3.2847704722854123e-6,2.750871438862831
t8281,0.014865971227853938,3.2163802987099184e-6,2.7508697202639247
t8282,0.014865876738699485,3.1807193961960466e-6,2.7508740671793173
t8283,0.01486578266321084,3.168788971396858e-6,2.750882354428052
t8284,0.014865687932807597,3.1637458182176717e-6,2.750892253448275
t8285,0.014865572034720527,3.091823766128386e-6,2.7508967929251282
t8286,0.014865403455296203,2.9261285074253452e-6,2.7508947596919184
t8287,0.014865068750555066,2.6119518250649054e-6,2.7508809955662445
t8288,2.077548964284487e-6,1.938703712228215e-6,0.0006148397085565539
t8289,1.6318377111622257e-6,1.6988642605812606e-6,0.00013707015852327877
t8290,1.505609452937312e-6,1.5992491940672695e-6,0.00010085824507737715
t8291,1.4508229045133433e-6,1.5579818291824714e-6,9.03705498269195e-5
t8292,1.4348860987837104e-6,1.5437808034287836e-6,8.756331255219486e-5
t8293,1.451996572706869e-6,1.550325115152364e-6,9.049048400225922e-5
t8294,1.5100076319250692e-6,1.585667388096656e-6,0.00010206441562330014
t8295,1.6484770866066946e-6,1.6787361541164564e-6,0.0001477692344883031
t8296,2.275565323309968e-6,1.91398789619268e-6,0.0020136038328040784
t8297,0.012323521290021249,2.619081163302738e-6,2.7508962899256817
t8298,0.01232374403926352,2.957529391293482e-6,2.750908070949097
t8299,0.012323840561293202,3.1548509224078495e-6,2.7509102722563386
t8300,0.01232389090273682,3.2728072459592523e-6,2.7509077780064968
t8301,0.01232391474773594,3.338275406817635e-6,2.7509017737211114
t8302,0.012323920445068026,3.3642576431689864e-6,2.7508929624173337
t8303,0.012323913165355197,3.3556356115213782e-6,2.7508830419818118
t8304,0.012323853273216388,3.310955598262315e-6,2.7508765413007823
t8305,0.012323763570786446,3.2218679657366592e-6,2.7508740949338306
t8306,0.012323667794794305,3.171257586336472e-6,2.7508770227887878
t8307,0.012323569697844868,3.149249088834572e-6,2.750883520368621
t8308,0.012323472963386269,3.1505290185738354e-6,2.750892990462133
t8309,0.012323353356680946,3.0783579023596904e-6,2.7508970356098654
t8310,0.012323180014145606,2.9143203799023934e-6,2.75089476396401
t8311,0.012322836711233732,2.6047043827802345e-6,2.750880881391879
t8312,2.078020022754098e-6,1.945511998752818e-6,0.0007174113359304244
t8313,1.6160414675052988e-6,1.7007379806732737e-6,0.00013876088029279063
t8314,1.4838566722855973e-6,1.5925587343009468e-6,9.953022462239048e-5
t8315,1.426438467864075e-6,1.5468117035508185e-6,8.847947891420889e-5
t8316,1.4085423509171608e-6,1.5294569112944212e-6,8.527670221589353e-5
t8317,1.4237809793456978e-6,1.5337882206405037e-6,8.77663504976713e-5
t8318,1.480069772521799e-6,1.5705236759048468e-6,9.889113961109924e-5
t8319,1.6149530833530168e-6,1.6646481802987434e-6,0.00014205255422418788
t8320,2.207362871830926e-6,1.9001573005778621e-6,0.0014370354525228724
t8321,0.004688219195072496,2.6110838938911504e-6,2.7508956976178944
