Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022449023369503105,0.0,0.0,0.0,0.0,0.0,0.0,0.004327594579598366,0.041529697024468015,2.6508427382189375,0.011150502445601344,2.3303441673822025,0.0022449023369503105,0.0022449023369503105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604716400476232,5.376494879578874,0.9080955580692519,11.38999148435741
t2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007160339925329197,0.0,0.0,0.0,0.0,0.0,0.0,0.0011283626900612167,0.001367743449382227,0.001400773589113544,0.00909606519896643,2.3249839667219425,0.0007160339925329197,0.0007160339925329197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12877615673583728,7.719419473148969,1.7781446735406812,11.966465317052553
t2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004938690217175037,0.0,0.0,0.0,0.0,0.0,0.0,0.0008520288173087436,0.0009590670381080036,0.0009681538170140738,0.0008788917520704974,0.0010081302327868335,0.0004938690217175037,0.0004938690217175037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468734741090174,17.23993683637999,12.508514954946651,30.223334411139255
t2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015302841761446115,0.0,0.0,0.0,0.0,0.0,0.0,0.00028630292606463665,0.00029602102752681795,0.00029938538559056566,0.0002101240337948123,0.00029518473181099785,0.00015302841761446115,0.00015302841761446115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344543736210589,29.350637668455416,23.817595155011674,54.10453330044578
t2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.944826378354339e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00019578782287152095,0.00018707094828115765,0.0001878275976679564,0.0001493112576411632,0.0001865059658010983,7.944826378354339e-5,7.944826378354339e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9720250597873066,29.284076397090132,23.656197218115597,53.91344352337664
t2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015336737293723606,0.0,0.0,0.0,0.0,0.0,0.0,0.0003028198711567078,0.0002999013658026634,0.0003008034509583393,0.00021626889362275686,0.0002962634359486614,0.00015336737293723606,0.00015336737293723606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814522707292551,29.6965225050672,23.817334952219564,54.49718588715232
t2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015400364420924126,0.0,0.0,0.0,0.0,0.0,0.0,0.0003002560736696906,0.0003002450592180707,0.000300979317161721,0.00021563106901540335,0.00029648285589522843,0.00015400364420924126,0.00015400364420924126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814508666960297,29.70478011337465,23.818633795132584,54.50674038051085
t2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015389630933891006,0.0,0.0,0.0,0.0,0.0,0.0,0.00029605832285999,0.00029943119899212677,0.00030072079938248174,0.0002134837500106577,0.0002963333802939708,0.00015389630933891006,0.00015389630933891006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814489477365659,29.705492162962557,23.818517466089276,54.50732629316796
t2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001542373636570779,0.0,0.0,0.0,0.0,0.0,0.0,0.00029065279673087596,0.0002986645556896583,0.0003004846917848914,0.0002105296685212287,0.0002962125903114954,0.0001542373636570779,0.0001542373636570779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814470148595198,29.71252085925371,23.819692974634556,54.515520105141796
t2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015225064505780517,0.0,0.0,0.0,0.0,0.0,0.0,0.0002826108991909315,0.0002948593875123601,0.0002991632862710559,0.00020535146627285577,0.00029525835969544846,0.00015225064505780517,0.00015225064505780517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814449084853334,29.698328256363368,23.816738143400375,54.49834530358319
t2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015464035282352652,0.0,0.0,0.0,0.0,0.0,0.0,0.0002744280463724925,0.0002956524689053415,0.0002997750813283352,0.00020135663164456088,0.00029581122421931325,0.00015464035282352652,0.00015464035282352652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814430014973491,29.73727205717512,23.824943040055842,54.54548904323925
t2644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015508499731393624,0.0,0.0,0.0,0.0,0.0,0.0,0.0002619251915240313,0.00029304051322600667,0.0002993390345556409,0.0001945917925262024,0.00029556853022233063,0.00015508499731393624,0.00015508499731393624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814413753912904,29.7572002666695,23.830363992798194,54.57081535491298
t2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015435856682477958,0.0,0.0,0.0,0.0,0.0,0.0,0.0002428329016766368,0.0002863007558018789,0.0002977486780781658,0.00018394105040612943,0.0002943490900561012,0.00015435856682477958,0.00015435856682477958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814392398033269,29.76839689321688,23.833563260044027,54.58516764124073
t2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.724410835936181e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00018731346339528605,0.0002196467789471717,0.0002254294075170289,0.00015931296561349926,0.00023374553806227442,9.724410835936181e-5,9.724410835936181e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814384326916159,29.79721660046963,23.843732081642173,54.62370429528203
t2647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024429338612920156,0.0,0.0,0.0,0.0,0.0,0.0,0.0005363334315802009,0.0006109184317949943,0.0006218131729439888,0.0007103772112223157,0.0009239211809325733,0.00024429338612920156,0.00024429338612920156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0308112397404432,27.913144015990888,24.23515329575506,53.18324479507325
t2648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022726999905900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0005841981155530941,0.0006764261149821693,0.0006854021779157171,0.0015300270675014285,0.0015722878060243296,0.00022726999905900002,0.00022726999905900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5959391225570552,12.660572914679651,9.563321244784301,22.82556343330016
t2649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002264226344247133,0.0,0.0,0.0,0.0,0.0,0.0,0.0006749202864575288,0.0008509766834833005,0.000869054016118654,0.008300812485286982,0.9683612220807832,0.0002264226344247133,0.0002264226344247133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15484610395897216,6.013401616064806,0.9082566091008683,8.05624058258005
t2650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008223316508176523,0.0,0.0,0.0,0.0,0.0,0.0,0.0035933710529992653,0.022343657351331415,0.17300825100178452,0.011035255554087178,2.330143786328043,0.0008223316508176523,0.0008223316508176523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06047456803017501,4.447294157516423,0.9080315755034452,7.958391617290742
t2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.973093506891432,0.0,0.0,0.0,0.0,0.0,0.0,0.010798482045886097,0.044659785919299214,2.653313393060128,0.011203011054688437,2.3303933631019236,14.973093506891432,14.973093506891432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060479405037921874,3.326481294707377,0.9079081557151802,54.2645174113167
t2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97760907902056,0.0,0.0,0.0,0.0,0.0,0.0,0.011266023983196873,0.045352005516445755,2.654023450190294,0.011224371963931983,2.330425518690458,14.97760907902056,14.97760907902056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060480439774774436,2.8970647571107997,0.9078907325108445,53.85055453680242
t2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.978791985710018,0.0,0.0,0.0,0.0,0.0,0.0,0.011498286384612895,0.04551528081882447,2.654184863344515,0.011230764318476343,2.3304365854866336,14.978791985710018,14.978791985710018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06048062854324804,2.627246255945136,0.9078880124396106,53.58485663441111
t2654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.978006889552901,0.0,0.0,0.0,0.0,0.0,0.0,0.011158233957282472,0.04541298301539065,2.6540987191791476,0.011218132840907618,2.330424065613201,14.978006889552901,14.978006889552901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604800232345705,3.3717305148068224,0.9079008124216444,54.32644415372767
t2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.678759362328439,0.0,0.0,0.0,0.0,0.0,0.0,0.010397266966327038,0.04517470123939193,2.6538916193439825,0.011197596265140898,2.330401528391251,6.678759362328439,6.678759362328439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06047904385771588,3.8497886576523848,0.9079196584866075,29.90552815918812
t2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004936649394333222,0.0,0.0,0.0,0.0,0.0,0.0,0.0054576375469853455,0.04400088685936591,2.652903745704685,0.011143760154949955,2.330338565614686,0.004936649394333222,0.004936649394333222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06047735397880449,3.85028390320734,0.9079707339240843,9.8773865351739
t2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003315832873438373,0.0,0.0,0.0,0.0,0.0,0.0,0.0033055074542701645,0.03892279650079852,2.649226610789725,0.011083394922105961,2.3302642876010147,0.003315832873438373,0.003315832873438373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061957998703228205,4.285949247505333,0.9080216759129802,10.298679018009771
t2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009457124865490775,0.0,0.0,0.0,0.0,0.0,0.0,0.001405327640150697,0.0017880151273631081,0.0018518309238791544,0.008918378845129377,2.3240382868918457,0.0009457124865490775,0.0009457124865490775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13184022369023543,7.402365474733777,2.1905201052506835,12.065564780562713
t2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000498306384947232,0.0,0.0,0.0,0.0,0.0,0.0,0.0008619216372358904,0.000972800472975292,0.0009823814997612947,0.0008513733721772472,0.00099553250852531,0.000498306384947232,0.000498306384947232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4612192538397528,16.962692965767566,13.05685717249325,30.486928320746088
t2660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001250960217821045,0.0,0.0,0.0,0.0,0.0,0.0,0.0002302204511516849,0.00024271381822638644,0.0002453511903141231,0.00018927160053722685,0.0002430554060520623,0.0001250960217821045,0.0001250960217821045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197650204897247,28.899740552078292,23.655542874978174,53.47657434807782
t2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012503971239116694,0.0,0.0,0.0,0.0,0.0,0.0,0.00023896286823549037,0.00024483077120446647,0.00024609884583968235,0.00019396140628862417,0.0002436345449519818,0.00012503971239116694,0.00012503971239116694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714612555550405,29.283512359946283,23.65562812139321,53.91214434446823
t2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012535265952005339,0.0,0.0,0.0,0.0,0.0,0.0,0.0002421126796261243,0.00024588497932536465,0.0002465248769543185,0.00019533019140229125,0.00024398487427152186,0.00012535265952005339,0.00012535265952005339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714605329618646,29.283587294569735,23.655654167990857,53.91225189110259
t2663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001256694227628954,0.0,0.0,0.0,0.0,0.0,0.0,0.00024290520597938892,0.00024641022459207006,0.0002467386453324312,0.00019523584825347325,0.0002441734164991107,0.0001256694227628954,0.0001256694227628954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714597524849435,29.283656324960457,23.655652355278026,53.912320904332375
t2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001256454414711251,0.0,0.0,0.0,0.0,0.0,0.0,0.00024202547294646106,0.0002462337828748622,0.0002466841316576184,0.0001939819774423995,0.00024413846231699737,0.0001256454414711251,0.0001256454414711251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971459529308681,29.283697125486828,23.655645287352442,53.91235194229961
t2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001258989769961102,0.0,0.0,0.0,0.0,0.0,0.0,0.00024004265323781577,0.00024611604253021297,0.0002466581621460262,0.00019210138384555934,0.00024414320470491735,0.0001258989769961102,0.0001258989769961102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714591218334045,29.28371589091605,23.65564073063088,53.912362501757784
t2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012612222194470805,0.0,0.0,0.0,0.0,0.0,0.0,0.00023687102835603886,0.0002456798791123933,0.00024654699844319904,0.0001894092641779482,0.000244082907190163,0.00012612222194470805,0.00012612222194470805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714589437809968,29.283714791401195,23.655639897725305,53.91235458965061
t2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012632486558337348,0.0,0.0,0.0,0.0,0.0,0.0,0.0002323192274119496,0.0002448261767258328,0.0002463051942289615,0.00018577709666732422,0.0002439073412957053,0.00012632486558337348,0.00012632486558337348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714588146544183,29.283695430976977,23.65564378743883,53.912330142703304
t2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012625890419972402,0.0,0.0,0.0,0.0,0.0,0.0,0.0002257743613474033,0.00024304280958296453,0.00024570484225364196,0.00018076263977826325,0.00024340564431147907,0.00012625890419972402,0.00012625890419972402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714588939806064,29.28365407560212,23.655650509930467,53.91228094652307
t2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012578132910718277,0.0,0.0,0.0,0.0,0.0,0.0,0.00021635114068130226,0.0002397664502911062,0.00024465142751710844,0.0001737820572228276,0.00024250541044475358,0.00012578132910718277,0.00012578132910718277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714591563955303,29.283587279633284,23.65565305824216,53.912193894744455
t2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012519603076872215,0.0,0.0,0.0,0.0,0.0,0.0,0.00020223141616296646,0.00023450082115358077,0.0002432077204449711,0.00016371055677467028,0.00024125866322757583,0.00012519603076872215,0.00012519603076872215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714597396760826,29.28351085985241,23.655628366153234,53.912059462951795
t2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7697117578129125e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.00013179196403725213,0.00014577780454514018,0.0001474981423156179,0.0001284783534797652,0.000157673951193311,5.7697117578129125e-5,5.7697117578129125e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714601053764005,26.387058052875798,23.655541132478866,51.01494360229937
t2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003319910427270318,0.0,0.0,0.0,0.0,0.0,0.0,0.0009379880091529046,0.00102067054117043,0.0010048535673204033,0.002123504462155981,0.0016600988084744027,0.0003319910427270318,0.0003319910427270318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5659215190098574,13.209928382103135,11.830769410746079,25.614362400375526
t2673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042063662863754816,0.0,0.0,0.0,0.0,0.0,0.0,0.001414768254516185,0.0016402497786090833,0.0015541400962119265,0.009481916420650778,2.313533268492825,0.00042063662863754816,0.00042063662863754816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13642541986445153,4.9347307859340805,1.3504876836433357,8.750530142370593
t2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03504198919391945,0.0,0.0,0.0,0.0,0.0,0.0,0.010950192154314144,0.04411005158380921,2.652439058829942,0.010967248673565501,2.329599004250594,0.03504198919391945,0.03504198919391945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06047330531662567,3.169078835402406,0.9080591135184942,9.290802777311509
t2675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97442253029108,0.0,0.0,0.0,0.0,0.0,0.0,0.009625073967941135,0.042982500413520086,2.6508692909518428,0.010995146508644018,2.329821853133229,14.97442253029108,14.97442253029108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604741710230702,2.9206482164201324,0.908039628343047,53.856723471634666
t2676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.651957016649407,0.0,0.0,0.0,0.0,0.0,0.0,0.008555004187851729,0.042949543099666115,2.6510374034870345,0.010982169877500909,2.329834156229007,6.651957016649407,6.651957016649407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060474063117456386,2.853094161915616,0.908044276739787,28.82084182860214
t2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.978743905592898,0.0,0.0,0.0,0.0,0.0,0.0,0.010794904198983936,0.04468643491229653,2.6531576298517625,0.011052514016013232,2.330022753663906,14.978743905592898,14.978743905592898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06047531581033691,3.0784903273151194,0.9080167412426872,54.0329283377898
t2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97834555458415,0.0,0.0,0.0,0.0,0.0,0.0,0.010475809601371754,0.044569116679759255,2.65302760487453,0.011045935715833077,2.330017603512816,14.97834555458415,14.97834555458415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060474966491717456,3.55451522570681,0.9080251797756271,54.507188106110924
t2679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.963605154266112,0.0,0.0,0.0,0.0,0.0,0.0,0.009134763430237296,0.04388242009332219,2.652221066868732,0.01101158300562536,2.3299480488215853,14.963605154266112,14.963605154266112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06047385493682596,3.5318988343871416,0.9080452527018473,54.43743128704365
t2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013711941755856843,0.0,0.0,0.0,0.0,0.0,0.0,0.0026536217500467913,0.034179106018569876,2.6021490110778713,0.010904416363298914,2.3296907875989543,0.0013711941755856843,0.0013711941755856843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06047123750086534,5.213160777757364,0.9080956542974641,11.16541819489119
