BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell
t1159,6.303219360573733,8.808882756301472,-0.0002851403304687318,0.0,0.0,0.0,6.152287110441296e-7,49.99998012493824,-0.0,-68.0,56.46067872148198,-53.57246176411948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998012493824,-0.0,-0.0,0.0,0.0,0.0,49.99998012493824
t1160,14.86045918462484,0.0002777367726269332,-0.9822819583256776,0.0,0.0,0.0,5.94734346219468e-7,27.68101059201064,-0.0,-68.0,70.14705140773901,-43.706495549709935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.68101059201064,-0.0,-0.0,0.0,0.0,0.0,27.68101059201064
t1161,43.75809298669289,0.0009433971016640946,-2.5177664639432886,0.0,0.0,0.0,5.93012399352678e-7,-59.01548643992052,-0.0,-71.0,109.60785850892618,-20.833620009669552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.01548643992052,-0.0,-0.0,0.0,0.0,59.01548643992052,0.0
t1162,60.50508578391586,0.0012355019715914305,-5.048588478986602,0.0,0.0,0.0,5.922133533609372e-7,-110.3319571922494,-0.0,-70.0,135.48194339074567,-10.60769702539722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.3319571922494,-0.0,-0.0,0.0,0.0,110.3319571922494,0.0
t1163,78.6979710095944,0.001400679206021299,-25.027722769363663,0.0,0.0,0.0,5.918420964136325e-7,-106.48361449751724,-0.0,-67.0,131.779556836661,-11.967573789967467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.48361449751724,-0.0,-0.0,0.0,0.0,106.48361449751724,0.0
t1164,74.10193377269789,0.0010839212835514077,-49.98854309595295,0.0,0.0,0.0,5.916155623679183e-7,-75.29642694853354,-0.0,-64.0,128.38801448262282,-13.206040151439659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29642694853354,-0.0,-0.0,0.0,0.0,75.29642694853354,0.0
t1165,72.30399141238513,0.0009059302283014943,-49.99209066347186,0.0,0.0,0.0,5.914796581029485e-7,-69.573083197548,-0.0,-68.0,128.44567297119983,-13.185378983831308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.573083197548,-0.0,-0.0,0.0,0.0,69.573083197548,0.0
t1166,67.95631919561701,0.0008698809261585092,-49.992724664380326,0.0,0.0,0.0,5.9143878065411e-7,-51.90998887764012,-0.0,-69.0,119.5741810397335,-16.62863459346847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.90998887764012,-0.0,-0.0,0.0,0.0,51.90998887764012,0.0
t1167,67.7065860175618,0.0007448333887449814,-49.99408382168347,0.0,0.0,0.0,5.913004407325957e-7,-59.39657425490074,-0.0,-70.0,125.7345664530601,-14.051217246513755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.39657425490074,-0.0,-0.0,0.0,0.0,59.39657425490074,0.0
t1168,65.85613234970774,0.002662189812048063,-5.051327676005866,0.0,0.0,0.0,5.919701365806267e-7,-107.7897493634833,-0.0,-72.0,131.14809308820315,-12.16578860801759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.7897493634833,-0.0,-0.0,0.0,0.0,107.7897493634833,0.0
t1169,42.30513677025003,0.003722551533524145,-2.3461703621651786,0.0,0.0,0.0,5.936815896771387e-7,-28.107919970932777,-0.0,-80.0,95.45488984710724,-27.30963685739547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.107919970932777,-0.0,-0.0,0.0,0.0,28.107919970932777,0.0
t1170,9.776055062814985,26.445442117439296,-0.0005884292448207721,0.0,0.0,0.0,6.152637582067996e-7,49.99998472320646,-0.0,-91.0,57.42502685548256,-52.64589837303071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998472320646,-0.0,-0.0,0.0,0.0,0.0,49.99998472320646
t1171,8.887670261533232,29.520250363444227,-0.0005917903692884152,0.0,0.0,0.0,6.15242105334236e-7,49.99997872125707,-0.0,-90.0,55.80021294918235,-54.20750701090222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99997872125707,-0.0,-0.0,0.0,0.0,0.0,49.99997872125707
t1172,10.248540535445374,27.154616869902885,-0.0005933110376209511,0.0,0.0,0.0,6.152308169754764e-7,49.99998427906235,-0.0,-89.0,55.80272089670241,-54.205251264107034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998427906235,-0.0,-0.0,0.0,0.0,0.0,49.99998427906235
t1173,11.609341510299823,19.79556006588677,-0.0005942831797836754,0.0,0.0,0.0,6.152238191258189e-7,49.99998551754535,-0.0,-83.0,55.801898167930474,-54.20617297242666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998551754535,-0.0,-0.0,0.0,0.0,0.0,49.99998551754535
t1174,12.970070473050821,18.431336054392006,-0.0005942997676610148,0.0,0.0,0.0,6.15222568543776e-7,49.99998608011742,-0.0,-83.0,55.803692606218746,-54.20447290795428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998608011742,-0.0,-0.0,0.0,0.0,0.0,49.99998608011742
t1175,14.330677626978943,9.08189417140039,-0.0005946264346272546,0.0,0.0,0.0,6.152153882243226e-7,49.99998233097109,-0.0,-75.0,55.798060825319766,-54.21000683386226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998233097109,-0.0,-0.0,0.0,0.0,0.0,49.99998233097109
t1176,15.690941513747116,3.7654570501435325,-0.000594800644614647,0.0,0.0,0.0,6.152068928685328e-7,49.999987319840244,-0.0,-71.0,55.775907737072004,-54.2316808139244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999987319840244,-0.0,-0.0,0.0,0.0,0.0,49.999987319840244
t1177,15.690927856930847,7.7204968110335885,-0.0005928537130957029,0.0,0.0,0.0,6.152140789349682e-7,49.99998779540285,-0.0,-75.0,55.79863326488713,-54.20943486836848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998779540285,-0.0,-0.0,0.0,0.0,0.0,49.99998779540285
t1178,14.330647523836898,6.090234888440094,-0.0005918367887244463,0.0,0.0,0.0,6.152115895009379e-7,49.999988064296076,-0.0,-72.0,55.793842424423445,-54.21410305799246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999988064296076,-0.0,-0.0,0.0,0.0,0.0,49.999988064296076
t1179,12.970028942751558,5.459476625686596,-0.0005903005281236043,0.0,0.0,0.0,6.152090456546827e-7,49.99998368240012,-0.0,-70.0,55.789468124636315,-54.2183535804998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998368240012,-0.0,-0.0,0.0,0.0,0.0,49.99998368240012
t1180,11.609291775244055,3.8704217959329044,-0.0005889166699382246,0.0,0.0,0.0,6.152033299464406e-7,49.99998819950094,-0.0,-67.0,55.76406603781914,-54.24316088553621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998819950094,-0.0,-0.0,0.0,0.0,0.0,49.99998819950094
t1181,10.248491209339859,6.180578273525912,-0.0005843264065206883,0.0,0.0,0.0,6.15211490807348e-7,49.999983328481505,-0.0,-68.0,55.78962247232241,-54.21807746279224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999983328481505,-0.0,-0.0,0.0,0.0,0.0,49.999983328481505
t1182,8.887642947424213,17.50149423114489,-0.000576527144461909,0.0,0.0,0.0,6.152240190902698e-7,49.99998713942368,-0.0,-78.0,55.8097431735564,-54.19827295828177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998713942368,-0.0,-0.0,0.0,0.0,0.0,49.99998713942368
t1183,9.829187790414323,33.76323813545448,-0.00027995320860075163,0.0,0.0,0.0,6.152285396433531e-7,49.99998565916694,-0.0,-96.0,56.21417567011537,-53.80628760288353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998565916694,-0.0,-0.0,0.0,0.0,0.0,49.99998565916694
t1184,30.30557991855292,0.00027300354788817424,-0.9833272747843972,0.0,0.0,0.0,5.943576156617851e-7,42.52081428627379,-0.0,-102.0,71.7971747433904,-41.6404926995548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.52081428627379,-0.0,-0.0,0.0,0.0,0.0,42.52081428627379
t1185,67.24633458475179,0.0009917252446747548,-2.5250700678024898,0.0,0.0,0.0,5.926490146526512e-7,-18.11465209915398,-0.0,-102.0,88.75425885891605,-33.361841022821366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11465209915398,-0.0,-0.0,0.0,0.0,18.11465209915398,0.0
t1186,84.19306921877867,0.001488450133063932,-5.042951002815047,0.0,0.0,0.0,5.920623804446974e-7,-69.9684519454199,-0.0,-97.0,108.98672848714219,-21.169861228030534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9684519454199,-0.0,-0.0,0.0,0.0,69.9684519454199,0.0
t1187,73.65331398040948,0.0014402501101072889,-25.02721637773709,0.0,0.0,0.0,5.916592866164221e-7,-79.20293568414384,-0.0,-94.0,135.16499094490223,-10.589575645107388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.20293568414384,-0.0,-0.0,0.0,0.0,79.20293568414384,0.0
t1188,72.00370970525927,0.0009826117750762428,-49.99079629578,0.0,0.0,0.0,5.913618307621413e-7,-50.09683431763356,-0.0,-90.0,130.58629205019292,-12.503331773230789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09683431763356,-0.0,-0.0,0.0,0.0,50.09683431763356,0.0
t1189,64.80599321922762,0.0007816345679380167,-49.99360878879504,0.0,0.0,0.0,5.911740662098701e-7,-43.85426667072376,-0.0,-91.0,131.9709287639779,-11.92980617749739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.85426667072376,-0.0,-0.0,0.0,0.0,43.85426667072376,0.0
t1190,70.45199030753403,0.0006782384769346563,-49.9946956861543,0.0,0.0,0.0,5.910246917168113e-7,-62.615102471738446,-0.0,-78.0,132.11955461755412,-11.962403024591223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.615102471738446,-0.0,-0.0,0.0,0.0,62.615102471738446,0.0
t1191,67.35364881649132,0.0008905953414274602,-49.99280631865439,0.0,0.0,0.0,5.912830827866147e-7,-74.01047757633027,-0.0,-69.0,136.08194878127185,-10.433186828974748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.01047757633027,-0.0,-0.0,0.0,0.0,74.01047757633027,0.0
t1192,52.609233575713596,0.0032871342250810703,-5.046076257981165,0.0,0.0,0.0,5.920266206447321e-7,-89.28099348721398,-0.0,-76.0,130.50330623119368,-12.788735215831098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.28099348721398,-0.0,-0.0,0.0,0.0,89.28099348721398,0.0
t1193,38.15677487155513,0.003947081640517697,-2.345892772927766,0.0,0.0,0.0,5.935135257409456e-7,-25.953042194956854,-0.0,-80.0,96.89407985567416,-26.755844862419757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.953042194956854,-0.0,-0.0,0.0,0.0,25.953042194956854,0.0
t1194,11.321935632287483,27.23747863791436,-0.0005240670476418679,0.0,0.0,0.0,6.186495494004823e-7,49.99998859045803,-0.0,-94.0,57.77248799229925,-52.3313448326703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998859045803,-0.0,-0.0,0.0,0.0,0.0,49.99998859045803
t1195,12.341244081857742,31.455663673997204,-0.0005265690910012098,0.0,0.0,0.0,6.186451997831612e-7,49.99998308224279,-0.0,-96.0,56.11398484965851,-53.910335628003594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998308224279,-0.0,-0.0,0.0,0.0,0.0,49.99998308224279
t1196,15.010215477937662,27.786692791426475,-0.0005278588513225262,0.0,0.0,0.0,6.186336243003584e-7,49.99998827504645,-0.0,-95.0,56.11409755560726,-53.910448238679635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998827504645,-0.0,-0.0,0.0,0.0,0.0,49.99998827504645
t1197,17.67915801541015,24.11775037995154,-0.0005283983097368746,0.0,0.0,0.0,6.186223815573758e-7,49.99998407643952,-0.0,-94.0,56.11415379680981,-53.91050437959075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998407643952,-0.0,-0.0,0.0,0.0,0.0,49.99998407643952
t1198,20.348045871866518,22.448861969082444,-0.000528369899264529,0.0,0.0,0.0,6.186132342957408e-7,49.99998898346817,-0.0,-95.0,56.11418201149535,-53.91053246350846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998898346817,-0.0,-0.0,0.0,0.0,0.0,49.99998898346817
t1199,23.016784458040636,12.780123012234153,-0.0005285033932445594,0.0,0.0,0.0,6.18602377138634e-7,49.999989530333494,-0.0,-88.0,56.11419301950227,-53.91054351410733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999989530333494,-0.0,-0.0,0.0,0.0,0.0,49.999989530333494
t1200,25.615718241360025,6.181189193016241,-0.0005284377714599077,0.0,0.0,0.0,6.185968052270209e-7,49.9999897417744,-0.0,-84.0,56.11419450758208,-53.91054524329185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.9999897417744,-0.0,-0.0,0.0,0.0,0.0,49.9999897417744
t1201,25.61576965644007,0.18115515682348504,-0.0005352078415845373,0.0,0.0,0.0,6.18540164944599e-7,49.999990152252664,-0.0,-78.0,56.11418013111453,-53.910541885982695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999990152252664,-0.0,-0.0,0.0,0.0,0.0,49.999990152252664
t1202,23.017193006633345,0.7797215095199206,-0.0005310409220597942,0.0,0.0,0.0,6.185578896385519e-7,49.999990396131174,-0.0,-76.0,56.11417343570078,-53.91052930425212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999990396131174,-0.0,-0.0,0.0,0.0,0.0,49.999990396131174
t1203,20.34842168801641,0.44849725082800873,-0.0005321460197832528,0.0,0.0,0.0,6.185378702711434e-7,49.9999858937674,-0.0,-73.0,56.114153189420776,-53.910512384935735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.9999858937674,-0.0,-0.0,0.0,0.0,0.0,49.9999858937674
t1204,17.67950130141397,4.117402265716706,-0.0005244087923814962,0.0,0.0,0.0,6.18571848497778e-7,49.99999037423822,-0.0,-74.0,56.11413027526777,-53.91048180501608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99999037423822,-0.0,-0.0,0.0,0.0,0.0,49.99999037423822
t1205,15.01052076171563,7.7863773246277965,-0.0005200767695531956,0.0,0.0,0.0,6.185762820876011e-7,49.99999012775003,-0.0,-75.0,56.11408315959825,-53.910433294111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99999012775003,-0.0,-0.0,0.0,0.0,0.0,49.99999012775003
t1206,12.34150626190302,18.45538564709973,-0.0005140710853470333,0.0,0.0,0.0,6.185825971772295e-7,49.99998956955579,-0.0,-83.0,56.11401533884908,-53.91036474362724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998956955579,-0.0,-0.0,0.0,0.0,0.0,49.99998956955579
t1207,16.574577006431877,31.003638935310228,-0.0002449794324065691,0.0,0.0,0.0,6.185857919742136e-7,49.99998414227191,-0.0,-101.0,56.7368320869176,-53.31477200766108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998414227191,-0.0,-0.0,0.0,0.0,0.0,49.99998414227191
t1208,42.30810302914807,0.00023902081174018538,-0.9843021175374397,0.0,0.0,0.0,5.945040323468495e-7,34.782438576269506,-0.0,-107.0,73.00321195242242,-42.10966848390165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.782438576269506,-0.0,-0.0,0.0,0.0,0.0,34.782438576269506
t1209,72.80796319179326,0.0010488308995710528,-2.514086829686489,0.0,0.0,0.0,5.930372471372086e-7,-64.92505284219463,-0.0,-102.0,115.07811912644567,-18.447969498510908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.92505284219463,-0.0,-0.0,0.0,0.0,64.92505284219463,0.0
t1210,87.65590169013662,0.001369993855593798,-5.041453848008896,0.0,0.0,0.0,5.923266967108375e-7,-99.85160576005643,-0.0,-93.0,124.80032564772517,-14.564516308468356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.85160576005643,-0.0,-0.0,0.0,0.0,99.85160576005643,0.0
t1211,89.35563043499765,0.0012333449219540768,-25.032789289980176,0.0,0.0,0.0,5.917380318687849e-7,-92.67962316552729,-0.0,-83.0,125.62480293820278,-14.269237358506615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.67962316552729,-0.0,-0.0,0.0,0.0,92.67962316552729,0.0
t1212,89.20452681965352,0.0010511315985360166,-49.988221475993925,0.0,0.0,0.0,5.91518640261439e-7,-72.75638193246803,-0.0,-72.0,121.4082442877162,-15.869197414232776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75638193246803,-0.0,-0.0,0.0,0.0,72.75638193246803,0.0
t1213,86.30348365908478,0.0007579162976387138,-49.99372203747923,0.0,0.0,0.0,5.912803319261891e-7,-86.47383565333783,-0.0,-67.0,129.69921104960935,-12.535873517595729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.47383565333783,-0.0,-0.0,0.0,0.0,86.47383565333783,0.0
t1214,88.45309324614227,0.0007498906557444349,-49.99394672805605,0.0,0.0,0.0,5.912621185621138e-7,-92.43549206506758,-0.0,-64.0,130.40861083309306,-12.432993760130033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.43549206506758,-0.0,-0.0,0.0,0.0,92.43549206506758,0.0
t1215,85.20367374168121,0.0009658403606471308,-49.99187390866576,0.0,0.0,0.0,5.914540025031021e-7,-70.67129090250366,-0.0,-64.0,117.05644396283569,-17.597897317262607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.67129090250366,-0.0,-0.0,0.0,0.0,70.67129090250366,0.0
t1216,79.65532677995795,0.0026603513604040972,-5.052444668327584,0.0,0.0,0.0,5.918994884160521e-7,-107.22412663619836,-0.0,-71.0,119.93359963305994,-16.31499404394622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.22412663619836,-0.0,-0.0,0.0,0.0,107.22412663619836,0.0
t1217,50.65484667809024,0.003741849845438918,-2.3486786248097893,0.0,0.0,0.0,5.933196966861435e-7,-40.066028904859856,-0.0,-79.0,97.18400973096925,-26.427868750462633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.066028904859856,-0.0,-0.0,0.0,0.0,40.066028904859856,0.0
t1218,13.272962951256805,20.820411405632434,-0.0005877982031656463,0.0,0.0,0.0,6.153373965013244e-7,49.99998643933612,-0.0,-90.0,58.01373082114715,-52.10648186256282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998643933612,-0.0,-0.0,0.0,0.0,0.0,49.99998643933612
t1219,11.843835826232874,30.16226120777028,-0.0005908074290802298,0.0,0.0,0.0,6.153294851471982e-7,49.99998082893304,-0.0,-94.0,56.003672359957974,-54.00914592146171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998082893304,-0.0,-0.0,0.0,0.0,0.0,49.99998082893304
t1220,14.313262144572642,23.69241580232144,-0.0005925870813601213,0.0,0.0,0.0,6.153208202596749e-7,49.99998589960409,-0.0,-90.0,56.003973035135914,-54.00902685308163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998589960409,-0.0,-0.0,0.0,0.0,0.0,49.99998589960409
t1221,16.782635849574373,21.222153269514052,-0.0005931970021023907,0.0,0.0,0.0,6.153146133490801e-7,49.99998645670486,-0.0,-90.0,56.0044738027531,-54.00863874006562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998645670486,-0.0,-0.0,0.0,0.0,0.0,49.99998645670486
t1222,19.251941131970543,22.751550468675095,-0.0005930215699111582,0.0,0.0,0.0,6.153127925404729e-7,49.999987068124156,-0.0,-94.0,56.00515872078965,-54.008026926564085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999987068124156,-0.0,-0.0,0.0,0.0,0.0,49.999987068124156
t1223,21.721125775341388,10.283508282143977,-0.0005933844560732634,0.0,0.0,0.0,6.153024713883875e-7,49.99998302682983,-0.0,-84.0,56.00458844009056,-54.00859921017829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998302682983,-0.0,-0.0,0.0,0.0,0.0,49.99998302682983
t1224,24.189979237218342,4.817584347241197,-0.0005932422527679893,0.0,0.0,0.0,6.152970150233573e-7,49.99998792619023,-0.0,-81.0,56.00309920118424,-54.0100400279663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998792619023,-0.0,-0.0,0.0,0.0,0.0,49.99998792619023
t1225,24.189968313564744,4.816802656179023,-0.0005921395204935651,0.0,0.0,0.0,6.152953102141105e-7,49.99998840424947,-0.0,-81.0,56.00349431647038,-54.009644109325905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998840424947,-0.0,-0.0,0.0,0.0,0.0,49.99998840424947
t1226,21.721102476101546,5.28432660269262,-0.0005907906271161506,0.0,0.0,0.0,6.152909825342507e-7,49.99998853220558,-0.0,-79.0,56.00416527595901,-54.00897465468273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.99998853220558,-0.0,-0.0,0.0,0.0,0.0,49.99998853220558
t1227,19.25191135438343,3.757496634153229,-0.0005897556415631069,0.0,0.0,0.0,6.152827253763195e-7,49.999983923275934,-0.0,-75.0,56.002123657315735,-54.01091288357495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999983923275934,-0.0,-0.0,0.0,0.0,0.0,49.999983923275934
t1228,16.78260776373291,5.222101468288529,-0.0005868214574086337,0.0,0.0,0.0,6.152828831653317e-7,49.999988392216,-0.0,-74.0,56.004481272153555,-54.00857463320942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999988392216,-0.0,-0.0,0.0,0.0,0.0,49.999988392216
t1229,14.313242098523155,9.686492192055173,-0.0005822486829436827,0.0,0.0,0.0,6.152879869429032e-7,49.999983592315694,-0.0,-76.0,56.00695432346511,-54.00607702778326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999983592315694,-0.0,-0.0,0.0,0.0,0.0,49.999983592315694
t1230,11.843823613115669,19.15296014206956,-0.0005754215686609003,0.0,0.0,0.0,6.152951366694448e-7,49.999987399757224,-0.0,-83.0,56.008360553361456,-54.00453884514425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999987399757224,-0.0,-0.0,0.0,0.0,0.0,49.999987399757224
t1231,16.57845587473342,33.11043287305429,-0.00027917154837587405,0.0,0.0,0.0,6.152988004926322e-7,49.999985946528994,-0.0,-103.0,56.67626484556743,-53.36484179822814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.999985946528994,-0.0,-0.0,0.0,0.0,0.0,49.999985946528994
t1232,43.06003158174783,0.00027151729497263246,-0.9838199162059553,0.0,0.0,0.0,5.94391328389075e-7,13.89532442025249,-0.0,-109.0,85.56789723310041,-32.53968342328542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.89532442025249,-0.0,-0.0,0.0,0.0,0.0,13.89532442025249
t1233,74.90846324322006,0.001034455889058423,-2.516137077987333,0.0,0.0,0.0,5.928816751838948e-7,-78.26274658729922,-0.0,-96.0,118.86806933380784,-16.99866195304201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.26274658729922,-0.0,-0.0,0.0,0.0,78.26274658729922,0.0
t1234,87.70800358166238,0.001301590926346111,-5.046605329963659,0.0,0.0,0.0,5.921296912544078e-7,-106.75717329939772,-0.0,-87.0,125.41521533956325,-14.320720467329418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.75717329939772,-0.0,-0.0,0.0,0.0,106.75717329939772,0.0
t1235,89.35708592822574,0.0013604347135707166,-25.02822499520132,0.0,0.0,0.0,5.917144188035472e-7,-116.13649255655073,-0.0,-75.0,136.87468197091576,-10.06839387786377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.13649255655073,-0.0,-0.0,0.0,0.0,116.13649255655073,0.0
t1236,89.20718946413255,0.0009244891603498451,-49.99135074480477,0.0,0.0,0.0,5.913926060729983e-7,-100.8277979706536,-0.0,-64.0,135.86479569234956,-10.253739513677207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8277979706536,-0.0,-0.0,0.0,0.0,100.8277979706536,0.0
t1237,86.30711536670874,0.0007522507657745352,-49.993833194911915,0.0,0.0,0.0,5.91213187010261e-7,-90.41521354846353,-0.0,-65.0,131.12480952312717,-12.023608980553282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.41521354846353,-0.0,-0.0,0.0,0.0,90.41521354846353,0.0
t1238,88.45720519735525,0.0006853856713113294,-49.99459615230605,0.0,0.0,0.0,5.911116721346876e-7,-104.40961531834598,-0.0,-62.0,137.59830956589224,-9.651967261452125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.40961531834598,-0.0,-0.0,0.0,0.0,104.40961531834598,0.0
t1239,85.00691858695536,0.0009062173368386364,-49.99258672191879,0.0,0.0,0.0,5.913664590886777e-7,-99.5973781766172,-0.0,-68.0,140.96988201035168,-8.387725011426818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5973781766172,-0.0,-0.0,0.0,0.0,99.5973781766172,0.0
t1240,77.20703192690416,0.0032043746077564297,-5.046659409771051,0.0,0.0,0.0,5.920794677496574e-7,-121.67227050620905,-0.0,-75.0,135.13939743973899,-10.630682409598384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.67227050620905,-0.0,-0.0,0.0,0.0,121.67227050620905,0.0
t1241,49.803951888888655,0.0038795745544022535,-2.3481053561409935,0.0,0.0,0.0,5.932508487746105e-7,-39.13678373125697,-0.0,-85.0,101.19177119944474,-24.51469216112299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13678373125697,-0.0,-0.0,0.0,0.0,39.13678373125697,0.0
