Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,Total
t285,5.211998771409595e-8,3.977244516368369e-7,1.602931440241213e-5,1.6479158841763062e-5
t286,5.673364048205502e-8,4.081580257583987e-7,1.8024027067429358e-5,1.8488918733669813e-5
t287,6.208846604569725e-8,4.1532256497109064e-7,1.9881022354364143e-5,2.035843338538093e-5
t288,6.843986965107445e-8,4.2070306642086506e-7,2.1357904368346872e-5,2.184704730441881e-5
t289,7.614212313515556e-8,4.2550902174296383e-7,2.226028494661335e-5,2.276193609149147e-5
t290,8.541502097334228e-8,4.288690140411921e-7,2.3114927335551633e-5,2.3629211370566168e-5
t291,9.773752347116357e-8,4.3558032503468976e-7,2.5133368723449002e-5,2.5666686571954855e-5
t292,1.1436582416573011e-7,4.4551926586261207e-7,2.8714190357769017e-5,2.927407544779736e-5
t293,1.3814268880995225e-7,4.616205332223272e-7,3.5092608777628306e-5,3.5692371999660584e-5
t294,1.7634544677849261e-7,4.922300786786041e-7,4.866226379364418e-5,4.933083931910128e-5
t295,2.4753311150416444e-7,5.55576397917504e-7,9.100062694126219e-5,9.180373645068386e-5
t296,4.35849757875536e-7,7.312019687508412e-7,2.718015534127277,2.7180167011790037
t297,1.946780249095849e-7,5.042079488500853e-7,4.4203762477025674e-5,4.490264845078534e-5
t298,1.285581493272826e-7,4.345617424657228e-7,2.1828705381636004e-5,2.2391825273429008e-5
t299,9.783643443442017e-8,4.007494349111122e-7,1.564253556410891e-5,1.614112143345444e-5
t300,8.147412880161476e-8,3.872884111456258e-7,1.3277484993663177e-5,1.3746247533610417e-5
t301,7.076673076134512e-8,3.806459209497163e-7,1.2058451386368462e-5,1.2509864038079523e-5
t302,6.247623516379207e-8,3.741950338203962e-7,1.1153684819288863e-5,1.1590356088273052e-5
t303,5.5341932620953e-8,3.650156868786403e-7,1.0294092114447053e-5,1.0714449733946647e-5
t304,4.866073788939957e-8,3.468499919893598e-7,9.257369567330627e-6,9.652880297209386e-6
t305,4.238129785109373e-8,3.141522917850621e-7,8.0514584693052e-6,8.407992058941356e-6
t306,3.676551368996047e-8,2.664962294347128e-7,6.770260142105726e-6,7.073521885230399e-6
t307,4.101412591900396e-8,3.2298054272606024e-7,9.934651966637004e-6,1.0298646635282069e-5
t308,4.4830108631401923e-8,3.587647306075945e-7,1.2533028354148234e-5,1.2936623193387231e-5
t309,4.8781171218657324e-8,3.8245941470236823e-7,1.4240681684944355e-5,1.4671922270865381e-5
t310,5.3159950234986095e-8,3.981428777634432e-7,1.610846134400746e-5,1.6559764172005888e-5
t311,5.817600294976045e-8,4.0860845556738863e-7,1.805744717708807e-5,1.852423163560522e-5
t312,6.407138896696982e-8,4.159623611000773e-7,1.9959661606793754e-5,2.04396953568608e-5
t313,7.117736580532347e-8,4.2179755403540285e-7,2.1630294570062537e-5,2.2123269489903264e-5
t314,7.998699734192321e-8,4.274573310554017e-7,2.2860116762004526e-5,2.336756109040185e-5
t315,9.129299841086858e-8,4.3439035303357456e-7,2.5064105710082553e-5,2.5589789061526996e-5
t316,1.0644228324674164e-7,4.4448820790071163e-7,2.880982745409311e-5,2.9360757945240564e-5
t317,1.2798077611367822e-7,4.610532751744888e-7,3.547327507985477e-5,3.606230913114294e-5
t318,1.6143215619334887e-7,4.911626414365317e-7,4.933918721457609e-5,4.999178201220597e-5
t319,2.2120707193240055e-7,5.532335368704779e-7,9.170277854614999e-5,9.247721915495287e-5
t320,3.6601706482216097e-7,7.245853293276759e-7,1.1770315678855174,1.1770326584879116
t321,1.7934859377569192e-7,4.988666734716888e-7,4.064184911270484e-5,4.132006437995222e-5
t322,1.2178203172588813e-7,4.2806638088111797e-7,2.083022989406576e-5,2.1380078306672766e-5
t323,9.53646299158682e-8,4.0038587048901425e-7,1.5704486045622082e-5,1.6200236546026965e-5
t324,8.015495925134211e-8,3.8826942924323214e-7,1.3521622947555288e-5,1.3990047336049863e-5
t325,6.979237163014128e-8,3.817060644327763e-7,1.2313634505389709e-5,1.2765132941452626e-5
t326,6.162842261808931e-8,3.7507960851954587e-7,1.1380702144386923e-5,1.1817410175524558e-5
t327,5.4611625869538046e-8,3.6588850454465804e-7,1.0494093794670164e-5,1.091459392508436e-5
t328,4.815967713847023e-8,3.487953187409035e-7,9.463416169194118e-6,9.860371165073493e-6
t329,4.216579047177199e-8,3.1778907306387445e-7,8.248750146824264e-6,8.60870501035991e-6
t330,3.6587468792555135e-8,2.6839845491514286e-7,6.809371022394145e-6,7.114356946101843e-6
t331,4.06483027668223e-8,3.241100910529785e-7,9.845549609485224e-6,1.0210308003305024e-5
t332,4.4250000398644307e-8,3.594611244252552e-7,1.2328929673535769e-5,1.2732640798359668e-5
t333,4.792736111525097e-8,3.828278355481559e-7,1.3986948784135653e-5,1.441770398079906e-5
t334,5.194865980674311e-8,3.98179433548382e-7,1.5769929459488427e-5,1.622005755284355e-5
t335,5.649271340906077e-8,4.0833082425117923e-7,1.7591611508651755e-5,1.8056435046311995e-5
t336,6.174507790179266e-8,4.1522510261567724e-7,1.929642649426262e-5,1.977339667478009e-5
t337,6.788371816354209e-8,4.1973559402189726e-7,2.0630892826419944e-5,2.1118512138605382e-5
t338,7.539955289875737e-8,4.242330998294198e-7,2.1640704318429902e-5,2.214033697115808e-5
t339,8.476744126606105e-8,4.291238937264789e-7,2.2778228199339543e-5,2.3292119534332082e-5
t340,9.681214358420524e-8,4.3545469478088325e-7,2.4879671179759008e-5,2.5411938018124096e-5
t341,1.1310592408857463e-7,4.4538086241962784e-7,2.8531172978012026e-5,2.9089659764520227e-5
t342,1.3659298292951122e-7,4.622979790440257e-7,3.516027426005055e-5,3.5759165222024085e-5
t343,1.7359262011779e-7,4.932329435414064e-7,4.910155776811182e-5,4.976838333177102e-5
t344,2.413136820659745e-7,5.576838131509303e-7,9.280236224547362e-5,9.360135974069052e-5
t345,4.1239565292760083e-7,7.364641337652154e-7,2.706967638877496,2.7069687877372828
t346,1.7864503819566607e-7,4.943466405047995e-7,3.8954022282410306e-5,3.962701396111077e-5
t347,1.1691015692320215e-7,4.2238537283757165e-7,1.9739184819043647e-5,2.027848034880442e-5
t348,9.006147812034869e-8,3.961992192555151e-7,1.500366541416143e-5,1.5489926111537292e-5
t349,7.46132183630636e-8,3.846915073863056e-7,1.2950952677418622e-5,1.3410257403167991e-5
t350,6.389920999745205e-8,3.7667603100351975e-7,1.168212202341638e-5,1.2122697264417352e-5
t351,5.546979706658876e-8,3.6665541008826147e-7,1.060398225576822e-5,1.102610746292307e-5
t352,4.8237763613068324e-8,3.4849033778563637e-7,9.432851104171988e-6,9.829579205570692e-6
t353,4.1878230935109035e-8,3.1610661097757293e-7,8.118049717188133e-6,8.476034559100815e-6
t354,3.6342406407820165e-8,2.6756384444891885e-7,6.667763059360875e-6,6.971669310217614e-6
t355,4.05549090175691e-8,3.2348015439001686e-7,9.87499330544028e-6,1.0239028368847866e-5
t356,4.434555420774841e-8,3.592552967621913e-7,1.3107657278946375e-5,1.3511258129916315e-5
t357,4.824720849122982e-8,3.832749501500665e-7,1.6049712578713756e-5,1.6481234737355052e-5
t358,5.256255669596465e-8,3.995333243518649e-7,1.9760004195380182e-5,2.0212100076428012e-5
t359,5.750526557859918e-8,4.1091307207699015e-7,2.4268327747904156e-5,2.4736746085559746e-5
t360,6.330472920827891e-8,4.1961651755908353e-7,2.927041373554325e-5,2.9753334982310612e-5
t361,7.025718553344274e-8,4.275036204874999e-7,3.3812498693006934e-5,3.431025949902788e-5
t362,7.87794351429646e-8,4.363534062223888e-7,3.634034303952973e-5,3.6855475880895086e-5
t363,8.828968975416708e-8,4.4015476271663095e-7,3.9289714603057097e-5,3.9818159055527894e-5
t364,9.563720365243649e-8,4.237131631897583e-7,3.451231979227549e-5,3.5031670159117684e-5
t365,1.1155216942024789e-7,4.351488955480255e-7,3.570301168353187e-5,3.6249712748500145e-5
t366,1.363018162021385e-7,4.573066436928257e-7,4.162536400535492e-5,4.221897246524988e-5
t367,1.7566063122410158e-7,4.930367337169236e-7,5.662449982383224e-5,5.729319718877326e-5
t368,2.491084233745928e-7,5.638330369517473e-7,0.00011432938045135882,0.00011514232191168516
t369,4.214807278248602e-7,7.411574364480535e-7,2.7259382364552778,2.725939399093442
t370,1.769967910691012e-7,4.951844320168613e-7,3.773721062387475e-5,3.840939184696071e-5
t371,1.1360285317241603e-7,4.223844530753653e-7,1.927823322660272e-5,1.9814220532850503e-5
t372,8.601763397650552e-8,3.9595109775441075e-7,1.455652856577142e-5,1.5038497297502337e-5
t373,7.002330025940057e-8,3.839748217031722e-7,1.234847098815806e-5,1.2802469110120633e-5
t374,5.8953111409693204e-8,3.754767561412944e-7,1.0825946679465725e-5,1.1260376547016712e-5
t375,5.028121067929501e-8,3.6340308657190697e-7,9.362065758588124e-6,9.775750055839326e-6
t376,4.309905692439115e-8,3.4207570704343166e-7,7.804297772259419e-6,8.189472536227242e-6
t377,3.691346661370961e-8,3.03176836647458e-7,6.164629784740122e-6,6.50472008800129e-6
t378,3.146538084651835e-8,2.50401239409037e-7,4.784940034888628e-6,5.066806655144183e-6
t379,3.825477797639556e-8,3.106707158395965e-7,7.095441997122827e-6,7.444367490938819e-6
t380,4.600081542205155e-8,3.5090306378906576e-7,9.778674048592919e-6,1.0175577927804036e-5
t381,5.481763856742394e-8,3.810475967574932e-7,1.2881630570383587e-5,1.3317495805708504e-5
t382,6.503725151115707e-8,4.048451291637923e-7,1.6437700497986425e-5,1.6907582878661376e-5
t383,7.615009707048799e-8,4.253914392549679e-7,2.0553132520163718e-5,2.1054674056489175e-5
t384,8.74764390067955e-8,4.458215810987645e-7,2.4655081584536273e-5,2.5188379604641832e-5
t385,1.2768779886742398e-7,4.7025192719276963e-7,2.6364447948996198e-5,2.696238767505639e-5
t386,1.3139203427723175e-7,4.525471115888599e-7,1.794069000450333e-5,1.8524629150369424e-5
t387,1.3278371305003548e-7,4.384447403155533e-7,1.437405909034977e-5,1.4945287543715358e-5
t388,1.3189742819897788e-7,4.2619767268055864e-7,1.2139948933796704e-5,1.2698044034676241e-5
t389,1.460069540781542e-7,4.455920351590975e-7,1.1477241812884763e-5,1.2068840802122015e-5
t390,1.7850577654670323e-7,4.885604718026408e-7,1.22594490257259e-5,1.2926515274075245e-5
t391,2.7057218070575186e-7,5.568494137591958e-7,1.577466075397742e-5,1.6602082348442367e-5
t392,9.934250703320822e-7,7.041399587961175e-7,3.815921719899869e-5,3.985678222812689e-5
t393,0.0019128495603986744,8.022894847657542e-7,2.750619694883827,2.7525333467337103
t394,3.204783777281452e-7,5.102350673462305e-7,0.0001458884411825595,0.00014671915462763387
t395,1.445407974152176e-7,4.2698221893712303e-7,2.9243973360940376e-5,2.9815496377292715e-5
t396,9.81870354986607e-8,3.9739236217731823e-7,1.7137178210206065e-5,1.7632757607882045e-5
t397,7.603607460381749e-8,3.844038171401071e-7,1.3344403983481236e-5,1.3804843875225161e-5
t398,6.227101030834276e-8,3.749515472200875e-7,1.1280457475673409e-5,1.171768003320184e-5
t399,5.234646043270161e-8,3.6264025687533184e-7,9.668897525184053e-6,1.0083884242492087e-5
t400,4.4584549035827644e-8,3.4172242242796717e-7,8.126943532227583e-6,8.513250503691378e-6
t401,3.8214690038177524e-8,3.048447592430703e-7,6.534305181386016e-6,6.877364630667264e-6
t402,3.282002397428142e-8,2.539719042585575e-7,5.063161406023455e-6,5.349953334256294e-6
t403,3.771082837998562e-8,3.127240430352779e-7,7.495201229848573e-6,7.845636101263836e-6
t404,4.223197176456185e-8,3.5081354151507394e-7,1.0249479483901635e-5,1.0642524997181271e-5
t405,4.6393021803136385e-8,3.775190952438611e-7,1.3185972131546065e-5,1.3609884248593063e-5
t406,5.043086602980012e-8,3.9628178355396766e-7,1.61232181785856e-5,1.6569930828169365e-5
t407,5.409897610190402e-8,4.09501264903482e-7,1.8571853956851432e-5,1.903545419785682e-5
t408,5.738148429168139e-8,4.1891129050507077e-7,1.9541346020608597e-5,2.001763879540535e-5
t409,6.734966130918835e-8,4.25875943171406e-7,1.792809915451999e-5,1.8421324759000584e-5
t410,8.099718702471764e-8,4.3155933447143546e-7,1.4172153081480764e-5,1.4684709602976917e-5
t411,1.2567685231529294e-7,4.5113599233791164e-7,1.2379231772095514e-5,1.2956044616748719e-5
t412,1.3850772894793011e-7,4.604794934853733e-7,1.1397768123009245e-5,1.1996755345442549e-5
t413,1.6052743080917776e-7,4.7678420582541197e-7,1.1203431690886323e-5,1.1840743327520913e-5
t414,2.055316760990441e-7,5.04998627471528e-7,1.2011994889623629e-5,1.2722525193194201e-5
t415,3.243281603957284e-7,5.58713615028513e-7,1.5244808920063061e-5,1.6127850695487303e-5
t416,1.240153389953898e-6,6.822233294691522e-7,3.317175806420281e-5,3.509413478362586e-5
t417,0.0035009662409268365,7.902491435111447e-7,2.75058372111374,2.7540854776038106
t418,2.9681671231232304e-7,5.066081137052073e-7,0.0001900788559723412,0.00019088228079835873
t419,1.3943317155001024e-7,4.2546804593825e-7,3.1776613958112223e-5,3.2341515175600484e-5
t420,9.547074760872877e-8,3.968147125112776e-7,1.753506634372098e-5,1.8027351803840988e-5
t421,7.396067669043237e-8,3.8386890950651927e-7,1.3326534170132112e-5,1.3784363756329063e-5
t422,6.050627446090976e-8,3.7458089958118577e-7,1.1093995390290751e-5,1.1529082564332847e-5
t423,5.078291756425851e-8,3.624630322149826e-7,9.371717815822079e-6,9.78496376560132e-6
t424,4.3142323358280475e-8,3.410350826370632e-7,7.724841794658354e-6,8.109019200653698e-6
t425,3.684308985181444e-8,3.031509222382186e-7,6.094257726980221e-6,6.434251739070254e-6
t426,3.120844846009055e-8,2.4865267812212454e-7,4.694544171953941e-6,4.974405298536156e-6
t427,3.829422858422492e-8,3.0955536769611397e-7,6.975128491057732e-6,7.322978087338071e-6
t428,4.6621298184265447e-8,3.501896076735182e-7,9.622979959726507e-6,1.001979086558429e-5
t429,5.6422410134082184e-8,3.808367667203185e-7,1.2672237283668168e-5,1.3109496460522568e-5
t430,6.818299669855022e-8,4.052709889536399e-7,1.617826884398314e-5,1.665172282963533e-5
t431,8.14244031722269e-8,4.266208344401701e-7,2.0290495777285752e-5,2.079854101489815e-5
t432,9.483693243206033e-8,4.4818423397660705e-7,2.450737234598394e-5,2.505039351239261e-5
t433,1.5816869969866045e-7,4.7428315191846766e-7,2.641952763951926e-5,2.7051979491136388e-5
t434,1.6380764868598679e-7,4.6267151145578396e-7,1.8479412962805093e-5,1.9105892122946864e-5
t435,1.662400328414875e-7,4.49046292756197e-7,1.5061812960640374e-5,1.5677099286238057e-5
t436,1.6651288766529024e-7,4.4005984718854415e-7,1.3172482204390894e-5,1.3779054939244727e-5
t437,1.6529828109822487e-7,4.348620586581166e-7,1.1906450789396978e-5,1.250661112915332e-5
t438,1.761909442681265e-7,4.523233368477409e-7,1.1662586361358012e-5,1.2291100642473879e-5
t439,2.217200521124097e-7,5.122372606682721e-7,1.3600846010864728e-5,1.4334803323645411e-5
t440,3.807656841538083e-7,6.194380967302776e-7,2.1809586546980183e-5,2.2809790327864267e-5
t441,0.005620684244334026,9.311688568198511e-7,2.750541244458803,2.756162859871994
t442,3.7755511617114964e-7,5.314910733155529e-7,0.000232387441256255,0.0002332964874457417
t443,1.4705034879904236e-7,4.341307596651689e-7,3.4384503560964426e-5,3.496568466942864e-5
t444,9.420758670810925e-8,3.9956631711157044e-7,1.773670463186918e-5,1.823047853568886e-5
t445,6.990496347660833e-8,3.8264087732165006e-7,1.290899003034112e-5,1.336153587113938e-5
t446,5.5465734058022475e-8,3.6814601560308065e-7,1.0282206193467485e-5,1.0705817943128588e-5
t447,4.558783363662377e-8,3.460788136234134e-7,8.25547478079212e-6,8.647141428052157e-6
t448,3.824685516578784e-8,3.076244571498296e-7,6.4363598556470405e-6,6.782231167962658e-6
t449,3.2157286608860405e-8,2.4982311355541333e-7,4.825788579241318e-6,5.107768979405591e-6
t450,3.7992117686984664e-8,3.1019034425936544e-7,7.180786030067192e-6,7.528968492013542e-6
t451,4.402584139029979e-8,3.4971022476685704e-7,9.899874468465705e-6,1.0293610534622863e-5
t452,5.021531039255494e-8,3.78246200021224e-7,1.2859318945494581e-5,1.328778045590836e-5
t453,5.6753410415517297e-8,3.9946122657191263e-7,1.6012489178578997e-5,1.6468703815566427e-5
t454,6.321041335170506e-8,4.160353684341302e-7,1.9128257697293186e-5,1.9607503479079023e-5
t455,6.937941571388502e-8,4.303094862321841e-7,2.133732744404438e-5,2.1837016345990446e-5
t456,9.217057934873045e-8,4.447078599576948e-7,2.0955433810388367e-5,2.1492312249694793e-5
t457,1.209315206955313e-7,4.6211002919123966e-7,1.756358900631433e-5,1.8146630556201104e-5
t458,1.2178607265790616e-7,4.3769780924706654e-7,1.3664157263312712e-5,1.4223641145217684e-5
t459,1.3509081093925e-7,4.547583559014491e-7,1.2737035450004218e-5,1.3326884616844917e-5
t460,1.4070294348377047e-7,4.4104687953428943e-7,1.1477336708301091e-5,1.205908653131915e-5
t461,1.6323096377445277e-7,4.73621593541921e-7,1.1792582705788757e-5,1.242943526310513e-5
t462,2.159611430285083e-7,5.233505022214021e-7,1.3818734871450095e-5,1.4558046516700006e-5
t463,3.8459855584983746e-7,6.185554228727641e-7,2.2052339954977527e-5,2.305549393370013e-5
t464,0.0026017771440047317,8.972920728056422e-7,2.750431089059561,2.7530337634956386
t465,4.317938859984605e-7,5.32029440801818e-7,0.0003396540434353014,0.0003406178667621017
t466,1.739388291110973e-7,4.4226710192504746e-7,4.204428059716462e-5,4.2660486528200765e-5
t467,1.144311225972496e-7,4.0433843097775486e-7,2.0006755823240998e-5,2.0525525376816004e-5
t468,8.893996164076149e-8,3.884838615557956e-7,1.4892578914199984e-5,1.5370002737396542e-5
t469,7.453123999442932e-8,3.8196370399147446e-7,1.2865852342304683e-5,1.3322347286290587e-5
t470,6.430343685044978e-8,3.752377822965761e-7,1.1586700131335915e-5,1.202624135048294e-5
t471,5.615964530459075e-8,3.660149717764684e-7,1.0548485113297351e-5,1.097065973037841e-5
t472,4.9033337662237885e-8,3.485567852485777e-7,9.440603139973623e-6,9.838193262884438e-6
t473,4.256052452062983e-8,3.158298352423111e-7,8.160139375492577e-6,8.518529735255517e-6
t474,3.683820852366008e-8,2.6682729583742754e-7,6.788258079564959e-6,7.091923583926047e-6
t475,4.107399803544317e-8,3.2317810878828304e-7,9.931816705168309e-6,1.0296068811992035e-5
t476,4.488711091350687e-8,3.5888572245230585e-7,1.2515202443321006e-5,1.2918975276686818e-5
t477,4.884039184549447e-8,3.8254448171229805e-7,1.4214313390720831e-5,1.4645698264278624e-5
t478,5.322227957535729e-8,3.981844712847809e-7,1.6065019633591942e-5,1.651642638445208e-5
t479,5.824389934956034e-8,4.08626187107974e-7,1.7989947305191443e-5,1.845681739164898e-5
t480,6.414675257547184e-8,4.159573339341217e-7,1.9857929242838008e-5,2.03380333293476e-5
t481,7.126220819726208e-8,4.217669389436048e-7,2.148295907610584e-5,2.197598822324671e-5
t482,8.009323782216894e-8,4.274565694808857e-7,2.266523814134945e-5,2.3172787948652507e-5
t483,9.143099619524254e-8,4.3443834016575273e-7,2.480811366380122e-5,2.5333983000162215e-5
t484,1.0664004211820259e-7,4.446746147871783e-7,2.8485042202212783e-5,2.9036356859118164e-5
t485,1.2829442594925855e-7,4.615418308866758e-7,3.508769714346719e-5,3.5677533400303125e-5
t486,1.619121460457588e-7,4.921259718362956e-7,4.886129623322124e-5,4.95153343511033e-5
t487,2.2195556286939002e-7,5.553440194519857e-7,9.105164058830296e-5,9.182894017062434e-5
t488,3.6721511270645383e-7,7.314796081334087e-7,1.7823093579665577,1.7823104566612784
t489,1.741586801117127e-7,4.950494157260706e-7,3.874996006772923e-5,3.941916816356702e-5
t490,1.1814987883729786e-7,4.2620434892452576e-7,2.0311380563793985e-5,2.085573479155581e-5
t491,9.203203450291218e-8,3.9899856271728273e-7,1.5353101850264537e-5,1.584413244748473e-5
t492,7.690529082978585e-8,3.880175688424899e-7,1.3245600795626742e-5,1.3710523655299018e-5
t493,6.635510523883382e-8,3.820754194960293e-7,1.1969411107479751e-5,1.2417841632214615e-5
t494,5.776158921642672e-8,3.739151272832111e-7,1.0757707739882445e-5,1.1189384456382083e-5
t495,5.0458412088640284e-8,3.632768289722707e-7,9.549747995982405e-6,9.963483237043316e-6
t496,4.385605313575311e-8,3.426757224312769e-7,8.137238063365577e-6,8.523769838932607e-6
t497,3.7949624917166956e-8,3.065319537796436e-7,6.588169654030914e-6,6.932651232727725e-6
