G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_48,G_49,G_50,G_51
0.0,4.3523045551227785e-9,3.692419181171561e-9,0.0,0.0,4.193422465577794e-9,4.120748518396753e-9,4.3444941859745524e-9,4.352328071648765e-9,4.3523261612676934e-9,4.352312813309266e-9,3.7498449135891786e-9,0.0,3.0,90.0,72.0
2.1761774604556194e-9,4.3523108229537695e-9,3.454102437594817e-9,0.0,3.7191588652119287e-10,4.1975746307241075e-9,4.0663499913163495e-9,4.347499344310398e-9,4.352329523860439e-9,4.352327595913722e-9,4.352308953572183e-9,3.710470052866755e-9,0.0,3.0,90.0,72.0
2.176179236812459e-9,4.352330008805804e-9,3.1219731588000973e-9,0.0,7.038878722825405e-10,4.19285870796335e-9,4.013647587536614e-9,4.34816025514128e-9,4.352312153891597e-9,4.352328190283331e-9,4.352307414577028e-9,3.6819560803234875e-9,0.0,3.0,90.0,72.0
2.176179236812459e-9,4.35233080365163e-9,2.2145161727915845e-9,0.0,1.2628136398130565e-9,4.187911477213483e-9,3.9608213417610925e-9,4.348737128054818e-9,4.352312637637576e-9,4.352328797377209e-9,4.352307075658144e-9,3.5191864744000457e-9,0.0,3.0,90.0,72.0
2.176179236812459e-9,4.3523305381411245e-9,1.470428439362586e-9,0.0,1.8864333745933993e-9,4.179636467813658e-9,3.92544525563721e-9,4.348944031529117e-9,4.352311979518409e-9,4.352328671274855e-9,4.3523070124217085e-9,3.310951203651197e-9,0.0,3.0,90.0,72.0
2.176179236812459e-9,4.352331136625833e-9,1.6214095203046897e-9,0.0,2.6570973629074427e-9,4.193006341523187e-9,3.904947282878539e-9,4.349215403791379e-9,4.352312548049779e-9,4.352329178774037e-9,4.3523058580142e-9,2.937768238920947e-9,0.0,3.0,90.0,72.0
2.176179236812459e-9,4.352331261686851e-9,1.8891615435549683e-9,0.0,3.3413550529650605e-9,4.208592011940775e-9,3.910728990564296e-9,4.348782437772779e-9,4.352309299747793e-9,4.352329062865764e-9,4.3523060114893855e-9,2.6144952602856313e-9,0.0,3.0,90.0,72.0
2.1761827895261376e-9,4.3523082056548595e-9,1.6258287423394144e-9,0.0,3.744043060176774e-9,4.207319722979599e-9,3.822856377733668e-9,4.3473016254047765e-9,4.3523081087211485e-9,4.3523287269963955e-9,4.352306471136423e-9,2.8844596381176747e-9,0.0,3.0,90.0,72.0
0.0,2.709825230620231e-9,1.0296231882680763e-9,0.0,2.5446143063839034e-9,2.6636960409589934e-9,2.5456702711104744e-9,2.702774300674049e-9,2.709834703803607e-9,2.968674183841892e-9,3.1576501746996472e-9,2.2776818884855786e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.867644978259201e-10,0.0,2.3755837356779498e-9,2.5028896482600373e-9,2.3589754305220033e-9,0.0,2.540021247719899e-9,3.1576170188565916e-9,3.157652534562714e-9,2.2349709331652054e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,2.347835855934072e-9,2.4769745817661267e-9,2.35618565733645e-9,0.0,2.514350155094384e-9,3.077083784686952e-9,3.4087611799351635e-9,2.311152919218226e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,2.351637077968236e-9,2.4894370442938305e-9,2.3219293110988897e-9,0.0,2.527394237648875e-9,3.1576166083544674e-9,3.157651867641931e-9,2.3590554828255866e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.880062628852442e-10,0.0,2.3720453060458553e-9,2.485315614908225e-9,2.295118047559313e-9,0.0,2.522349896508056e-9,3.0514202305430554e-9,3.3675739166487186e-9,2.3920349157676936e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.475523033994921e-9,0.0,2.4234290169768947e-9,2.540235351604952e-9,2.4360144003824866e-9,0.0,2.5823704161184838e-9,3.1576163272838417e-9,3.157652132580846e-9,2.491063456807471e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.0073458945237343e-9,0.0,2.3558259119269056e-9,2.473594476782366e-9,2.4603305963778325e-9,0.0,2.5163791458599814e-9,3.0750565549563695e-9,3.4050186757402186e-9,2.4551532537619553e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.3561210822495133e-9,0.0,2.524742655288074e-9,2.654545875085559e-9,2.6332490791020034e-9,0.0,2.7051337208287615e-9,3.1576154608943205e-9,3.157662707280106e-9,2.6438568376440027e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.4015949774088878e-9,0.0,2.5163023468883496e-9,2.6240617693018186e-9,2.5794978339133068e-9,0.0,2.6723543796186472e-9,2.9560735006620088e-9,3.157656525327111e-9,2.6171602099780383e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.3894417057994804e-9,0.0,2.4691259932068716e-9,2.5707423145158506e-9,2.5176194020313604e-9,0.0,2.6174743675937596e-9,3.157617889735181e-9,3.15763512005118e-9,2.5667880141303883e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.4135297938099494e-9,0.0,2.4893175122381288e-9,2.593154933125324e-9,2.530762582908915e-9,0.0,2.6400767702611874e-9,2.974177050425688e-9,3.2019846502848624e-9,2.5884062284467456e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.302698198344234e-9,0.0,2.4174244161092434e-9,2.5194354287223557e-9,2.4395304709991308e-9,0.0,2.5579271339849206e-9,3.157618043410414e-9,3.1576341899850543e-9,2.507360542980673e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.1988903441863986e-9,0.0,2.376649763727607e-9,2.4763693943809807e-9,2.360125029161117e-9,0.0,2.5093458728620605e-9,3.0821066855321975e-9,3.417936231706942e-9,2.4566335276074233e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.046651863471213e-9,0.0,2.2813253594389226e-9,2.374743500558199e-9,2.2501018363304157e-9,0.0,2.40336240142798e-9,3.1576180863562525e-9,3.1576336288293184e-9,2.353097344746579e-9,0.0,3.0,90.0,72.0
0.0,2.388576936908445e-9,1.9829376186676965e-9,0.0,2.2698393680808524e-9,2.3638000045438876e-9,2.2315714125415346e-9,0.0,2.388512090516741e-9,3.227047039432685e-9,3.6708960509033588e-9,2.3375480142407214e-9,0.0,3.0,90.0,72.0
0.0,2.5043898159610527e-9,2.0946382839040306e-9,0.0,2.3705500648719876e-9,2.4765570672606602e-9,2.280716124492179e-9,2.4846190735811865e-9,2.5043763168712486e-9,3.1576166948933602e-9,3.157650083772172e-9,2.4368147982712486e-9,0.0,3.0,90.0,72.0
0.0,2.61091006630635e-9,2.1222190849550966e-9,0.0,2.4645764483643995e-9,2.579977512111822e-9,2.297953187779456e-9,2.6083887740593053e-9,2.610895763201478e-9,2.994096244921195e-9,3.2459878692343878e-9,2.5342826015863716e-9,0.0,3.0,90.0,72.0
1.5783783169354137e-9,3.1576166817538816e-9,2.0573515578169538e-9,0.0,2.3593413323985894e-9,2.474377457866562e-9,2.2744580489027352e-9,2.5023724604516275e-9,2.5038382198491217e-9,3.157618096231369e-9,3.157633684211138e-9,2.4318303008590423e-9,0.0,3.0,90.0,72.0
1.6187371443265874e-9,2.61587526280509e-9,2.1648855011459985e-9,0.0,2.4340423471370306e-9,2.5823355596655114e-9,2.4167499656091893e-9,2.6143581994605876e-9,2.6158592145270512e-9,2.990540467521863e-9,3.2383442508450493e-9,2.53605858113812e-9,0.0,3.0,90.0,72.0
1.5783783169354137e-9,3.157617572633831e-9,2.188123312057499e-9,0.0,2.433912494360341e-9,2.597022759343565e-9,2.4935718299681682e-9,2.6315799374243836e-9,2.6333852955192605e-9,3.1576182670368455e-9,3.1576315353384173e-9,2.5541332803993283e-9,0.0,3.0,90.0,72.0
1.793193149524086e-9,2.425432702062972e-9,2.004501013903528e-9,0.0,2.266182333448567e-9,2.3938214206458564e-9,2.330573157586874e-9,2.423795785165225e-9,2.4254177763024718e-9,3.177830550398141e-9,3.5869982978277708e-9,2.3632607845765766e-9,0.0,3.0,90.0,72.0
1.5783783169354137e-9,3.157618043089222e-9,1.8268578279100538e-9,0.0,2.2608497824246247e-9,2.388317472006125e-9,2.3376528382626088e-9,2.418328741549177e-9,2.4198966612989162e-9,3.1576188712150413e-9,3.1576301223902535e-9,2.361614280699287e-9,0.0,3.0,90.0,72.0
1.787707759604018e-9,2.430473268991783e-9,1.6091738742560866e-9,0.0,2.2805493323225036e-9,2.394038364416642e-9,2.3526510466155505e-9,2.4284442471354227e-9,2.43045769891338e-9,3.1714570781039233e-9,3.5760282853306847e-9,2.375849340092448e-9,0.0,3.0,90.0,72.0
1.5783783169354137e-9,2.4479010570316003e-9,1.448560906876949e-9,0.0,2.307405225271818e-9,2.403020454815605e-9,2.377553738971873e-9,2.445654500046309e-9,2.4478842447011308e-9,3.157618047529716e-9,3.157635982538266e-9,2.394660078846557e-9,0.0,3.0,90.0,72.0
0.0,2.451873357175866e-9,1.3767293181618098e-9,0.0,2.3233671222311638e-9,2.4015637192558362e-9,2.397580564046222e-9,2.441607014434139e-9,2.451876478573757e-9,3.145306893251304e-9,3.530698151506368e-9,2.399948694304456e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.360231165305602e-9,0.0,2.3207688139761363e-9,2.4014472981150516e-9,2.4029176713535996e-9,0.0,2.4494231067929616e-9,3.1576165091870226e-9,3.1576492329377467e-9,2.400180191237675e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.3760931794546118e-9,0.0,2.3100926984856563e-9,2.4010471935173248e-9,2.4048384778970794e-9,0.0,2.446733394960411e-9,3.151440742579916e-9,3.5413927006974857e-9,2.4004220988427285e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.4499077676573468e-9,0.0,2.3059769272471774e-9,2.4090672749410483e-9,2.410436526406084e-9,0.0,2.45419354810035e-9,3.1576168352925942e-9,3.1576483358953534e-9,2.4106148181400622e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.612742467345715e-9,0.0,2.2970618042349882e-9,2.405704412901533e-9,2.4016177826797424e-9,0.0,2.4453398691579713e-9,3.1531388142157988e-9,3.5443319535794877e-9,2.402426793126108e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.6602366325028493e-9,0.0,2.3008831253660193e-9,2.423449435971066e-9,2.4159124473964554e-9,0.0,2.461946528423053e-9,3.1576170582926895e-9,3.1576474238459347e-9,2.417302121436642e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.6909199900280017e-9,0.0,2.3232876781971187e-9,2.4758919422382744e-9,2.466666856506236e-9,0.0,2.5147575746986595e-9,3.0766761434392924e-9,3.4079641364634213e-9,2.467400720415414e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.6618597190933442e-9,0.0,2.2658441330844995e-9,2.4312700690081423e-9,2.4195523215427253e-9,0.0,2.467140586718495e-9,3.1576185560818695e-9,3.157633886450746e-9,2.420616872126929e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.8835187400206835e-9,0.0,2.422624408353013e-9,2.630416494166045e-9,2.610949449544118e-9,0.0,2.6709948042420944e-9,2.955625106711283e-9,3.1576281292727065e-9,2.611682463583968e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.065012290160317e-9,0.0,2.410958833124431e-9,2.6244905721987343e-9,2.5902166838089863e-9,0.0,2.6611212196005558e-9,3.157619197898902e-9,3.15762769941076e-9,2.6004590080880343e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.2048421377712094e-9,0.0,2.4072148421900108e-9,2.627553489837544e-9,2.591443607903991e-9,0.0,2.6611174864586096e-9,2.9612747802858557e-9,3.171532148298458e-9,2.600278958888054e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.238378140399901e-9,0.0,2.355438920859067e-9,2.5616735112157438e-9,2.538230421246713e-9,0.0,2.5929654631558773e-9,3.1849405724230534e-9,3.184973868987058e-9,2.5367588057966136e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.288176487560547e-9,0.0,2.3445084651215855e-9,2.5639096689625725e-9,2.5438782107182866e-9,0.0,2.598437190758481e-9,3.003348362843149e-9,3.2653992516888572e-9,2.546170725633714e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.2589558168504914e-9,0.0,2.248777816405968e-9,2.503593884162634e-9,2.4872882491532146e-9,0.0,2.5386445223585675e-9,3.157619906148214e-9,3.157626337829462e-9,2.490482169587961e-9,0.0,3.0,90.0,72.0
0.0,2.5154861635359186e-9,2.281059527331447e-9,0.0,2.1547498113646875e-9,2.480017707611928e-9,2.45912385279022e-9,0.0,2.515433768632918e-9,3.0760072635377744e-9,3.4066641074790705e-9,2.46937919547583e-9,0.0,3.0,90.0,72.0
0.0,2.5445808639058997e-9,2.3218212666673826e-9,0.0,2.0465509002466078e-9,2.5079558639823013e-9,2.454051426651912e-9,2.5185447066368987e-9,2.5445832965567918e-9,3.1576186857517586e-9,3.157643153776504e-9,2.4976326405164237e-9,0.0,3.0,90.0,72.0
0.0,2.7128201673370247e-9,2.488232868029821e-9,0.0,2.1296429991708906e-9,2.670407609716967e-9,2.508863659691423e-9,2.7106165041732528e-9,2.7128210217607207e-9,2.9696925351583816e-9,3.157631640953269e-9,2.6588395324827173e-9,0.0,3.0,90.0,72.0
1.5783783169354137e-9,3.1576195773626685e-9,2.4496221325193943e-9,0.0,2.1594508993588042e-9,2.5732603597773716e-9,2.324095715473401e-9,2.6128134567113502e-9,2.6135254903897846e-9,3.1576210329017313e-9,3.157622947729877e-9,2.564142641355788e-9,0.0,3.0,90.0,72.0
1.5783800932922532e-9,2.7462695504021795e-9,2.5774535744001376e-9,0.0,2.2847125694861435e-9,2.7008416275478963e-9,2.4973097821875037e-9,2.7455839439549417e-9,2.746253809844407e-9,2.981426521640037e-9,3.1576450049249467e-9,2.6909814844924644e-9,0.0,3.0,90.0,72.0
1.6147936321431189e-9,3.2304015162688973e-9,2.5329072701098427e-9,0.0,2.278230879439249e-9,2.642601261438478e-9,2.4863714248160284e-9,2.685847001411511e-9,2.686319426450595e-9,3.2304022449178683e-9,3.2304880217084497e-9,2.632702180491117e-9,0.0,3.0,90.0,72.0
1.612352917845783e-9,2.6897333186047596e-9,2.537990762771691e-9,0.0,2.2579338918675894e-9,2.6456462021329744e-9,2.547824559381028e-9,2.689450583330594e-9,2.689716223784094e-9,3.0049038145123555e-9,3.225363751423625e-9,2.6316857792000368e-9,0.0,3.0,90.0,72.0
1.6351506815226458e-9,3.271073145815295e-9,2.519876076608305e-9,0.0,2.2057922777374322e-9,2.616916403178964e-9,2.552233679838842e-9,2.6585699914722198e-9,2.6588311303038188e-9,3.2710738097757792e-9,3.27094807438679e-9,2.5958194865857535e-9,0.0,3.0,90.0,72.0
1.6143602010743052e-9,2.686951647724705e-9,2.5496358121117715e-9,0.0,2.2053786345551633e-9,2.6443403019536634e-9,2.5866616049806393e-9,2.68651295408232e-9,2.6869348847839174e-9,3.0065697326477288e-9,3.229388914952198e-9,2.6128928817506435e-9,0.0,3.0,90.0,72.0
1.5824141996745311e-9,2.7327951020196198e-9,2.5940955729981847e-9,0.0,2.252571440119117e-9,2.688485374882596e-9,2.632155907592443e-9,2.7315745305278608e-9,2.7327759817805857e-9,3.16568814972271e-9,3.1657767605245337e-9,2.6388271062207803e-9,0.0,3.0,90.0,72.0
0.0,2.6227667582539608e-9,2.506112192091387e-9,0.0,2.2523137181155003e-9,2.582439003761166e-9,2.5332954494689713e-9,2.6170558690293917e-9,2.622755965788821e-9,3.050894227987906e-9,3.3274518223163414e-9,2.5233068289687483e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.509328493466832e-9,0.0,2.302158021414172e-9,2.5738709704251195e-9,2.5280852670250023e-9,0.0,2.613817493378706e-9,3.157618598977463e-9,3.157644031951425e-9,2.4967479530974087e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.521653025216402e-9,0.0,2.361503568987523e-9,2.586403247122496e-9,2.5481011183874668e-9,0.0,2.624976559088258e-9,3.0491823401265463e-9,3.323909664283419e-9,2.4950520397853404e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5326501652428533e-9,0.0,2.3805878729172888e-9,2.5993067412680635e-9,2.5698124212317934e-9,0.0,2.6383061099951254e-9,3.1576186311226094e-9,3.157643276215339e-9,2.5051397532686325e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5464993921311835e-9,0.0,2.381136197120734e-9,2.613517924826496e-9,2.591550177415486e-9,0.0,2.652517276128234e-9,3.028958481024373e-9,3.280773295744964e-9,2.519794221768014e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.581768852820591e-9,0.0,2.3560102578569036e-9,2.6518813358208787e-9,2.6355812519096127e-9,0.0,2.692679132184873e-9,3.1576186945522357e-9,3.1576429898190995e-9,2.5519603154036664e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.599214256535466e-9,0.0,2.3116128824731357e-9,2.6700051106162176e-9,2.6576168232147043e-9,0.0,2.7115640660923275e-9,2.9924949725733803e-9,3.1947292884057613e-9,2.5655070583392065e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.3698974457218904e-9,0.0,2.1282806691969204e-9,2.4257866683862695e-9,2.4162473835694317e-9,0.0,2.4601347902894184e-9,3.1576200673159687e-9,3.1576285569159263e-9,2.343659337728353e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.72123404871986e-9,0.0,2.408498499959546e-9,2.8028526252184465e-9,2.7872071067553953e-9,0.0,2.8498439867400104e-9,3.020456285629291e-9,3.1576398454256617e-9,2.684954924433871e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7540523320959957e-9,0.0,2.5298210545464624e-9,2.8343816798702897e-9,2.8214091995001147e-9,0.0,2.8878516748653224e-9,3.1576190569976024e-9,3.157641146477738e-9,2.7141277221300254e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.6162387356691675e-9,0.0,2.519285288268718e-9,2.673516458763451e-9,2.6708797755431236e-9,0.0,2.730240583049963e-9,3.010395801686357e-9,3.2132401244987674e-9,2.5926930272705485e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5419816087341687e-9,0.0,2.5665069970727273e-9,2.6653742189347523e-9,2.6710450282228403e-9,0.0,2.731519306526663e-9,3.1576205056273166e-9,3.1576261815943856e-9,2.6002696826372395e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.4815174006543465e-9,0.0,2.6671196807270823e-9,2.7640723346412945e-9,2.786545417429459e-9,0.0,2.853669114333672e-9,3.021977747487286e-9,3.1576295806974363e-9,2.7128800286343647e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.737117152719707e-9,0.0,2.7423006745928387e-9,2.8360490714729714e-9,2.876723254529078e-9,0.0,2.9510740411150622e-9,3.1576191898804588e-9,3.1576402441213704e-9,2.79588326077506e-9,0.0,3.0,90.0,72.0
0.0,2.6194233888148368e-9,2.5150050210000615e-9,0.0,2.471332192780648e-9,2.5248067746366546e-9,2.5595756958355177e-9,0.0,2.617632898181895e-9,3.0549346848448693e-9,3.3357164549503855e-9,2.5050369206365248e-9,0.0,3.0,90.0,72.0
0.0,2.898946605608069e-9,2.7635307009989497e-9,0.0,2.7028294979412357e-9,2.767219341918473e-9,2.8222389874058878e-9,2.8739620275007218e-9,2.8989481595262115e-9,3.15761896564352e-9,3.1576407596250183e-9,2.7493875071044593e-9,0.0,3.0,90.0,72.0
0.0,2.9484643298907977e-9,2.7695896730988135e-9,0.0,2.7403785904710754e-9,2.761369099883167e-9,2.8638355014930653e-9,2.945938167431288e-9,2.9484673860722263e-9,3.061344467018036e-9,3.1576429672411687e-9,2.8158872885909462e-9,0.0,3.0,90.0,72.0
1.5783783169354137e-9,3.1576176854676354e-9,2.7058416801066987e-9,0.0,2.7464083947474194e-9,2.6931834852486945e-9,2.8662683948614177e-9,2.9555024857062375e-9,2.956667983067721e-9,3.1576192793300724e-9,3.157639571634032e-9,2.847041774385335e-9,0.0,3.0,90.0,72.0
1.5783765405785743e-9,2.9681106715808276e-9,2.677371099788268e-9,0.0,2.7547172005593326e-9,2.572803346510902e-9,2.872682903294024e-9,2.967228950123908e-9,2.968110600446673e-9,3.069916119852733e-9,3.157636563676787e-9,2.8711009217419718e-9,0.0,3.0,90.0,72.0
1.5783783169354137e-9,3.1576197527765335e-9,2.692590012766615e-9,0.0,2.786636261829e-9,2.417073206443197e-9,2.9056461888796107e-9,3.0131940802706853e-9,3.014013121674792e-9,3.1576204385112176e-9,3.157628001701363e-9,2.9135793472034736e-9,0.0,3.0,90.0,72.0
1.5783783169354137e-9,3.047592695027425e-9,2.7420506801076606e-9,0.0,2.8082600390539835e-9,2.334329254795857e-9,2.925230375775008e-9,3.046859633146635e-9,3.0475921511097406e-9,3.1055773370372124e-9,3.1576278191456165e-9,2.9368608577584694e-9,0.0,3.0,90.0,72.0
1.5783783169354137e-9,3.1576195648836088e-9,2.8248961832209945e-9,0.0,2.827036735905599e-9,2.3733223640368027e-9,2.9392714888149386e-9,3.078416013326897e-9,3.0792792997087897e-9,3.157620889847091e-9,3.157624532094623e-9,2.959135555015363e-9,0.0,3.0,90.0,72.0
1.5783818696490926e-9,3.157620430077049e-9,2.9314817817248196e-9,0.0,2.8894667013846153e-9,2.637712382648588e-9,2.992697614961553e-9,3.156485224657899e-9,3.157606155733267e-9,3.1576213309144383e-9,3.1576223965809697e-9,3.037467855048697e-9,0.0,3.0,90.0,72.0
1.5783783169354137e-9,3.157624451558079e-9,2.996858667837316e-9,0.0,2.9459452803620737e-9,2.92343470480729e-9,2.971459862963507e-9,3.1555865530929143e-9,3.157608928066015e-9,3.1576220630103607e-9,3.157622786248586e-9,3.065803887701604e-9,0.0,3.0,90.0,72.0
0.0,2.6298303150282454e-9,2.526056638307749e-9,0.0,2.481804167603588e-9,2.5275904153466853e-9,2.3177821932122156e-9,2.6241588598873455e-9,2.6298470099872317e-9,3.045461426743072e-9,3.3160642487300684e-9,2.564160813156788e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.507526436599516e-9,0.0,2.463189793669336e-9,2.5281611611307963e-9,1.922850407332473e-9,0.0,2.610620754763184e-9,3.1576206498098327e-9,3.1576228997954202e-9,2.5455476625086503e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5718558412994887e-9,0.0,2.5249661148115463e-9,2.6038216114976557e-9,2.005182489132699e-9,0.0,2.680791991585059e-9,3.010336381325244e-9,3.2384693996312157e-9,2.614616418370829e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.590025252316707e-9,0.0,2.541422178383079e-9,2.6318957426373417e-9,2.124903155813883e-9,0.0,2.701853483753366e-9,3.1576207291312195e-9,3.157622133987983e-9,2.6339640420677117e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5864598251833865e-9,0.0,2.538627341298072e-9,2.633036145952076e-9,2.3008656940175556e-9,0.0,2.697177778168677e-9,3.0005239125354175e-9,3.2148749773598938e-9,2.621170515113291e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.565945284297087e-9,0.0,2.5186544045980534e-9,2.6150830372677525e-9,2.3659479345690233e-9,0.0,2.675120553202387e-9,3.157620718618694e-9,3.157621563030355e-9,2.5841181722517724e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.6579889466363713e-9,0.0,2.605298207638439e-9,2.7177374745396626e-9,2.555974168842438e-9,0.0,2.777910636463739e-9,2.9929177029301423e-9,3.1576210404744673e-9,2.6570012076986694e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.775479664944127e-9,0.0,2.7136886791464276e-9,2.8499014883760406e-9,2.620757266698326e-9,0.0,2.913027424259883e-9,3.1576208526394444e-9,3.1576207618446667e-9,2.762909863988211e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.770573952423277e-9,0.0,2.7092360059464124e-9,2.8467648667038306e-9,2.252134549129123e-9,0.0,2.907232154131572e-9,3.043780580456745e-9,3.157617954170553e-9,2.7525162173327326e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7695024953863927e-9,0.0,2.708262454568825e-9,2.84580770960989e-9,2.0587622945915486e-9,0.0,2.9059688706331544e-9,3.15762129936275e-9,3.157618343876176e-9,2.7548642162306727e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.792660189620933e-9,0.0,2.729218094879845e-9,2.870588203951823e-9,2.1495144724921213e-9,0.0,2.9334869918713146e-9,3.0549002257610144e-9,3.157617324139833e-9,2.801601744947888e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.800637105990369e-9,0.0,2.736392451910901e-9,2.8793164404369666e-9,2.060352444104928e-9,0.0,2.9430860420519313e-9,3.1576212634059417e-9,3.15761785577081e-9,2.8267334936305593e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7280401120116754e-9,0.0,2.6703259107063543e-9,2.7984348735606906e-9,2.0695432615419196e-9,0.0,2.8576634885962644e-9,3.0235796073625856e-9,3.157614193279451e-9,2.753370354702455e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.7545106148736202e-9,0.0,2.6946026685091053e-9,2.8295481421591064e-9,2.095858228142871e-9,0.0,2.888367812021616e-9,3.1576212404272146e-9,3.157617099045718e-9,2.7800094419892037e-9,0.0,3.0,90.0,72.0
0.0,2.4792748280787552e-9,2.3870161065788845e-9,0.0,2.348905597946383e-9,2.4378413703395097e-9,1.955960148481043e-9,0.0,2.477711951149314e-9,3.1234248687471013e-9,3.4894839912431834e-9,2.4123208174581597e-9,0.0,3.0,90.0,72.0
0.0,2.6546258195357916e-9,2.5474274337119574e-9,0.0,2.5011057857448104e-9,2.6086533160072194e-9,2.1430008447558912e-9,2.6339036683651393e-9,2.6546109377723425e-9,3.1576211360061373e-9,3.157616146013337e-9,2.5821331268946748e-9,0.0,3.0,90.0,72.0
