Constraint,CapRes_1
t959,9.471559414811796e-10
t960,1.1950405199004352e-9
t961,9.75145100982679e-10
t962,1.1882093159446238e-9
t963,9.87408280241805e-10
t964,1.182899006290107e-9
t965,9.85199411207311e-10
t966,1.1815679570580185e-9
t967,9.515850736695578e-10
t968,1.157726176074656e-9
t969,9.610853839698457e-10
t970,1.2091688511509887e-9
t971,1.0110222006132413e-9
t972,1.2936180348413424e-9
t973,1.024608958171907e-9
t974,1.3031881335932966e-9
t975,1.0598253085679527e-9
t976,1.352570251492662e-9
t977,9.565065576709094e-10
t978,1.1850138096075942e-9
t979,9.324927610505314e-10
t980,1.18893087692611e-9
t981,9.329372229145787e-10
t982,1.1840129518282441e-9
t983,9.588629447450172e-10
t984,1.178394132880963e-9
t985,9.722651922026906e-10
t986,1.1749762075847923e-9
t987,9.854486354457446e-10
t988,1.1717217746681142e-9
t989,9.839771483782138e-10
t990,1.1786536393702545e-9
t991,9.543080552341609e-10
t992,1.1635220195421554e-9
t993,9.821359594015827e-10
t994,1.2096297957329345e-9
t995,1.0377128796395028e-9
t996,1.3885856928662033e-9
t997,1.0812958407808331e-9
t998,1.3557247036117783e-9
t999,1.085753151954247e-9
t1000,1.369873308635484e-9
t1001,9.437241813628958e-10
t1002,1.1976698727964825e-9
t1003,9.267418966493843e-10
t1004,1.2051289573107002e-9
t1005,9.332449745583957e-10
t1006,1.2067804919241503e-9
t1007,9.530701263629305e-10
t1008,1.1944083900976583e-9
t1009,9.618677985002103e-10
t1010,1.1921588564925673e-9
t1011,9.812681999624416e-10
t1012,1.1917733385152068e-9
t1013,9.773418537227694e-10
t1014,1.2021852515347465e-9
t1015,9.13607240314998e-10
t1016,1.2047233370211511e-9
t1017,1.106941451855889e-9
t1018,1.4093072231870154e-9
t1019,1.1243233338892945e-9
t1020,1.3147842633059965e-9
t1021,1.0311170893315788e-9
t1022,1.298111047713248e-9
t1023,1.038725044707025e-9
t1024,2.0361181646117808e-9
t1025,9.390050128950006e-10
t1026,1.2143095028429002e-9
t1027,9.228319840335618e-10
t1028,1.2155655174191802e-9
t1029,9.373681357850057e-10
t1030,1.2111262708789092e-9
t1031,9.573168049074295e-10
t1032,1.2023191149445313e-9
t1033,9.780832413553484e-10
t1034,1.1944831088587687e-9
t1035,9.987401578460352e-10
t1036,1.1915548256516028e-9
t1037,9.951581931262484e-10
t1038,1.1969343983739892e-9
t1039,9.285379892309634e-10
t1040,1.1794968596823554e-9
t1041,1.0136253389403304e-9
t1042,1.3418257251549011e-9
t1043,1.0864953369613672e-9
t1044,1.351267153122031e-9
t1045,1.8618825527239463e-9
t1046,1.3575967265243962e-9
t1047,1.94926586006264e-9
t1048,2.038813992457677e-9
t1049,9.377372051357614e-10
t1050,1.212546966511253e-9
t1051,9.211059909669921e-10
t1052,1.2143093929879225e-9
t1053,9.280714530183722e-10
t1054,1.235188541826086e-9
t1055,9.492827567795536e-10
t1056,1.1969918500625425e-9
t1057,9.707968973185398e-10
t1058,1.188842674885216e-9
t1059,9.90733012887279e-10
t1060,1.1861825257227887e-9
t1061,9.83153347760976e-10
t1062,1.2169659069749663e-9
t1063,9.19530745645364e-10
t1064,1.1802942177831074e-9
t1065,9.153969605603757e-10
t1066,1.192565196117928e-9
t1067,9.804769960272438e-10
t1068,1.1851428681973117e-9
t1069,9.883958479300295e-10
t1070,1.9185526758337614e-9
t1071,9.675819563922167e-10
t1072,1.5267537526164683e-9
t1073,1.1149574222706614e-9
t1074,1.216635478338245e-9
t1075,9.094144080596119e-10
t1076,1.218816054612188e-9
t1077,9.103191358172209e-10
t1078,1.2172665918576042e-9
t1079,9.305761307831758e-10
t1080,1.20436657902549e-9
t1081,9.752257651568134e-10
t1082,1.1913033365188278e-9
t1083,9.95818427203223e-10
t1084,1.1860038158974388e-9
t1085,9.951913320275682e-10
t1086,1.1931649006847576e-9
t1087,9.386923494333434e-10
t1088,1.367206204410304e-9
t1089,1.0662518570726067e-9
t1090,1.317932449961468e-9
t1091,9.848404517449034e-10
t1092,2.0329907777082214e-9
t1093,1.9086645724432775e-9
t1094,1.229842429452855e-9
t1095,1.9525223545087834e-9
t1096,2.0425997523055144e-9
t1097,1.981045519130512e-9
t1098,1.2127324956440174e-9
t1099,9.200686149395491e-10
t1100,1.2146347989561045e-9
t1101,9.202674118891666e-10
t1102,1.2095586423099125e-9
t1103,9.42556379592663e-10
t1104,1.219317810691024e-9
t1105,9.576372018827534e-10
t1106,1.1878722619474637e-9
t1107,9.73478576708994e-10
t1108,1.1830950357574454e-9
t1109,9.55015934246123e-10
t1110,1.1944013988932364e-9
t1111,8.951419390637812e-10
t1112,1.3831662636281128e-9
t1113,1.093976561459132e-9
t1114,1.3141873847421606e-9
t1115,9.822805288331326e-10
t1116,1.5943279614780727e-9
t1117,1.8730858478491345e-9
t1118,1.2924990216745221e-9
t1119,1.9709759220648506e-9
t1120,2.062944355999408e-9
t1121,2.0097558511059407e-9
t1122,1.2033814624206807e-9
t1123,9.0164131990656e-10
t1124,1.2032287687243257e-9
t1125,9.007639865848025e-10
t1126,1.2047938425335755e-9
t1127,9.281798975692547e-10
t1128,1.1919237525054926e-9
t1129,9.668058237653238e-10
t1130,1.1812528167334613e-9
t1131,9.782691366003717e-10
t1132,1.1775220684395864e-9
t1133,9.751926412230444e-10
t1134,1.1805233047881807e-9
t1135,9.326226940705593e-10
t1136,1.1733186936064818e-9
t1137,1.0204167182570332e-9
t1138,1.3504350382402712e-9
t1139,1.101956517028918e-9
t1140,1.309404876699192e-9
t1141,1.0599762067843279e-9
t1142,1.3154050726404284e-9
t1143,1.0614826958991454e-9
t1144,1.9906529704399978e-9
t1145,9.773747425005746e-10
t1146,1.204558585033658e-9
t1147,9.328889597539925e-10
t1148,1.2062993061686622e-9
t1149,9.245441903201406e-10
t1150,1.2055922250395668e-9
t1151,9.52478563626026e-10
t1152,1.1973989436317152e-9
t1153,9.974602456889266e-10
t1154,1.1815610434946293e-9
t1155,1.0164024990783842e-9
t1156,1.1802422593514602e-9
t1157,1.014225598182483e-9
t1158,1.191585106985924e-9
t1159,9.867912547375796e-10
t1160,1.158271944318159e-9
t1161,9.984765172636463e-10
t1162,1.2381030753991771e-9
t1163,1.0291149109473e-9
t1164,1.3839515147726637e-9
t1165,1.1971649160404231e-9
t1166,1.2635763616901395e-9
t1167,1.0019059616713671e-9
t1168,1.1984744922027518e-9
t1169,9.75768384474427e-10
t1170,1.1906787128229696e-9
t1171,9.370426756116927e-10
t1172,1.189318697600468e-9
t1173,9.534484795866304e-10
t1174,1.1842484520538384e-9
t1175,1.0179436967346866e-9
t1176,1.173503801454191e-9
t1177,9.742027330197336e-10
t1178,1.2163954457950318e-9
t1179,9.888006653412512e-10
t1180,1.2387741374953187e-9
t1181,9.961922381324653e-10
t1182,1.1841252943606623e-9
t1183,9.2204541621338e-10
t1184,1.1746986824966898e-9
t1185,9.278495551108837e-10
t1186,1.171232207348107e-9
t1187,9.499745521895326e-10
t1188,1.1648455959315124e-9
t1189,9.635375960784275e-10
t1190,1.2145629065989844e-9
t1191,1.027119420407935e-9
t1192,1.2178257634795448e-9
t1193,9.63941039868913e-10
t1194,1.2080648532918516e-9
t1195,9.329799497152048e-10
t1196,1.212761070824201e-9
t1197,9.386353557842208e-10
t1198,1.214653490446071e-9
t1199,9.532777748421656e-10
t1200,1.2018464712833709e-9
t1201,9.76491568930245e-10
t1202,1.212942410089065e-9
t1203,1.0102435772225414e-9
t1204,1.2171108539700168e-9
t1205,9.799668260093588e-10
t1206,1.1926311849856307e-9
t1207,9.110484475332669e-10
t1208,1.1718236092554878e-9
t1209,9.185843732671212e-10
t1210,1.1553609306115899e-9
t1211,9.822665131970288e-10
t1212,1.2277350859342487e-9
t1213,1.0152403457584345e-9
t1214,1.2522738130973595e-9
t1215,1.021513966437462e-9
t1216,1.3097510472544691e-9
t1217,9.51673637868143e-10
t1218,1.1881988639625514e-9
t1219,9.283794890613973e-10
t1220,1.1925948381291525e-9
t1221,9.377418284546399e-10
t1222,1.1963937388348697e-9
t1223,9.531065739315562e-10
t1224,1.1859409877311799e-9
t1225,1.0038375130444502e-9
t1226,1.2445355942230824e-9
t1227,1.037405856788377e-9
t1228,1.2342819304187001e-9
t1229,1.01658205240729e-9
t1230,1.18505214354562e-9
t1231,8.947012271011848e-10
t1232,1.1624893466206086e-9
t1233,9.264788617271369e-10
t1234,1.1706433253463221e-9
t1235,9.960622847043085e-10
t1236,1.2607258183207095e-9
t1237,1.0124108069066738e-9
t1238,1.2666162786888287e-9
t1239,1.0047290411554642e-9
t1240,1.1964096957075593e-9
t1241,9.352771964274889e-10
t1242,1.1921128531867952e-9
t1243,9.147153284764645e-10
t1244,1.1923890974877263e-9
t1245,9.289944560332593e-10
t1246,1.1917487470040914e-9
t1247,9.453033892813548e-10
t1248,1.1842726806567765e-9
t1249,1.00734453410404e-9
t1250,1.2146887099097388e-9
t1251,1.0108350466635756e-9
t1252,1.2294673728825637e-9
t1253,1.035551520421667e-9
t1254,1.2069534555079547e-9
t1255,9.292199225822219e-10
t1256,1.1578347514115432e-9
t1257,9.275628845185168e-10
t1258,1.1710360489044755e-9
t1259,9.929712817024329e-10
t1260,1.216514145326143e-9
t1261,1.0131108890050232e-9
t1262,1.2391331490256334e-9
t1263,1.0138924185404199e-9
t1264,1.2942191053582293e-9
t1265,9.332084868294192e-10
t1266,1.1938332772097582e-9
t1267,9.343587798001e-10
t1268,1.203196613815799e-9
t1269,9.37606267435666e-10
t1270,1.2018438982469405e-9
t1271,1.0173766777624609e-9
t1272,1.4177359967711963e-9
t1273,1.1031483050123139e-9
t1274,1.1883815743369e-9
t1275,9.925783682732996e-10
t1276,1.1848567200191129e-9
t1277,9.96565719382406e-10
t1278,1.1962164298648174e-9
t1279,9.375105420396278e-10
t1280,1.184758460414563e-9
t1281,9.697485224867168e-10
t1282,1.231917544258088e-9
t1283,1.0221370183568904e-9
t1284,2.0006114244617038e-9
t1285,1.1330703912838209e-9
t1286,1.2871691198412775e-9
t1287,1.0766596079017857e-9
t1288,1.2230069855988926e-9
t1289,9.444445885209418e-10
t1290,1.2057171867964407e-9
t1291,9.411012671148962e-10
t1292,1.21034060199525e-9
t1293,9.194035025782127e-10
t1294,1.2092360902853205e-9
t1295,9.333116655222875e-10
t1296,1.1989689440641157e-9
t1297,9.830083586980895e-10
t1298,1.1891786029595482e-9
t1299,1.0569088656662045e-9
t1300,1.210203271176478e-9
t1301,1.0300801815331805e-9
t1302,1.1871971490124236e-9
t1303,9.530334163877028e-10
t1304,1.1460460851298465e-9
t1305,9.627007351656827e-10
t1306,1.2614848161609343e-9
t1307,1.0445275577437497e-9
t1308,1.3264731877412132e-9
t1309,1.070979248834831e-9
t1310,1.293120467650508e-9
t1311,1.0555950934686845e-9
t1312,1.256289488570895e-9
t1313,9.713950435852227e-10
t1314,1.1757175976331435e-9
t1315,9.356693678372784e-10
t1316,1.1822213064934794e-9
t1317,9.214598578022757e-10
t1318,1.1839988542565508e-9
t1319,9.49903142844206e-10
t1320,1.1756668924857546e-9
t1321,9.71109262168318e-10
t1322,1.1690160277863363e-9
t1323,9.82505425032855e-10
t1324,1.1665065159174484e-9
t1325,9.949109013409281e-10
t1326,1.165628542053692e-9
t1327,9.640614312816279e-10
t1328,1.131538267239836e-9
t1329,9.868587870769518e-10
t1330,1.255018320060039e-9
t1331,1.0960358034518571e-9
t1332,1.345214753064541e-9
t1333,1.0863882115828112e-9
t1334,1.335086352607091e-9
t1335,1.0807015740683784e-9
t1336,1.3297348005645266e-9
t1337,9.74763410192528e-10
t1338,1.1783097920996736e-9
t1339,9.390165666104816e-10
t1340,1.188003014307907e-9
t1341,9.41681909909791e-10
t1342,1.1873686995818943e-9
t1343,9.651779695610728e-10
t1344,1.1751575539226496e-9
t1345,9.47636319779944e-10
t1346,1.1836356316021866e-9
t1347,9.657752121264172e-10
t1348,1.181787568106254e-9
t1349,9.481114931654109e-10
t1350,1.1897974997493295e-9
t1351,8.905715183286788e-10
t1352,1.192298553570313e-9
t1353,1.0523977304751665e-9
t1354,1.343262367399992e-9
t1355,9.80493235719106e-10
t1356,1.3892090924588896e-9
t1357,1.0189054795627586e-9
t1358,1.2652826085445567e-9
t1359,1.9359390185587404e-9
t1360,2.0300480368494762e-9
t1361,9.229417362273425e-10
t1362,1.197645168025932e-9
t1363,9.124948683123817e-10
t1364,1.2001168749411734e-9
t1365,9.187952891823928e-10
t1366,1.2033069572651144e-9
t1367,9.305282269998198e-10
t1368,1.1930500431064219e-9
t1369,9.780360970850625e-10
t1370,1.1803317982084916e-9
t1371,9.9451290177834e-10
t1372,1.1779484854024885e-9
t1373,9.949076479832643e-10
t1374,1.182183983272277e-9
t1375,9.294157958793088e-10
t1376,1.1602350018542248e-9
t1377,1.0810903451290086e-9
t1378,1.3442122619222728e-9
t1379,1.0669784659176054e-9
t1380,1.1695194466213028e-9
t1381,9.778063129079217e-10
t1382,1.1896939683578916e-9
t1383,1.0030094504107097e-9
t1384,2.0225353512275e-9
t1385,9.445824464892317e-10
t1386,1.1966594012740706e-9
t1387,9.216825443482436e-10
t1388,1.1996146893506162e-9
t1389,9.303353517197943e-10
t1390,1.195899672568066e-9
t1391,9.473855857224236e-10
t1392,1.189324991946951e-9
t1393,9.706882407981684e-10
t1394,1.1866742404907781e-9
t1395,9.84844752998216e-10
t1396,1.1842787453454367e-9
t1397,9.832786190989472e-10
t1398,1.196023575539213e-9
t1399,9.263114675532249e-10
t1400,1.3649921303379627e-9
t1401,1.0842090866024944e-9
t1402,1.3482938769983936e-9
t1403,1.016803528304801e-9
t1404,1.259122430792401e-9
t1405,1.0469456099629536e-9
t1406,1.2740238212068408e-9
t1407,1.114367665373933e-9
t1408,2.0193186123083197e-9
t1409,1.1790556843284799e-9
t1410,1.199536376926896e-9
t1411,9.197263271261433e-10
t1412,1.2024062409979012e-9
t1413,9.184120152853576e-10
t1414,1.2045173894391129e-9
t1415,9.449558171025726e-10
t1416,1.193034734972539e-9
t1417,9.610200227177155e-10
t1418,1.1857497961977554e-9
t1419,9.734168324802259e-10
t1420,1.1822530608243476e-9
t1421,9.7563278744049e-10
t1422,1.1870921193891842e-9
t1423,9.07524365337776e-10
t1424,1.162282472414399e-9
t1425,9.383379545944885e-10
t1426,1.1713646296287445e-9
t1427,1.0003565335312077e-9
t1428,1.2097459519944276e-9
t1429,1.011050382085641e-9
t1430,1.2000993600539775e-9
t1431,1.0097750239920145e-9
t1432,1.1868659461484628e-9
t1433,9.648052654291655e-10
t1434,1.1918925600910363e-9
t1435,9.263529334626202e-10
t1436,1.2084193926303777e-9
t1437,9.17809085113185e-10
t1438,1.2096796029247828e-9
t1439,9.37046719359136e-10
t1440,1.2008118410014647e-9
t1441,9.883347229325414e-10
t1442,1.1854453208320907e-9
t1443,9.783834829532694e-10
t1444,1.188574655412918e-9
t1445,9.89314783992e-10
t1446,1.1911472673122245e-9
t1447,9.422209572683126e-10
t1448,1.1564311924103493e-9
t1449,1.0003359082134947e-9
t1450,1.2895006466379814e-9
t1451,1.1561525923381231e-9
t1452,1.4958275072215939e-9
t1453,1.195630578185062e-9
t1454,1.4949831060931546e-9
t1455,1.1661232496038697e-9
t1456,1.4319696222626044e-9
t1457,1.171992096943187e-9
t1458,1.3025558360845412e-9
t1459,9.705432935669379e-10
t1460,1.2012926656895982e-9
t1461,9.521169169692497e-10
t1462,1.2011158497285245e-9
t1463,9.655516975213262e-10
t1464,1.1881991887481012e-9
t1465,9.776635347571528e-10
t1466,1.1784925057966662e-9
t1467,9.847300886659702e-10
t1468,1.1716584079254176e-9
t1469,9.977697285722397e-10
t1470,1.1739242259569813e-9
t1471,9.608209796363935e-10
t1472,1.1559828484105223e-9
t1473,1.0132121936022226e-9
t1474,1.2725332803877226e-9
t1475,1.0610116748052167e-9
t1476,1.3714863116016838e-9
t1477,1.1031232905526656e-9
t1478,1.316452871866267e-9
t1479,1.0768520849564677e-9
t1480,1.2862086501510759e-9
t1481,1.0097903290948803e-9
t1482,1.1756038552108362e-9
t1483,9.60696629282134e-10
t1484,1.197909243471209e-9
t1485,9.448992419768442e-10
t1486,1.1997724811604037e-9
t1487,9.631902788292665e-10
t1488,1.191554438223801e-9
t1489,9.586046140843987e-10
t1490,1.1948731656710707e-9
t1491,9.86318276381978e-10
t1492,1.1884331404740427e-9
t1493,9.822659432912289e-10
t1494,1.1909834018674494e-9
t1495,9.170134779549756e-10
t1496,1.1628648098997335e-9
t1497,9.517701034363406e-10
t1498,1.172279264261242e-9
t1499,9.951600050972934e-10
t1500,1.2718628800759362e-9
t1501,1.0346170866046398e-9
t1502,1.2745789873513334e-9
t1503,1.0375502815493788e-9
t1504,1.2118240385081736e-9
t1505,9.838797863628385e-10
t1506,1.198999860940042e-9
t1507,9.245168487333032e-10
t1508,1.2166188528280204e-9
t1509,9.17447792103866e-10
t1510,1.2209428444895798e-9
t1511,9.268122550682655e-10
t1512,1.2114246936565434e-9
t1513,9.734398015925558e-10
t1514,1.1951217838356067e-9
t1515,9.919097311303942e-10
t1516,1.1914626717124473e-9
t1517,9.811030160094053e-10
t1518,1.199506353446176e-9
t1519,9.205806475233916e-10
t1520,1.1872316330974625e-9
t1521,9.680818472370863e-10
t1522,1.323161440316137e-9
t1523,1.0846691395716251e-9
t1524,1.2891183100279253e-9
t1525,1.0677370893678675e-9
t1526,1.3089758041028773e-9
t1527,1.0632877123216512e-9
t1528,1.229077721696253e-9
t1529,9.87390366917138e-10
t1530,1.1914537194533783e-9
t1531,9.46486634553727e-10
t1532,1.2132433508174756e-9
t1533,9.227519151285975e-10
t1534,1.2178685033910575e-9
t1535,9.37022350377314e-10
t1536,1.2074857307552022e-9
t1537,9.58987370898593e-10
t1538,1.199442429365063e-9
t1539,9.765228081590493e-10
t1540,1.1955514532803877e-9
t1541,9.813747738444005e-10
t1542,1.2007431878232575e-9
t1543,9.130754515596931e-10
t1544,1.1747348346319163e-9
t1545,1.085016366316741e-9
t1546,1.37178945531149e-9
t1547,1.0830440458238561e-9
t1548,1.2816309571821792e-9
t1549,1.0448544917937806e-9
t1550,1.2712010795344369e-9
t1551,1.0455483894907095e-9
t1552,1.5945318856346282e-9
t1553,1.1446108456461143e-9
t1554,1.1958216281520063e-9
t1555,9.353120871044703e-10
t1556,1.2121797497441021e-9
t1557,9.208772909819747e-10
t1558,1.2133230775328678e-9
t1559,9.347755876424117e-10
t1560,1.2044819896012193e-9
t1561,9.55949592291806e-10
t1562,1.1952968362115709e-9
t1563,9.760700345351441e-10
t1564,1.1907046358117786e-9
t1565,9.72927222831733e-10
t1566,1.1977245231024471e-9
t1567,9.129768324510301e-10
t1568,1.3720352558679393e-9
t1569,1.07996668242761e-9
t1570,1.1733914147515685e-9
t1571,1.0043108546963875e-9
t1572,1.1792886059850349e-9
t1573,1.0038509985429372e-9
t1574,1.2109359084074802e-9
t1575,1.385450890369322e-9
t1576,1.5885705991248198e-9
t1577,9.532705390988954e-10
t1578,1.187524992420619e-9
t1579,9.052570103283427e-10
t1580,1.2033356222481417e-9
t1581,9.075599237460825e-10
t1582,1.2063798163603428e-9
t1583,9.278388718764434e-10
t1584,1.1974139160736627e-9
t1585,9.549329310034734e-10
t1586,1.1877837120296529e-9
t1587,9.8374026854068e-10
t1588,1.1875952242504936e-9
t1589,9.816384759472497e-10
t1590,1.1968610240591394e-9
t1591,9.222216275712551e-10
t1592,1.3151114283426353e-9
t1593,9.027612995160479e-10
t1594,1.1753451677854988e-9
t1595,1.3137394318764824e-9
t1596,1.5263529722263084e-9
t1597,1.1826675332653122e-9
t1598,1.3210065120904816e-9
t1599,1.2328398324650134e-9
t1600,1.481945686675074e-9
t1601,1.2377282850296905e-9
t1602,1.1839228137384538e-9
t1603,9.107657723780356e-10
t1604,1.2104501458128377e-9
t1605,9.202196379905468e-10
t1606,1.2045535823418312e-9
t1607,9.418043331650406e-10
t1608,1.1989370773424544e-9
t1609,9.726963177666067e-10
t1610,1.1930320779419435e-9
t1611,9.809918263383647e-10
t1612,1.1883598190958151e-9
t1613,9.8111437436414e-10
t1614,1.1935910153423474e-9
t1615,9.45314427180115e-10
t1616,1.1908347882590772e-9
t1617,9.735204562440106e-10
t1618,1.2514690167095636e-9
t1619,1.063434322647752e-9
t1620,1.3490989395139698e-9
t1621,1.1161741227136204e-9
t1622,1.370928319754741e-9
t1623,1.102397639307541e-9
t1624,1.3254844314316705e-9
t1625,1.0500805858275772e-9
t1626,1.1927088040204302e-9
t1627,9.481077079000474e-10
t1628,1.1975192221525405e-9
t1629,9.51559190586346e-10
t1630,1.2009799608306134e-9
t1631,9.632257771037665e-10
t1632,1.1978449705738781e-9
t1633,9.781070257931367e-10
t1634,1.1939139641481903e-9
t1635,1.0125226277719277e-9
t1636,1.184777107874824e-9
t1637,9.807875758371214e-10
t1638,1.189242877669981e-9
t1639,9.577490116741766e-10
t1640,1.1866670524006763e-9
t1641,1.002680703944846e-9
t1642,1.3308787434511746e-9
t1643,1.1056136024742393e-9
t1644,1.4044768899973417e-9
t1645,1.0970045546207858e-9
t1646,1.3274315298907419e-9
t1647,1.0538220109678973e-9
t1648,1.4264406079266858e-9
t1649,1.1897027458520943e-9
t1650,1.1795542390363313e-9
t1651,9.3373794280282e-10
t1652,1.2078867262582853e-9
t1653,9.359504573941617e-10
t1654,1.2002996895594692e-9
t1655,9.646487852167946e-10
t1656,1.1865454477951486e-9
t1657,9.728484761554544e-10
t1658,1.1786787154552863e-9
t1659,9.850919191076934e-10
t1660,1.1800574502662462e-9
t1661,9.572446182360357e-10
