Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
0.0,0.0,0.0,0.0,1.3284960402374815e-5,1.888233931814142e-5,0.0,6.592086142498677e-6,8.673444338115806e-6,0.0,1.2114879832522476e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.387285333087131e-5,1.7149510497534712e-5,0.0,7.209456249094485e-6,9.364155198697981e-6,0.0,1.300257164809671e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.4558422684693485e-5,1.5321926621178403e-5,0.0,7.597898243210825e-6,9.51877622372996e-6,0.0,1.4557600366582345e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5370743967911396e-5,1.5757314695111927e-5,0.0,7.875230465779732e-6,1.0047152560925912e-5,0.0,1.595212113754544e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6023887242233515e-5,1.6593407422555086e-5,0.0,8.54867802248337e-6,9.973661101550168e-6,0.0,1.693218143123107e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6634947941595635e-5,1.6608467442902803e-5,0.0,9.536753421209538e-6,9.596892786125628e-6,0.0,1.7443430810303042e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7282254132659986e-5,1.670166255307118e-5,0.0,9.931996318534891e-6,8.37280043252777e-6,0.0,1.8070173119526738e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7716628341671745e-5,1.5691870202571005e-5,0.0,9.630251958458928e-6,8.121472319847175e-6,0.0,1.8662992127574924e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.802635064736111e-5,1.2301855066430544e-5,0.0,9.384571624405972e-6,7.1946439779795295e-6,0.0,1.911542131606565e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.8419328605880568e-5,7.03543457577957e-6,0.0,9.32236108202384e-6,6.310442113509519e-6,0.0,1.942616716413105e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.8551351059032734e-5,4.867432181700918e-6,0.0,9.38502050453967e-6,5.547432281706859e-6,0.0,1.956276683033604e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.853306066644768e-5,7.730439968721093e-6,0.0,9.385827036970226e-6,5.056438506714048e-6,0.0,1.9698705218347054e-5,0.0,0.0,0.0,0.0
0.0,2.5933391456824005e-5,0.0,0.0,1.9061634324188213e-5,1.3853659723283626e-5,0.0,9.075071182472792e-6,4.939802455235212e-6,2.5840014791458324e-5,2.038571506079838e-5,0.0,0.0,1.2316142203872005e-5,0.0
3.414638226106881e-5,7.732766384415682e-5,0.0,0.0,2.9924701458201007e-5,1.885506560700514e-5,3.732115979178462e-5,9.452964794153552e-6,3.8013893222930664e-6,7.751843543621708e-5,3.526181730011323e-5,0.0,0.0,3.865600947250414e-5,3.861086061007768e-5
4.138105918372048e-5,9.158278855859072e-5,0.0,0.0,2.951517116238749e-5,1.6944277744681945e-5,7.260241805953909e-5,8.820051983197271e-6,1.960465353581901e-6,9.178428979519976e-5,3.7531456306916437e-5,0.0,4.5364068038677985e-5,4.5894878937247086e-5,4.59024431194166e-5
4.53629970387226e-5,9.95252584061058e-5,0.0,0.0,2.8470059521369262e-5,1.6767588404964242e-5,8.364932147013623e-5,7.955657244029855e-6,8.684967544547965e-7,9.973320676702021e-5,3.870548196513291e-5,0.0,4.9594900570992806e-5,4.991044266233757e-5,4.99492745333896e-5
4.6904345520459856e-5,0.00010259566885959274,0.0,0.0,2.8179889806325056e-5,1.7733958882352942e-5,8.471973666707515e-5,7.559408136496999e-6,0.0,0.00010281457094174864,3.9177011020187544e-5,0.0,5.123027851250406e-5,5.145965039332623e-5,5.1489326487796916e-5
4.811278991923018e-5,0.00010499708927228078,0.0,0.0,2.8127565436048772e-5,1.7561028180737302e-5,8.573783030851741e-5,7.204117227113315e-6,0.0,0.00010522640054466045,3.94322225788601e-5,0.0,5.244024721684504e-5,5.2680537180549436e-5,5.2700054553156406e-5
5.067524798008094e-5,0.00011009135514774203,0.0,0.0,2.8048924386414226e-5,1.798449840333938e-5,9.461168986325794e-5,6.260819138000222e-6,0.0,0.00011034263939862839,3.9559098045285315e-5,0.0,5.5059816761682256e-5,5.5269675897307025e-5,5.528469920079715e-5
4.8695617312688455e-5,0.00010614295925942012,0.0,0.0,2.6874923521848924e-5,1.9624741644516437e-5,9.315406520695253e-5,5.299551201905998e-6,0.0,0.00010637757392863197,3.889237591918e-5,0.0,5.302136805473978e-5,5.3273221475080845e-5,5.3297489706949364e-5
4.754961893027598e-5,0.0001038242705454322,0.0,0.0,2.5961243974526065e-5,2.100778512625333e-5,8.796941842112264e-5,4.519004986154399e-6,0.0,0.00010408566321005922,3.805916967585755e-5,0.0,5.1857043024794436e-5,5.209685937757058e-5,5.215488780407895e-5
4.1111798516624276e-5,9.078902550398509e-5,0.0,0.0,2.6776333012796984e-5,2.3721598114817587e-5,7.50432296846312e-5,4.69197014295437e-6,0.0,9.119239094006163e-5,3.581683744347418e-5,0.0,4.464557199820862e-5,4.546317070719397e-5,4.558894323025697e-5
7.935600978115076e-6,2.4402048555012063e-5,0.0,0.0,1.766348564177267e-5,1.7525211664664927e-5,1.773922415126908e-5,4.6985420449481564e-6,0.0,2.4895503019183105e-5,1.9421656063493387e-5,0.0,0.0,0.0,1.1708085155381909e-5
0.0,0.0,0.0,0.0,1.759590661882259e-5,1.7922877446256538e-5,0.0,5.0587874925541346e-6,0.0,0.0,1.925835113453424e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.749429533451044e-5,1.801803042639122e-5,0.0,5.5695337275260336e-6,0.0,0.0,1.9168277787678473e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7273287317207612e-5,1.8007669577651173e-5,0.0,4.899218859351321e-6,0.0,0.0,1.9103726666856597e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7030201436532942e-5,1.8164584196548634e-5,0.0,4.332098277399857e-6,0.0,0.0,1.9074119869432797e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.699779749991805e-5,1.81023442768714e-5,0.0,4.4955681433559325e-6,0.0,0.0,1.9062011058376476e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.688520431327335e-5,1.7747964082515617e-5,0.0,4.97928777963939e-6,0.0,0.0,1.9029455604890973e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.693243159198439e-5,1.7523229756800843e-5,0.0,5.647993755782395e-6,0.0,0.0,1.910480763434516e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.676179176049841e-5,1.7298414074729694e-5,0.0,5.570093921969027e-6,0.0,0.0,1.916099792572455e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6573109417724652e-5,1.7394717390981065e-5,0.0,5.531619649715456e-6,0.0,0.0,1.9268467524934842e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6319852688841804e-5,1.802150476681313e-5,0.0,5.725446564255512e-6,0.0,0.0,1.9458028900687134e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5896463918276067e-5,1.820319852381826e-5,0.0,6.1829050111909265e-6,0.0,0.0,1.9597968730624495e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.530597529558683e-5,1.7741523947247393e-5,0.0,6.740686586157383e-6,0.0,0.0,1.9646856927024207e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5132413955283861e-5,1.7678534466567496e-5,0.0,6.959207733860639e-6,0.0,0.0,1.968080877607978e-5,0.0,0.0,0.0,0.0
0.0,2.48013881993815e-5,0.0,0.0,1.5006284832616286e-5,1.7814404611016e-5,0.0,7.669922429781095e-6,0.0,2.4789638061968362e-5,1.9649970581921048e-5,0.0,0.0,1.1760867852927959e-5,0.0
3.390789344592804e-5,7.677810572170963e-5,0.0,0.0,2.001427015427703e-5,2.7541171062643396e-5,4.305499238911776e-5,9.320712372420927e-6,7.895562992204656e-7,7.700447201661604e-5,3.379658758868292e-5,0.0,0.0,3.84005479361349e-5,3.8356449845622365e-5
4.0294070858593045e-5,8.937614352487866e-5,0.0,0.0,2.032236211385869e-5,2.8763875427553205e-5,7.406344229528438e-5,9.294900685078528e-6,0.0,8.958834988358597e-5,3.513254031206293e-5,0.0,4.426031340415415e-5,4.478981514921543e-5,4.479341060914521e-5
4.7267844237808276e-5,0.00010327951238546202,0.0,0.0,2.0226793152285914e-5,2.869447260489742e-5,8.86837701142997e-5,9.4771149699247e-6,0.0,0.00010352309365504081,3.6419941863887086e-5,0.0,5.159630214102151e-5,5.18391095312154e-5,5.187804507045257e-5
4.881541508794385e-5,0.00010636419163287567,0.0,0.0,2.027643834883285e-5,2.6580296876179066e-5,9.114031363084325e-5,9.220352990874533e-6,0.0,0.00010661781234839322,3.648916392754582e-5,0.0,5.3088717824056886e-5,5.339357626610308e-5,5.3422606988817734e-5
5.013697027678177e-5,0.00010898424266912524,0.0,0.0,2.092202484707213e-5,2.3589316423927212e-5,9.438841702868297e-5,1.037930229457466e-5,0.0,0.00010925882820414135,3.66833923286609e-5,0.0,5.4265311851486864e-5,5.4728637273626646e-5,5.4742905092552974e-5
5.185894980641592e-5,0.00011235798527025829,0.0,0.0,2.184391109809394e-5,1.9590786302989768e-5,9.144378106521542e-5,1.3493215428794093e-5,0.0,0.0001126829162992095,3.708358258802884e-5,0.0,5.621949610823407e-5,5.646636066103383e-5,5.647446995027394e-5
5.068257718576774e-5,0.00010998169436906626,0.0,0.0,2.244011373348426e-5,1.8309642514780953e-5,9.350648039699743e-5,1.687880747218639e-5,0.0,0.0001103228722919006,3.6312181654933385e-5,0.0,5.508990928060342e-5,5.528094032314357e-5,5.5294506850600555e-5
4.861146603118982e-5,0.00010576864575200639,0.0,0.0,2.3134955955887253e-5,2.013835089362215e-5,8.874835943092636e-5,1.9308242277159386e-5,0.0,0.00010615313801924886,3.4734062880410504e-5,0.0,5.2973450219262475e-5,5.317282847272509e-5,5.321472068686717e-5
4.343299713127635e-5,9.521820040515448e-5,0.0,0.0,2.3460478213747158e-5,2.393718939060571e-5,7.967585609570141e-5,2.24361712097861e-5,0.0,9.58019613059649e-5,3.186346338877949e-5,0.0,4.758087878153905e-5,4.7810047194563055e-5,4.793143112991061e-5
6.578593409800604e-6,2.1297251555118522e-5,0.0,0.0,1.5228358353292448e-5,1.6044048344650807e-5,1.7410734328191656e-5,1.646879213880933e-5,0.0,2.2149604685886708e-5,1.703964772395972e-5,0.0,1.0147302094525024e-5,0.0,0.0
0.0,0.0,0.0,0.0,1.5279776915035317e-5,1.580441461453222e-5,0.0,1.7330012821507445e-5,0.0,0.0,1.6836050061572244e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.537835188839388e-5,1.5367745779770076e-5,0.0,1.7311294597971534e-5,0.0,0.0,1.6347071934829896e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5669231683067325e-5,1.5390307291113115e-5,0.0,1.7238651100460494e-5,0.0,0.0,1.5671247569567477e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6166118523042266e-5,1.5253500470344484e-5,0.0,1.7150012124281268e-5,0.0,0.0,1.5140313003837529e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6452934102736483e-5,1.5490232968975385e-5,0.0,1.683791183635464e-5,7.836559802042385e-7,0.0,1.4918426935608874e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6778478582620512e-5,1.5877558599112208e-5,0.0,1.6518238183097364e-5,1.5059037532250717e-6,0.0,1.5057326646458556e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7862679608102815e-5,1.647482724397631e-5,0.0,1.7053199207855995e-5,2.9040378905882102e-6,0.0,1.5992326224082587e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.800325969873043e-5,1.6124882044939573e-5,0.0,1.6505811718372583e-5,3.781226519178153e-6,0.0,1.6021090235934706e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7588718551469388e-5,1.5949588116893753e-5,0.0,1.5473514303652497e-5,3.940165034690227e-6,0.0,1.5092712161898898e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7738430341988304e-5,1.623892788616954e-5,0.0,1.5807331356403616e-5,4.1768614979053336e-6,0.0,1.4916193853698557e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7852290593207203e-5,1.620808761662212e-5,0.0,1.5090884895004815e-5,4.968309075112576e-6,0.0,1.5473652152956023e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7871854725045497e-5,1.6198530217545498e-5,0.0,1.5078134263307348e-5,5.666211525940376e-6,0.0,1.6091739569055942e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7915357371829768e-5,1.60961298349073e-5,0.0,1.4977528290352481e-5,6.217330408664819e-6,0.0,1.6374132393579867e-5,0.0,0.0,0.0,0.0
0.0,2.214979964649444e-5,0.0,0.0,1.7919079557500425e-5,1.6163730914081325e-5,0.0,1.5116515700913448e-5,6.692422820464458e-6,2.210946211173331e-5,1.642901581058311e-5,0.0,0.0,1.0350958852711756e-5,0.0
3.279832071445554e-5,7.45655439295697e-5,0.0,0.0,3.288944717815212e-5,2.5173931529769687e-5,2.531061950858184e-5,2.3088806392767573e-5,6.5723064759272635e-6,7.475806173189518e-5,2.6851409852785493e-5,0.0,0.0,3.7235019064496555e-5,3.720217446989693e-5
3.910885190983038e-5,8.705291934331637e-5,0.0,0.0,3.361838425633156e-5,2.5082166131608106e-5,5.533376504274385e-5,2.2646157962732548e-5,5.967329530315527e-6,8.7241198471132e-5,2.72288572798928e-5,0.0,4.340105917766124e-5,4.358446016539119e-5,4.357770017549001e-5
4.250814281192561e-5,9.383702846698958e-5,0.0,0.0,3.293453095888149e-5,2.616232877559244e-5,5.68920276952085e-5,1.9312085035622357e-5,4.957113237977704e-6,9.402867941179705e-5,2.8664684149873027e-5,0.0,4.699686325282393e-5,4.701809379525912e-5,4.695726169501313e-5
4.454646885321267e-5,9.79019389018286e-5,0.0,0.0,3.218565763399941e-5,2.82335106764947e-5,4.106912552295706e-5,1.9384424092545657e-5,5.037012484952381e-6,9.809881305805989e-5,2.9795851924076204e-5,0.0,4.903012068280255e-5,4.9074119282011e-5,4.896246073649024e-5
4.604644701444727e-5,0.00010088517223312378,0.0,0.0,3.088976263421127e-5,3.0107760800173818e-5,4.385166443848435e-5,2.0753049649320228e-5,5.68505108455012e-6,0.00010109590070382277,3.056334638409451e-5,0.0,5.0497643302449546e-5,5.059373596338901e-5,5.0576864126128385e-5
4.7720128101502723e-5,0.00010420801626581709,0.0,0.0,2.830706955880032e-5,3.2019338643133954e-5,6.0127251801411524e-5,2.227992849613884e-5,6.40729039827697e-6,0.00010443231780076687,3.190458763348597e-5,0.0,5.217726331308015e-5,5.228751927432995e-5,5.225992577351235e-5
4.7559786349182787e-5,0.00010387672083535421,0.0,0.0,2.5252882663724698e-5,3.251512009541968e-5,6.47889690860917e-5,2.363914569923294e-5,7.795104466093327e-6,0.00010410363302602986,3.333342786901729e-5,0.0,5.205803422492217e-5,5.21248735836366e-5,5.20086228839034e-5
4.580678822918571e-5,0.00010035383338104125,0.0,0.0,2.1843081408335355e-5,3.2065464776161566e-5,6.044321149506714e-5,2.4584950096318995e-5,9.158301300296728e-6,0.0001005872042771492,3.4172839758721095e-5,0.0,5.032714833030916e-5,5.03335522878956e-5,5.030355305635226e-5
4.096620087068459e-5,9.050131673575564e-5,0.0,0.0,1.9621436165566488e-5,3.2460275225867464e-5,6.207405917981971e-5,2.5637367473453853e-5,9.453300543395075e-6,9.09006952726883e-5,3.503381779671419e-5,0.0,4.5310697344369544e-5,4.531500858551141e-5,4.543219002073329e-5
6.403706911628504e-6,2.1523063265856936e-5,0.0,0.0,1.3561695360809793e-5,1.7350672938734835e-5,1.2159656607955737e-5,1.6516531552404122e-5,8.420606303065166e-6,2.182265309200951e-5,1.796412177048905e-5,0.0,1.0057776890726178e-5,0.0,1.0131492057308122e-5
0.0,0.0,0.0,0.0,1.4377960656923759e-5,1.7193305159507116e-5,0.0,1.6678819736392588e-5,7.047962898766209e-6,0.0,1.800560924733441e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.3894158153603597e-5,1.688190766064033e-5,0.0,1.662646975597025e-5,5.499068507197552e-6,0.0,1.795729934565869e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.4590686555951982e-5,1.6644344223389605e-5,0.0,1.668648195647949e-5,3.96884967816994e-6,0.0,1.7984180660284475e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5097484300428519e-5,1.7000541684925982e-5,0.0,1.665661715456444e-5,4.03645029751269e-6,0.0,1.8018398627683846e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5559217871451913e-5,1.7328580843312674e-5,0.0,1.6830877909863167e-5,4.1374672214724294e-6,0.0,1.7967274907238384e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5394202286070515e-5,1.7400500397457207e-5,0.0,1.688359412590542e-5,4.204631072369183e-6,0.0,1.7998425588766176e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5982953195942347e-5,1.8421261910597382e-5,0.0,1.7747980629506334e-5,3.956165893078081e-6,0.0,1.889369766652943e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5820422848958394e-5,1.8397424063171328e-5,0.0,1.796820069704335e-5,3.819243246500813e-6,0.0,1.862065441306102e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5822429937871717e-5,1.8567681732299248e-5,0.0,1.8124962850320814e-5,3.819303864115399e-6,0.0,1.843306281203661e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5767360052029593e-5,1.8155078742302143e-5,0.0,1.7903371078489223e-5,2.576973933530451e-6,0.0,1.8238160508879e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5495124230515452e-5,1.7214261083946805e-5,0.0,1.74038950557931e-5,1.7295273250226167e-6,0.0,1.7678252807245094e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.54518130222777e-5,1.710519922339749e-5,0.0,1.745029470756839e-5,1.542853538688023e-6,0.0,1.768331614416385e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.5607722200646567e-5,1.7665180517132693e-5,0.0,1.7521629555901944e-5,1.840877422842768e-6,0.0,1.7722311259157362e-5,0.0,0.0,0.0,0.0
0.0,2.1823624782517342e-5,0.0,0.0,1.5695807146997468e-5,1.7729032870544112e-5,0.0,1.7590769854159198e-5,2.4632488613560423e-6,2.176154496830422e-5,1.767642932578915e-5,0.0,0.0,1.0174626245529339e-5,0.0
3.0875457352363966e-5,7.074687291383157e-5,0.0,0.0,2.4680160445555212e-5,3.3263030510347304e-5,1.1674842263231906e-5,3.218182111330233e-5,3.414992289448869e-6,7.091190069286778e-5,3.281178277425366e-5,0.0,0.0,3.528101567695785e-5,3.523165795282779e-5
3.807748123918486e-5,8.499969292466416e-5,0.0,0.0,2.581315934928973e-5,3.413067870922608e-5,2.5865947851019766e-5,3.341178468676201e-5,3.50130797412164e-6,8.517783154889376e-5,3.5131801759624965e-5,0.0,4.238932539291085e-5,4.2529577271466223e-5,4.2536324791342395e-5
4.2308219377673595e-5,9.343665546890312e-5,0.0,0.0,2.677653597874647e-5,3.2256114299410313e-5,3.364377246582145e-5,3.4341454675231325e-5,3.9658041697508e-6,9.362522349665478e-5,3.626834293634159e-5,0.0,4.685266001702715e-5,4.6809643606593454e-5,4.685704217166631e-5
4.3467435371979946e-5,9.574793629559205e-5,0.0,0.0,2.9204475175662442e-5,2.9899876130788503e-5,5.3935266843082405e-5,3.369851942391503e-5,4.082042491036593e-6,9.594175718151838e-5,3.618249351769395e-5,0.0,4.7969942196690596e-5,4.797885124219192e-5,4.8007333056432344e-5
4.4534239517446395e-5,9.787581804673383e-5,0.0,0.0,3.145180271856086e-5,2.816232997509346e-5,2.531524763770244e-5,3.155435810992699e-5,4.159908810924252e-6,9.807505513945244e-5,3.511245725014925e-5,0.0,4.899389471124671e-5,4.906042545371747e-5,4.9075878301607645e-5
4.6282784595064186e-5,0.00010135254188808424,0.0,0.0,3.253486246110065e-5,2.7115399659135647e-5,4.850836029940347e-5,3.3141019190035215e-5,4.8497322057612016e-6,0.00010156626196487417,3.3631183045084444e-5,0.0,5.075076137073253e-5,5.082590376304097e-5,5.0842736790457366e-5
4.622889664673835e-5,0.00010122475431332025,0.0,0.0,3.300827439405843e-5,2.6785683262804346e-5,6.141474031122236e-5,3.238423303814328e-5,5.230195772333429e-6,0.00010145267408348573,3.1793624690212494e-5,0.0,5.073959905854686e-5,5.0767947087138054e-5,5.078493568078102e-5
4.4875242522834924e-5,9.848445762400537e-5,0.0,0.0,3.354378690994007e-5,2.850653132573396e-5,5.600361415301913e-5,3.020519940912132e-5,6.6246120425137334e-6,9.872700732846508e-5,2.9264906191524485e-5,0.0,4.943003018942349e-5,4.938925873432254e-5,4.940567124123163e-5
4.0314195416613074e-5,8.921836441081692e-5,0.0,0.0,3.301117515245839e-5,3.173133044576016e-5,6.917309945536615e-5,2.767092662709661e-5,7.797040711211649e-6,8.960433200704708e-5,2.7167272836813095e-5,0.0,4.4701149598092016e-5,4.467734748825336e-5,4.475349695098885e-5
6.3545988189250835e-6,2.1400778000388365e-5,0.0,0.0,1.733959799207102e-5,1.751247682828885e-5,1.4092517648904386e-5,1.5581500674455415e-5,7.892572542427405e-6,2.1724241293755753e-5,1.5979122439634868e-5,0.0,1.0020232519614147e-5,0.0,0.0
0.0,0.0,0.0,0.0,1.738789110022647e-5,1.760359012074042e-5,0.0,1.5716919673796255e-5,8.563303159703312e-6,0.0,1.5949255844353464e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.723589156555632e-5,1.761679212193959e-5,0.0,1.5075710770306351e-5,8.738144601161542e-6,0.0,1.5671388997628762e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7307225319845866e-5,1.766115285710191e-5,0.0,1.4803486403276936e-5,9.819003119795887e-6,0.0,1.5593167114325587e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7355327915732422e-5,1.7542785774038294e-5,0.0,1.460318129199034e-5,1.1462591387974735e-5,0.0,1.5583408280345702e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7198445656299733e-5,1.743993752573608e-5,0.0,1.4393652591364576e-5,1.2813059738236734e-5,0.0,1.5452015116017593e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7101738550056298e-5,1.7315954379291622e-5,0.0,1.43701237883054e-5,1.4480228712172399e-5,0.0,1.5527915927217784e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.6958810158857114e-5,1.7173725091237574e-5,0.0,1.4347245198935026e-5,1.5248437404490918e-5,0.0,1.5613563103875504e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.808768542745709e-5,1.8273254610980675e-5,0.0,1.518786305598325e-5,1.614419436551362e-5,0.0,1.5815978825273273e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7904337391990428e-5,1.8131108328472054e-5,0.0,1.5037397921849573e-5,1.624287243401274e-5,0.0,1.544422749441582e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.7680119077415144e-5,1.7473202215012418e-5,0.0,1.5222662353730073e-5,1.5400057047526816e-5,0.0,1.5684754877921464e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.758788827829413e-5,1.669309828275634e-5,0.0,1.530381293728481e-5,1.4575975161351966e-5,0.0,1.616663629502698e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.67930445002173e-5,1.6010139770227402e-5,0.0,1.4725535947359018e-5,1.2976002251593694e-5,0.0,1.617233591043522e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.702588516127801e-5,1.5949936483133413e-5,0.0,1.4745227504709016e-5,1.1723600302856069e-5,0.0,1.6646285071700864e-5,0.0,0.0,0.0,0.0
0.0,2.1744258885070374e-5,0.0,0.0,1.7169656990219593e-5,1.6053186406727477e-5,0.0,1.5051676818206139e-5,1.1360891548315718e-5,2.167485650260235e-5,1.7166765561583905e-5,0.0,0.0,1.0146831268542655e-5,0.0
3.336547347942975e-5,7.570638696259545e-5,0.0,0.0,3.10205922899779e-5,2.5279684146553485e-5,2.3403444052997128e-5,2.27611647885956e-5,1.322713368228914e-5,7.59242586222282e-5,3.309321100569938e-5,0.0,0.0,3.784910422410803e-5,3.7803311352391233e-5
3.94492404964808e-5,8.7717774314873e-5,0.0,0.0,3.220790780230707e-5,2.47563276831936e-5,5.598328231162028e-5,2.366785217288642e-5,1.141935359540888e-5,8.79149343980295e-5,3.5161133709356586e-5,0.0,4.375677677193046e-5,4.393622198506364e-5,4.3937275357563976e-5
4.492367857622526e-5,9.861701850177011e-5,0.0,0.0,3.248256415135353e-5,2.498528003470403e-5,5.8707858553043965e-5,2.404313657276621e-5,9.73996639573237e-6,9.884667428789923e-5,3.659673680269501e-5,0.0,4.947573842351005e-5,4.946909618297468e-5,4.950713174167731e-5
4.688231043559199e-5,0.00010253899599915961,0.0,0.0,3.165661038977008e-5,2.848742777712376e-5,4.322043171470096e-5,2.349132486415626e-5,8.201886305344365e-6,0.00010276141112157717,3.78033855192043e-5,0.0,5.140427256922209e-5,5.1441478021274634e-5,5.146619773910288e-5
4.8326052706215705e-5,0.00010539466449692374,0.0,0.0,3.156026631597947e-5,3.3270714081649326e-5,5.6923832254898234e-5,2.3713440821576363e-5,6.371165107469084e-6,0.00010564873906622904,3.890169234601803e-5,0.0,5.2804095036274035e-5,5.290187781525901e-5,5.291583725863802e-5
4.9208277449253046e-5,0.00010713450247197772,0.0,0.0,3.160430213427206e-5,3.573703996190529e-5,3.350016612123196e-5,2.4645529007745197e-5,4.854194655035056e-6,0.00010741099180301789,3.925352923735493e-5,0.0,5.36812726326108e-5,5.379420601059337e-5,5.379964299123685e-5
4.888519908519129e-5,0.00010650225189076778,0.0,0.0,3.184173284233811e-5,3.4338970045844224e-5,1.1307139685849227e-5,2.482258380753675e-5,3.7424252844160306e-6,0.00010676314987109367,3.930024602868537e-5,0.0,5.340347859017491e-5,5.346536588035633e-5,5.348073405997411e-5
4.695340402349757e-5,0.00010262475772431272,0.0,0.0,3.266929815356006e-5,3.4288877806144126e-5,3.8917598786435495e-5,2.5972642336515044e-5,1.923061311471829e-6,0.00010289326921559218,3.9092832441586994e-5,0.0,5.149788582281545e-5,5.149690183259281e-5,5.154473770119239e-5
4.1338265294399434e-5,9.118788892877738e-5,0.0,0.0,3.2834739517219364e-5,3.6161955373742054e-5,5.038160639485912e-5,2.8815392117590528e-5,1.9215901597281827e-6,9.165547924613074e-5,3.8040670054351497e-5,0.0,4.5708177642378445e-5,4.571204402736839e-5,4.5807667195418844e-5
